 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12730,40546,14639,10036,700,2740,2055,1342,714,3145,2040,1306,545,3391,2552,1733,935,2962,1962,1289,651,2073,1493,984,506,1268,567,1153,419,422, 
 支付的各项税费(万元),1663,5035,5273,2793,305,2916,2315,2206,1804,3112,2962,1066,214,2004,1661,975,377,1888,1476,706,175,3622,2790,1984,1113,3070,1408,2904,321,69, 
 支付的其他与经营活动有关的现金(万元),3394,33886,2450,1268,1102,2736,3747,2162,1935,5779,5422,6015,1387,8023,16475,8585,357,15203,15860,1748,1008,1982,1563,1021,378,1245,565,3287,1789,2046, 
 经营活动现金流出小计(万元),47237,165806,106767,21944,4911,21262,16722,10952,6798,30615,29697,18663,10736,31705,36145,19634,4278,50453,44624,23650,17902,58528,21720,14442,6494,19610,7452,16274,9097,9103, 
 经营活动产生的现金流量净额(万元),4514,-8400,1718,-6419,4052,28861,28783,7913,456,4281,3692,7831,4357,9836,9794,4438,4023,-27833,-19209,-16501,-16128,-37086,-5295,318,-2477,4269,3612,2637,2987,1851, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),77,338,172,154,24,28,0,0,--,8,8,8,0,20,19,19,--,4,4,4,--,--,--,--,--,--,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,12450,15503,15488,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,268, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),77,12792,15675,15642,24,28,0,0,0,8,8,8,0,20,19,19,0,4,4,4,0,0,0,0,0,0,0,0,0,268, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),58,807,1081,1072,63,108,73,68,37,2034,1767,1656,1290,5145,2398,2259,181,1719,1391,1165,455,2968,21993,164,50,46,41,4530,937,411, 
 投资所支付的现金(万元),--,--,10390,--,--,--,412,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,300,194,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,83262,74904,74538,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,876,12090,21804,104414,12809,12450,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),58,84945,98465,97415,104477,12917,12935,68,37,2034,1767,1656,1290,5145,2398,2259,181,1719,1391,1165,455,2968,21993,164,50,346,234,4530,937,411, 
 投资活动产生的现金流量净额(万元),19,-72153,-82789,-81773,-104453,-12889,-12935,-68,-37,-2026,-1760,-1648,-1290,-5125,-2378,-2240,-181,-1715,-1387,-1161,-455,-2968,-21993,-164,-50,-346,-234,-4530,-937,-143, 
 吸收投资收到的现金(万元),--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34930,34880,34880,34880,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),19059,82861,80327,81532,62210,75050,37790,21790,21750,112190,143206,71840,36940,102485,44000,44000,29000,79800,64800,54800,43000,29000,29000,15000,--,12700,6500,6500,2500,1425, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,624,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),19059,82861,80327,81532,62210,75685,37790,21790,21750,112190,143206,71840,36940,102485,44000,44000,29000,79800,64800,54800,43000,63930,63880,49880,34880,12700,6500,6500,2500,1425, 
 偿还债务支付的现金(万元),30385,29212,27900,20100,--,49775,48975,28475,19000,96501,117459,44232,23194,89670,64670,54689,42000,46800,37445,27000,5000,6200,6200,6200,--,13000,6500,2000,1500,3214, 
 分配股利、利润或偿付利息所支付的现金(万元),238,2482,1104,462,245,2903,2862,79,79,10162,10081,485,317,4990,2934,1664,1091,5165,4038,2887,633,2060,1605,127,103,432,178,191,93,60, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,60,--,--,--,33,--,2250,2250,15588,22058,41324,19005,24804,--,--,--,105,60,60,--,724,709,693,367,--,--,--,--,--, 
 筹资活动现金流出小计(万元),30622,31755,29004,20562,245,52711,51837,30804,21329,122251,149598,86042,42516,119464,67604,56353,43091,52071,41542,29947,5633,8984,8514,7019,470,13432,6678,2191,1593,3274, 
 筹资活动产生的现金流量净额(万元),-11563,51106,51323,60969,61965,22974,-14047,-9014,421,-10061,-6392,-14202,-5576,-16979,-23604,-12353,-14091,27729,23258,24853,37367,54946,55366,42861,34410,-732,-178,4309,907,-1849, 
 汇率变动对现金及现金等价物的影响(万元),493,6235,2456,2391,584,206,--,--,--,9,9,9,9,--,--,--,--,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0, 
 现金及现金等价物净增加额(万元),-6537,-23211,-27292,-24832,-37853,39153,1801,-1168,840,-7797,-4450,-8010,-2500,-12268,-16189,-10154,-10249,-1819,2661,7191,20783,14893,28078,43014,31884,3191,3200,2416,2958,-142, 
 加:期初现金及现金等价物余额(万元),40738,40738,40738,40738,40738,1585,1585,1585,1585,9382,9382,9382,9382,21650,21650,21650,21650,23469,23469,23469,23469,8576,8576,8576,8576,5386,5386,2970,12,154, 
 期末现金及现金等价物余额(万元),34201,17527,13446,15907,2885,40738,3386,417,2425,1585,4932,1372,6881,9382,5461,11496,11401,21650,26130,30660,44252,23469,36654,51590,40460,8576,8586,5386,2970,12, 
 净利润(万元),--,1441,--,1170,--,1542,--,431,--,1083,--,3160,--,7390,--,4307,--,10128,--,5188,--,8816,--,3601,--,6602,--,4577,3422,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1437,--,1899,--,2646,--,916,--,1743,--,806,--,989,--,--,--,1032,--,596,--,434,--,145,--,141,--,155,66,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2264,--,9732,--,1223,--,609,--,1107,--,309,--,562,--,178,--,336,--,118,--,233,--,117,--,238,--,239,160,--, 
 无形资产摊销(万元),--,1019,--,5246,--,148,--,73,--,146,--,73,--,107,--,52,--,104,--,52,--,104,--,52,--,103,--,43,14,--, 
 长期待摊费用摊销(万元),--,48,--,19,--,44,--,17,--,38,--,14,--,28,--,14,--,18,--,18,--,0,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-75,--,1,--,27,--,16,--,-146,--,-135,--,-19,--,141,--,-25,--,-25,--,14,--,--,--,--,--,4,--,--, 
 固定资产报废损失(万元),--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2689,--,1053,--,307,--,173,--,1729,--,872,--,3931,--,1530,--,3581,--,1375,--,887,--,138,--,432,--,191,93,--, 
 投资损失(万元),--,-158,--,-7,--,-5,--,-5,--,-4,--,2,--,-2,--,-0,--,-8,--,-2,--,-5,--,-7,--,-1,--,--,--,--, 
 递延所得税资产减少(万元),--,683,--,-1127,--,406,--,-1510,--,-796,--,--,--,-284,--,--,--,-182,--,-17,--,-205,--,-21,--,-37,--,-50,-15,--, 
 递延所得税负债增加(万元),--,-2298,--,4999,--,33,--,16,--,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,7674,--,-111328,--,-1512,--,383,--,3057,--,3344,--,-3384,--,-2785,--,1258,--,1302,--,-2570,--,-326,--,-702,--,1511,-1530,--, 
 经营性应收项目的减少(万元),--,-16663,--,-20529,--,62037,--,5353,--,9290,--,-2608,--,-24673,--,-5310,--,-45244,--,-60381,--,-46302,--,-3217,--,-5630,--,-2614,-1592,--, 
 经营性应付项目的增加(万元),--,6481,--,102452,--,-38035,--,1442,--,-12987,--,1994,--,25191,--,6311,--,1168,--,35275,--,1507,--,-164,--,3121,--,-1418,2368,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-8400,--,-6419,--,28861,--,7913,--,4281,--,7831,--,9836,--,4438,--,-27833,--,-16501,--,-37086,--,318,--,4269,--,2637,2987,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),34201,17527,13446,15907,2885,40738,3386,417,2425,1585,4932,1372,6881,9382,5461,11496,11401,21650,26130,30660,44252,23469,36654,51590,40460,8576,8586,5386,2970,12, 
 现金的期初余额(万元),40738,40738,40738,40738,40738,1585,1585,1585,1585,9382,9382,9382,9382,21650,21650,21650,21650,23469,23469,23469,23469,8576,8576,8576,8576,5386,5386,2970,12,154, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6537,-23211,-27292,-24832,-37853,39153,1801,-1168,840,-7797,-4450,-8010,-2500,-12268,-16189,-10154,-10249,-1819,2661,7191,20783,14893,28078,43014,31884,3191,3200,2416,2958,-142, 

