 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 经营活动现金流入小计(万元),52147,125525,85854,49564,27045,85284,83141,55457,33227,84257,65663,41752,20268,73620,54260,32794,17912,65802,47400,49353,45266, 
 购买商品、接受劳务支付的现金(万元),29564,71828,52590,27033,13751,47526,39656,22584,8520,43062,35846,23446,12784,38883,28372,17244,8088,35673,23797,26506,25423, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10491,27469,14638,10523,4856,18366,11577,8570,3752,14866,10462,7708,3680,12678,10283,7032,3026,11298,8576,8081,5560, 
 支付的各项税费(万元),3571,5341,4073,2524,1410,6682,4500,3209,1431,7798,5083,3853,1369,6258,4788,2993,1568,5198,3614,4670,3699, 
 支付的其他与经营活动有关的现金(万元),5069,9248,5414,3898,3921,6082,7270,4979,2574,8604,4654,3474,1764,5558,3674,2994,2549,3748,3300,3569,1943, 
 经营活动现金流出小计(万元),48695,113886,76715,43976,23938,78657,63003,39342,16277,74330,56046,38482,19597,63377,47118,30261,15230,55917,39287,42827,36625, 
 经营活动产生的现金流量净额(万元),3452,11639,9139,5587,3107,6627,20138,16116,16950,9927,9617,3270,670,10244,7142,2533,2681,9885,8114,6526,8642, 
 收回投资所收到的现金(万元),19800,57080,53200,53200,33200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,991,--,--,--,1031,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),70,117,12,79,--,4789,2,2,2,1,55,55,1,--,--,--,0,5,1,6,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,333, 
 收到的其他与投资活动有关的现金(万元),4046,6901,--,--,--,8158,--,--,--,--,--,--,--,--,47,32,--,68,51,51,51, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23916,65089,53212,53279,33200,13978,2,2,2,1,55,55,1,0,47,32,0,72,52,57,392, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4731,34983,26393,19247,10037,45226,31951,22085,15964,30568,21100,13611,3206,9932,7362,4679,2455,13348,11192,7235,6075, 
 投资所支付的现金(万元),7200,25180,22000,25000,--,53547,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3332, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,14435,14435,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6, 
 支付的其他与投资活动有关的现金(万元),5769,4046,0,915,1965,6780,56700,60000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),17700,78644,62828,45162,12002,105553,88651,82085,15964,30568,21100,13611,3206,9932,7362,4679,2455,13348,11192,7235,9414, 
 投资活动产生的现金流量净额(万元),6216,-13555,-9617,8117,21198,-91574,-88650,-82083,-15962,-30567,-21045,-13556,-3205,-9932,-7315,-4647,-2455,-13275,-11141,-7178,-9022, 
 吸收投资收到的现金(万元),--,19233,--,--,--,100195,98538,98538,98538,35690,35690,35690,34550,--,--,--,--,--,--,--,1980, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),14084,48300,40300,23300,10500,53358,40689,25853,15000,24179,20179,9305,3378,36375,26875,17903,6433,31475,24507,33813,36627, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,5362,--,--,--,--,--,--,--,2600,2600,2600,--,--,--,--,--,--,--,497,815, 
 筹资活动现金流入小计(万元),14084,72896,40300,23300,10500,153553,139227,124391,113538,62469,58469,47595,37928,36375,26875,17903,6433,31475,24507,34309,39422, 
 偿还债务支付的现金(万元),10152,64334,40194,37194,25184,39627,36381,35192,9518,32216,28999,15523,11317,29812,21959,12454,2402,26790,16915,32084,33862, 
 分配股利、利润或偿付利息所支付的现金(万元),253,5014,4577,4300,307,4691,4777,4798,372,4258,4369,3543,936,5074,4109,3492,1074,1622,1203,1387,2925, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39, 
 支付其他与筹资活动有关的现金(万元),10,1950,239,239,--,8419,2775,2775,2600,3563,3467,3413,505,52,47,28,--,70,32,474,967, 
 筹资活动现金流出小计(万元),10415,71298,45010,41733,25491,52738,43933,42765,12490,40037,36836,22479,12757,34938,26116,15974,3477,28482,18150,33945,37755, 
 筹资活动产生的现金流量净额(万元),3669,1598,-4710,-18433,-14991,100815,95294,81625,101048,22432,21633,25116,25171,1437,759,1929,2957,2993,6357,364,1667, 
 汇率变动对现金及现金等价物的影响(万元),-2740,-4723,-1691,-1680,-1253,2709,144,-122,-426,-328,2,-182,-51,83,136,39,-30,574,773,261,-206, 
 现金及现金等价物净增加额(万元),10596,-5041,-6878,-6409,8061,18577,26926,15536,101610,1464,10207,14648,22584,1831,722,-145,3153,177,4103,-27,1080, 
 加:期初现金及现金等价物余额(万元),20202,25244,25244,25244,25244,6667,6667,6667,9094,5204,5204,5204,5204,3372,3372,3372,3372,3196,3196,3223,2142, 
 期末现金及现金等价物余额(万元),30798,20202,18366,18835,33305,25244,33593,22203,110704,6667,15411,19852,27788,5204,4094,3227,6525,3372,7299,3196,3223, 
 净利润(万元),--,13151,--,6510,--,10362,--,7591,--,10136,--,5997,--,7703,--,3947,--,7544,--,6531,5167, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,527,--,291,--,96,--,54,--,174,--,216,--,126,--,128,--,91,--,115,48, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7390,--,3135,--,5228,--,2529,--,4169,--,1906,--,3637,--,1781,--,2967,--,2364,2173, 
 无形资产摊销(万元),--,789,--,427,--,355,--,667,--,102,--,41,--,75,--,31,--,43,--,42,43, 
 长期待摊费用摊销(万元),--,878,--,196,--,228,--,227,--,91,--,34,--,48,--,24,--,48,--,48,46, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-31,--,5,--,-3362,--,1409,--,9,--,9,--,4,--,4,--,67,--,4,25, 
 固定资产报废损失(万元),--,115,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,2,--,--,--,--,--,--,--,-129,--,-128,--,248,--,414,--,449,--,-612,43, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2760,--,210,--,-13,--,105,--,938,--,890,--,1849,--,866,--,763,--,786,1185, 
 投资损失(万元),--,-899,--,-5,--,-1025,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-80,--,-64,--,7,--,2,--,4,--,-11,--,-2,--,-50,--,-66,--,19,64, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-30,--,-30,--,-112,--,142,--, 
 存货的减少(万元),--,-4390,--,-134,--,-8398,--,-3618,--,-3430,--,-2427,--,-3051,--,-3439,--,-2509,--,-1027,-590, 
 经营性应收项目的减少(万元),--,-7770,--,-4085,--,2049,--,6049,--,-7784,--,-7529,--,-3668,--,-2582,--,-1115,--,-3489,-978, 
 经营性应付项目的增加(万元),--,-802,--,-899,--,1100,--,1101,--,5647,--,4274,--,3303,--,1439,--,1716,--,1603,1018, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,398, 
 经营活动产生现金流量净额(万元),--,11639,--,5587,--,6627,--,16116,--,9927,--,3270,--,10244,--,2533,--,9885,--,6526,8642, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),30798,20202,18366,18835,33305,25244,33593,22203,110704,6667,15411,19852,27788,5204,4094,3227,6525,3372,7299,3196,3223, 
 现金的期初余额(万元),20202,25244,25244,25244,25244,6667,6667,6667,9094,5204,5204,5204,5204,3372,3372,3372,3372,3196,3196,3223,2142, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),10596,-5041,-6878,-6409,8061,18577,26926,15536,101610,1464,10207,14648,22584,1831,722,-145,3153,177,4103,-27,1080, 

