 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1941,--,-3419,--,4048,--,680,--,--,--,-306,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,18136,--,3824,--,7396,--,4745,--,3163,5616,4323,-1968,7040,637,-1258,12127,4309,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),63944,81520,68160,68339,113553,106242,86197,61791,69220,66744,19592,16839,12649,17978,12843,15241,16651,9799,7865, 
 现金的期初余额(万元),81520,106242,106242,106242,106242,66744,66744,65157,64885,17978,17978,17978,17978,16651,16651,16651,9799,7865,612, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-17576,-24722,-38082,-37903,7311,39498,19453,-3367,4335,48766,1615,-1139,-5329,1327,-3808,-1410,6852,1933,7253, 

