 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 筹资活动现金流入小计(万元),5000,19611,11542,0,0,5500,2650,1150,0,34032,37532,30160,27587,7500,5000,2000,2000,11500,14500,18974, 
 偿还债务支付的现金(万元),2000,9200,5200,--,--,2500,2500,1000,1000,7500,11000,7500,3500,11500,11500,2000,2000,11500,14700,22200, 
 分配股利、利润或偿付利息所支付的现金(万元),145,1808,1794,1689,60,1726,1697,1657,28,1307,1281,1246,108,2698,2599,2365,176,706,767,2934, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付其他与筹资活动有关的现金(万元),17,15,15,--,15,--,18,18,--,1098,958,958,0,35,35,35,0,100,298,166, 
 筹资活动现金流出小计(万元),2162,11023,7009,1689,74,4226,4216,2676,1028,9905,13239,9705,3608,14233,14134,4400,2176,12306,15765,25300, 
 筹资活动产生的现金流量净额(万元),2838,8588,4534,-1689,-74,1274,-1566,-1526,-1028,24127,24293,20455,23979,-6733,-9134,-2400,-176,-806,-1265,-6326, 
 汇率变动对现金及现金等价物的影响(万元),-24,-59,-15,-9,-1,-66,13,13,-2,--,42,-2,-2,--,--,--,-5,--,--,--, 
 现金及现金等价物净增加额(万元),729,-5057,6322,-1185,1503,5619,6032,36,1971,4666,7369,4103,24962,6295,-3460,-5944,-3001,3971,-362,752, 
 加:期初现金及现金等价物余额(万元),23019,28076,28076,28076,28076,22457,22457,22457,22457,17790,17790,17790,17790,11496,11496,11496,11496,7525,7887,7136, 
 期末现金及现金等价物余额(万元),23747,23019,34398,26891,29578,28076,28489,22492,24428,22457,25159,21893,42752,17790,8036,5552,8495,11496,7525,7887, 
 净利润(万元),--,6022,--,3471,--,5687,--,2888,--,9237,--,3365,--,7993,5113,--,--,6615,5286,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1708,--,297,--,-718,--,-683,--,1426,--,339,--,1839,740,--,--,681,978,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,991,--,485,--,1033,--,484,--,987,--,523,--,932,655,--,--,843,800,--, 
 无形资产摊销(万元),--,122,--,43,--,87,--,43,--,86,--,43,--,85,64,--,--,84,82,--, 
 长期待摊费用摊销(万元),--,69,--,67,--,67,--,67,--,67,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,-9,--,-9,--,-7,--,-7,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,397,--,118,--,186,--,62,--,219,--,61,--,598,499,--,--,706,767,--, 
 投资损失(万元),--,-62,--,-95,--,-836,--,-499,--,-313,--,-68,--,-112,-79,--,--,-24,-71,--, 
 递延所得税资产减少(万元),--,-343,--,-63,--,163,--,114,--,-242,--,-58,--,-276,-367,--,--,-60,-182,--, 
 递延所得税负债增加(万元),--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-547,--,-1413,--,-1384,--,-3824,--,1643,--,-6199,--,-4702,-4389,--,--,1460,-3723,--, 
 经营性应收项目的减少(万元),--,-19719,--,-10656,--,-771,--,-3565,--,-13778,--,-3805,--,-10662,-15887,--,--,-7822,-5855,--, 
 经营性应付项目的增加(万元),--,13213,--,8224,--,1310,--,6151,--,-5425,--,2795,--,17646,20645,--,--,3184,789,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,651,--,0,--,199,--,0,--,--,--,-83,--,106,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2503,--,478,--,5013,--,1229,--,-6100,--,-3094,--,13448,6993,--,--,5666,-1129,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23747,23019,34398,26891,29578,28076,28489,22492,24428,22457,25159,21893,42752,17790,8036,5552,8495,11496,7525,7887, 
 现金的期初余额(万元),23019,28076,28076,28076,28076,22457,22457,22457,22457,17790,17790,17790,17790,11496,11496,11496,11496,7525,7887,7136, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),729,-5057,6322,-1185,1503,5619,6032,36,1971,4666,7369,4103,24962,6295,-3460,-5944,-3001,3971,-362,752, 

