 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),20428,20336,138,21903,20263,20843,436,22800,15926,4602,19225, 
 其中：子公司支付给少数股东的股利、利润(万元),428,336,--,386,263,93,--,320,265,456,389, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,33489, 
 筹资活动现金流出小计(万元),57423,43957,15568,110966,57817,74016,39111,196844,194129,209189,205233, 
 筹资活动产生的现金流量净额(万元),209166,209092,2287,-43454,-20073,-24851,-4011,-51874,-2578,-10935,-9946, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),2075,42778,11552,17287,8272,5868,10415,-19613,7176,878,-1046, 
 加:期初现金及现金等价物余额(万元),36467,36467,36467,19180,19180,19112,19180,38726,31550,30672,31718, 
 期末现金及现金等价物余额(万元),38542,79245,48018,36467,27452,24981,29595,19112,38726,31550,30672, 
 净利润(万元),--,26918,--,50903,--,23308,--,49109,49221,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,246,--,201,--,-99,--,326,261,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7040,--,15097,--,7441,--,13910,12742,--,--, 
 无形资产摊销(万元),--,199,--,273,--,123,--,203,165,--,--, 
 长期待摊费用摊销(万元),--,238,--,540,--,250,--,365,129,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-26,--,10,--,-14,--,-15,43,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-340,--,1517,--,750,--,2480,2861,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,0,-42,--,--, 
 递延所得税资产减少(万元),--,0,--,-0,--,1,--,-4,0,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3398,--,12185,--,645,--,-9940,-29995,--,--, 
 经营性应收项目的减少(万元),--,161,--,1601,--,15053,--,-5363,-2287,--,--, 
 经营性应付项目的增加(万元),--,-7812,--,-2585,--,-7421,--,-1596,-3495,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,23226,--,79740,--,40037,--,49474,29603,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),38542,79245,48018,36467,27452,24981,29595,19112,38726,31550,30672, 
 现金的期初余额(万元),36467,36467,36467,19180,19180,19112,19180,38726,31550,30672,31718, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2075,42778,11552,17287,8272,5868,10415,-19613,7176,878,-1046, 

