 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 购买商品、接受劳务支付的现金(万元),6590,15666,10979,6771,3382,11869,8546,4878,2037,10221,8223,5191,2952,8523,6318,4028,8222,6003,5432, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1483,4176,2967,1989,1093,3319,2478,1689,904,2938,2259,1555,797,2522,1879,1266,1994,1460,983, 
 支付的各项税费(万元),810,2958,1993,1376,599,2920,2222,1577,718,2632,1965,1358,628,2306,1778,1146,1714,1721,1161, 
 支付的其他与经营活动有关的现金(万元),1490,2874,2455,1387,678,2413,2057,1331,724,2232,1790,1293,541,2164,1629,1053,2083,2088,1408, 
 经营活动现金流出小计(万元),10372,25673,18394,11523,5752,20521,15304,9476,4382,18024,14236,9397,4917,15516,11604,7493,14014,11272,8984, 
 经营活动产生的现金流量净额(万元),-891,6351,1635,1829,99,5533,3319,3147,864,4266,2253,1807,228,3683,1610,1802,2589,2641,2273, 
 收回投资所收到的现金(万元),12000,67000,46000,36500,24500,36500,24500,14500,12000,23800,13300,1300,--,2100,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),114,474,338,259,106,336,236,150,131,223,124,5,1,12,9,8,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,5,3,1,0,12,12,11,0,4,1,1,--,18,1,--,2,11,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),18,235,118,89,62,289,259,230,16,231,64,48,13,126,22,68,647,2237,54, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12133,67714,46459,36849,24668,37136,25007,14892,12147,24258,13489,1353,15,2256,32,77,648,2249,55, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1295,2511,1644,982,545,1527,730,405,180,887,718,411,260,1167,964,761,3780,3773,2801, 
 投资所支付的现金(万元),12097,60827,43801,28000,23500,39500,24500,12500,2500,35800,25300,13300,--,2100,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,7468,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),6,--,--,--,--,--,0,--,--,--,2,2,3,--,--,--,--,75,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13399,70806,45445,28982,24045,41027,25230,12905,2680,36687,26020,13713,263,3267,964,761,3780,3848,2801, 
 投资活动产生的现金流量净额(万元),-1266,-3092,1014,7867,623,-3891,-223,1987,9466,-12429,-12530,-12360,-248,-1010,-932,-685,-3131,-1599,-2746, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,15556,14869,14869,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,230,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,100,--,--,--,--,687,687,--,--,--,--,--,301,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,100,0,0,0,15556,15556,15556,0,0,0,0,230,301,0, 
 偿还债务支付的现金(万元),--,--,113,113,109,--,--,--,--,--,--,--,--,230,230,230,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,1992,1392,1337,--,928,928,891,--,696,696,696,--,703,703,703,697,696,383, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),194,1207,2,2,--,--,5,5,--,572,412,332,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),194,3199,1507,1452,109,928,933,896,0,1268,1108,1028,0,933,933,933,697,696,383, 
 筹资活动产生的现金流量净额(万元),-194,-3199,-1507,-1452,-109,-828,-933,-896,0,14288,14448,14528,0,-933,-933,-933,-467,-395,-383, 
 汇率变动对现金及现金等价物的影响(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2351,60,1142,8244,613,814,2162,4238,10331,6124,4171,3975,-21,1739,-255,184,-1010,648,-856, 
 加:期初现金及现金等价物余额(万元),11798,11738,12245,11738,11738,10924,10924,10924,10924,4800,4800,4800,4800,3061,3061,3061,4071,3423,4279, 
 期末现金及现金等价物余额(万元),9447,11798,13387,19982,12351,11738,13087,15162,21255,10924,8971,8774,4779,4800,2806,3245,3061,4071,3423, 
 净利润(万元),--,5288,--,2514,--,4879,--,2729,--,4427,--,2041,--,3493,--,1980,3502,3216,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-32,--,41,--,19,--,27,--,6,--,13,--,24,--,32,18,26,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1294,--,605,--,1124,--,549,--,1040,--,499,--,945,--,448,420,247,--, 
 无形资产摊销(万元),--,57,--,28,--,57,--,29,--,57,--,29,--,57,--,29,57,57,--, 
 长期待摊费用摊销(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,40,--,26,--,21,--,3,--,32,--,26,--,3,--,0,10,11,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-143,--,-89,--,-189,--,-130,--,-60,--,-28,--,-24,--,-6,-25,-33,--, 
 投资损失(万元),--,-474,--,-29,--,-336,--,-150,--,-223,--,-5,--,-12,--,-8,--,--,--, 
 递延所得税资产减少(万元),--,12,--,6,--,6,--,-12,--,-9,--,5,--,4,--,2,-93,-333,--, 
 递延所得税负债增加(万元),--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-158,--,265,--,-870,--,-451,--,94,--,-120,--,39,--,-248,-595,-81,--, 
 经营性应收项目的减少(万元),--,-3247,--,-545,--,-576,--,64,--,-1587,--,-710,--,-1492,--,-630,-630,-372,--, 
 经营性应付项目的增加(万元),--,3875,--,-912,--,1562,--,538,--,585,--,104,--,739,--,250,-55,-88,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-162,--,-82,--,-164,--,-48,--,-97,--,-48,--,-95,--,-47,-20,-8,--, 
 经营活动产生现金流量净额(万元),--,6351,--,1829,--,5533,--,3147,--,4266,--,1807,--,3683,--,1802,2589,2641,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9447,11798,13387,19982,12351,11738,13087,15162,21255,10924,8971,8774,4779,4800,2806,3245,3061,4071,3423, 
 现金的期初余额(万元),11798,11738,12245,11738,11738,10924,10924,10924,10924,4800,4800,4800,4800,3061,3061,3061,4071,3423,4279, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2351,60,1142,8244,613,814,2162,4238,10331,6124,4171,3975,-21,1739,-255,184,-1010,648,-856, 

