 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 偿还债务支付的现金(万元),15000,47010,25510,18520,9500,55575,37575,26575,6470,36847,27660,11990,4500,22638,15638,11688,7836,2122,671, 
 分配股利、利润或偿付利息所支付的现金(万元),945,4794,4171,3498,395,4069,3628,844,395,1963,1515,1030,507,2452,2036,1504,1577,497,269, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,263,216,--,--,155,--,--,--,435,--,--,636,849,--,--,--,--,--, 
 筹资活动现金流出小计(万元),15945,52068,29896,22018,9895,59798,41203,27419,6865,39245,29174,13020,5643,25939,17674,13192,9413,2619,940, 
 筹资活动产生的现金流量净额(万元),19055,12082,9254,17122,4105,12264,9359,6601,7135,45469,47086,49750,-1643,6908,9496,5808,9283,3081,7660, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-5291,-13643,-18298,-796,-18232,15383,-2148,3712,-1439,16446,18662,40574,-10668,-274,-6285,-4747,3631,-5075,8525, 
 加:期初现金及现金等价物余额(万元),30873,44516,44516,44516,44516,29133,29133,29133,29917,12686,13538,13535,12686,12960,12956,12960,9329,14404,5879, 
 期末现金及现金等价物余额(万元),25582,30873,26218,43720,26284,44516,26984,32845,28478,29133,32200,54109,2018,12686,6672,8214,12960,9329,14404, 
 净利润(万元),--,24419,--,10353,--,13957,--,6151,--,9692,--,4131,--,9015,--,3325,9763,8720,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2961,--,1086,--,2030,--,402,--,1550,--,30,--,1559,--,505,838,592,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,334,--,162,--,277,--,145,--,322,--,169,--,392,--,200,384,378,--, 
 无形资产摊销(万元),--,462,--,157,--,61,--,16,--,32,--,16,--,24,--,8,12,5,--, 
 长期待摊费用摊销(万元),--,136,--,68,--,125,--,66,--,98,--,20,--,46,--,20,40,41,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,-0,--,--,--,--,--,-6,--,-0,--,3,--,3,-0,-11,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2259,--,1038,--,1650,--,844,--,1954,--,1031,--,1659,--,707,916,503,--, 
 投资损失(万元),--,-263,--,3,--,-5,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-475,--,-296,--,-463,--,-65,--,119,--,-2,--,-575,--,-71,-125,-86,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6001,--,5689,--,-8905,--,-6716,--,-2739,--,-4272,--,-18176,--,-9070,-16304,-15270,--, 
 经营性应收项目的减少(万元),--,-49147,--,-36942,--,-14880,--,-2329,--,-28938,--,-2145,--,-13042,--,-4233,-14119,-7398,--, 
 经营性应付项目的增加(万元),--,11040,--,10670,--,12584,--,1538,--,-9463,--,-7966,--,12122,--,-1875,13240,4834,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1405,--,881,--,1276,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-12869,--,-7132,--,7709,--,51,--,-27379,--,-8989,--,-6973,--,-10481,-5356,-7692,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25582,30873,26218,--,26284,44516,26984,32845,28478,29133,32200,54109,2018,12686,6672,8214,12960,9329,14404, 
 现金的期初余额(万元),30873,44516,44516,--,44516,29133,29133,29133,29917,12686,13538,13535,12686,12960,12956,12960,9329,14404,5879, 
 现金等价物的期末余额(万元),--,--,--,43720,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,44516,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5291,-13643,-18298,-796,-18232,15383,-2148,3712,-1439,16446,18662,40574,-10668,-274,-6285,-4747,3631,-5075,8525, 

