 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 筹资活动产生的现金流量净额(万元),-22,-2770,-855,-810,-2040,4337,3701,-242,490,292,-1374,-1374,0,15775,16215,17112,18062,-1355,-1355,-95,0,-1347,3289,-1534,619, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-8791,-3485,-19388,-16128,-10546,-1868,-15915,-15410,-7993,552,-8285,-7867,-4400,16675,12338,12555,14404,1196,-3988,-2323,-2644,532,8245,-1147,1460, 
 加:期初现金及现金等价物余额(万元),23403,26888,26888,26888,26888,28756,29138,29138,28756,28204,28204,28204,28204,11529,11529,11529,11529,10333,10333,10333,10333,9800,1556,2702,1243, 
 期末现金及现金等价物余额(万元),14612,23403,7500,10761,16342,26888,13223,13728,20764,28756,19919,20337,23804,28204,23867,24084,25932,11529,6345,8009,7689,10333,9800,1556,2702, 
 净利润(万元),--,838,--,-1189,--,-2202,--,564,--,2064,--,654,--,3861,--,1204,--,4650,1763,1506,--,4457,4131,3579,1666, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,965,--,489,--,2029,--,410,--,102,--,168,--,10,--,19,--,177,92,132,--,163,-10,131,38, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,632,--,317,--,607,--,291,--,465,--,210,--,300,--,140,--,262,194,128,--,233,214,186,167, 
 无形资产摊销(万元),--,95,--,49,--,110,--,54,--,102,--,50,--,28,--,13,--,25,18,12,--,19,0,--,--, 
 长期待摊费用摊销(万元),--,97,--,47,--,61,--,20,--,14,--,3,--,6,--,3,--,5,4,3,--,13,22,26,25, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,0,--,-1,--,-4,--,0,--,0,--,0,--,--,--,4,--,--,--,0,--,-14,-3, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,2,4, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,162,--,--,--,87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,21, 
 投资损失(万元),--,-2,--,132,--,136,--,77,--,-51,--,-65,--,5,--,--,--,--,--,--,--,--,--,-1,-0, 
 递延所得税资产减少(万元),--,-111,--,-60,--,61,--,-23,--,-35,--,-141,--,-31,--,-1,--,4,-15,-20,--,-25,-2,-19,-6, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存货的减少(万元),--,-2196,--,-3483,--,-3543,--,-3857,--,-1792,--,-2195,--,-895,--,-2725,--,-1853,-3733,-1556,--,-1164,-439,-38,-126, 
 经营性应收项目的减少(万元),--,-899,--,-7323,--,-1508,--,-9544,--,-2008,--,-6716,--,-882,--,-3107,--,-1177,-965,-1820,--,-1801,-1274,-2385,-365, 
 经营性应付项目的增加(万元),--,1761,--,-1449,--,3204,--,650,--,3802,--,2572,--,1422,--,958,--,766,178,-483,--,328,831,-494,33, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1344,--,-12470,--,-961,--,-11360,--,2663,--,-5460,--,3825,--,-3496,--,2862,-2464,-2097,--,2225,3473,974,1451, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14612,23403,7500,10761,16342,26888,13223,13728,20764,28756,19919,20337,23804,28204,23867,24084,25932,11529,6237,8009,7689,10333,9800,1556,2702, 
 现金的期初余额(万元),23403,26888,26888,26888,26888,28756,29138,29138,28756,28204,28204,28204,28204,11529,11529,11529,11529,10333,10333,10333,10333,9800,1556,2702,1243, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,108,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8791,-3485,-19388,-16128,-10546,-1868,-15915,-15410,-7993,552,-8285,-7867,-4400,16675,12338,12555,14404,1196,-3988,-2323,-2644,532,8245,-1147,1460, 

