 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,333,--,668,--,337,--,618,566,407,273,142,556,414,276,122,401,247,127,75,292,--,178,82,64, 
 无形资产摊销(万元),--,31,--,61,--,31,--,61,61,46,31,15,63,47,31,16,62,48,53,14,57,--,37,--,--, 
 长期待摊费用摊销(万元),--,21,--,49,--,23,--,158,138,111,69,31,110,72,47,23,28,77,30,34,16,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,40,--,40,--,15,47,27,27,24,124,-0,-0,-0,20,-38,-38,2,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,77,75,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,-23,55,--,--,-10,-32,--,--,--,-9,--,--,--,5,--,4,-1,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,119,--,271,--,154,--,364,576,402,278,144,663,372,240,104,596,299,168,89,192,--,99,73,28, 
 投资损失(万元),--,-3,--,-3,--,-3,--,-6,4,-1,5,-1,-23,-16,-14,-4,9,0,0,0,--,--,--,-1,--, 
 递延所得税资产减少(万元),--,8,--,-95,--,-29,--,72,-137,--,--,--,-74,--,--,--,-77,-8,-8,--,-10,--,-11,3,19, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,-5,-19,-19,--,5,--,--,--,--,1,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-473,--,1110,--,-33,--,2221,-5,-1280,-1364,-1089,-659,-1248,-1426,-583,-1897,-2796,-1715,34,-2358,--,-2159,-677,-303, 
 经营性应收项目的减少(万元),--,331,--,-2610,--,1067,--,-2690,-2337,-1225,-464,382,-4768,-5903,-1622,-469,-2018,-2358,-1094,213,-2931,--,-1326,-43,-300, 
 经营性应付项目的增加(万元),--,-1364,--,-642,--,-2122,--,-1215,3314,3828,2286,483,1083,3466,-68,-1235,1586,3176,1640,356,2962,--,1159,-384,545, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-316,--,2072,--,307,--,2459,4696,3075,1460,254,54,-834,-1645,-1787,926,39,-58,872,428,--,-162,154,399, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11442,10377,15905,4367,4139,3099,2458,3541,2205,--,--,--,1584,--,--,--,2507,--,--,--,2004,1759,1188,3039,274, 
 现金的期初余额(万元),4367,4367,4367,3541,3541,3541,3541,2205,1584,--,--,--,2507,--,--,--,2004,--,--,--,1188,1188,3039,274,393, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7075,6011,11538,826,598,-442,-1083,1336,622,--,--,--,-923,--,--,-1834,503,-996,--,409,816,571,-1851,2765,-119, 

