 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 净利润(万元),--,--,9013,--,--,6470,8045,9319, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,289,--,--,-3,555,639, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,4659,--,--,4821,3578,2127, 
 无形资产摊销(万元),--,--,218,--,--,194,178,168, 
 长期待摊费用摊销(万元),--,--,52,--,--,43,32,21, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,1,--,--,9,3,2, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,2293,--,--,2806,3407,3113, 
 投资损失(万元),--,--,--,--,--,--,--,3, 
 递延所得税资产减少(万元),--,--,-140,--,--,13,-26,-45, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,523,--,--,-5901,225,-563, 
 经营性应收项目的减少(万元),--,--,-4479,--,--,-15960,-4640,-7277, 
 经营性应付项目的增加(万元),--,--,82,--,--,17552,2566,1269, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,2218,--,--,-108,-215,433, 
 经营活动产生现金流量净额(万元),--,--,14730,--,--,9937,13710,9207, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2990,4647,2734,2650,2997,2499,1381,2469, 
 现金的期初余额(万元),2724,2734,2499,2479,2499,1381,2469,1640, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),266,1913,234,171,497,1119,-1088,829, 

