 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2,362,359,357,88,219,215,125,122,72,8,3,2,2,0,0,185,1754,67, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),65,1250,451,198,6,692,670,495,175,293,265,193,110,839,720,171,6760,390,569, 
 投资所支付的现金(万元),--,--,246,246,--,--,--,--,--,--,--,--,--,--,--,--,--,1700,76, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),65,1250,697,443,6,692,670,495,175,293,265,193,110,839,720,171,6760,2090,645, 
 投资活动产生的现金流量净额(万元),-63,-888,-338,-87,82,-473,-455,-370,-53,-221,-257,-191,-108,-836,-720,-171,-6576,-336,-578, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,12252,--,--,--,--,--,--,--,--,2000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,2500,2500,2500,--,--,--,--,--,4550,3000,1950,--,2000,450,--,4150,780,600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,683,307,307,--,2015,2015,--,--,316,--, 
 筹资活动现金流入小计(万元),0,2500,2500,2500,0,0,0,0,0,17485,3307,2257,0,4015,2465,0,4150,1096,2600, 
 偿还债务支付的现金(万元),1065,260,195,130,65,4360,2723,1630,1565,2710,1695,580,65,1810,195,65,245,1200,1600, 
 分配股利、利润或偿付利息所支付的现金(万元),45,583,502,56,25,1502,1467,1402,88,1463,1336,1205,77,1337,959,533,839,1287,1067, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1,269,23,20,1,776,775,773,947,1159,723,693,401,79,21,2,2116,538,101, 
 筹资活动现金流出小计(万元),1111,1113,721,206,91,6638,4965,3805,2601,5332,3754,2478,543,3226,1175,600,3200,3025,2768, 
 筹资活动产生的现金流量净额(万元),-1111,1387,1779,2294,-91,-6638,-4965,-3805,-2601,12153,-447,-221,-543,789,1290,-600,950,-1929,-168, 
 汇率变动对现金及现金等价物的影响(万元),--,0,0,0,0,-0,-1,-1,-1,--,--,--,--,--,--,--,--,--,-0, 
 现金及现金等价物净增加额(万元),-460,1986,108,548,-1008,-7023,-6880,-6017,-4369,12861,-691,-1093,-1723,-1924,-1936,-3283,-216,1156,773, 
 加:期初现金及现金等价物余额(万元),11627,9641,9641,9641,9641,16664,16664,16664,16664,3803,3803,3803,3803,5726,5726,7726,5942,4786,4014, 
 期末现金及现金等价物余额(万元),11167,11627,9749,10189,8633,9641,9783,10647,12295,16664,3112,2709,2080,3803,3791,4443,5726,5942,4786, 
 净利润(万元),--,2061,--,437,--,1983,--,387,--,2685,--,1568,--,2566,--,--,4357,3554,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1529,--,678,--,1982,--,721,--,1482,--,689,--,1014,--,--,330,245,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,389,--,193,--,407,--,187,--,439,--,116,--,425,--,--,293,319,--, 
 无形资产摊销(万元),--,113,--,50,--,110,--,58,--,121,--,59,--,106,--,--,110,127,--, 
 长期待摊费用摊销(万元),--,154,--,77,--,186,--,125,--,285,--,142,--,298,--,--,205,92,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-145,--,-147,--,-40,--,-12,--,28,--,51,--,63,--,--,-38,16,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,167,--,60,--,309,--,189,--,495,--,211,--,337,--,--,98,39,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-8,--, 
 递延所得税资产减少(万元),--,-79,--,-145,--,-325,--,-115,--,-233,--,-116,--,-156,--,--,-49,-49,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,-3,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-3555,--,-2736,--,-3019,--,-1548,--,-3156,--,-1627,--,-6259,--,--,-1548,-1998,--, 
 经营性应付项目的增加(万元),--,852,--,-126,--,-1506,--,-1831,--,-1216,--,-1774,--,-271,--,--,1653,1086,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1487,--,-1659,--,87,--,-1840,--,929,--,-682,--,-1877,--,--,5410,3420,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11167,11627,9749,10189,8633,9641,9783,10647,12295,16664,3112,2709,2080,3803,3791,4443,5726,5942,4786, 
 现金的期初余额(万元),11627,9641,9641,9641,9641,16664,16664,16664,16664,3803,3803,3803,3803,5726,5726,7726,5942,4786,4014, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-460,1986,108,548,-1008,-7023,-6880,-6017,-4369,12861,-691,-1093,-1723,-1924,-1936,-3283,-216,1156,773, 

