 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 固定资产报废损失(万元),--,--,--,--,163,--,--, 
 公允价值变动损失(万元),--,411,-838,--,428,135,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,892,1860,--,1731,2354,--, 
 投资损失(万元),--,-445,87,--,2522,1324,--, 
 递延所得税资产减少(万元),--,145,189,--,-386,-27,--, 
 递延所得税负债增加(万元),--,-62,62,--,--,-16,--, 
 存货的减少(万元),--,2534,-7134,--,5435,1799,--, 
 经营性应收项目的减少(万元),--,241,786,--,-2206,9390,--, 
 经营性应付项目的增加(万元),--,-3021,-11249,--,-213,9350,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,458,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3892,-7761,--,14645,32015,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),35297,11803,7719,6724,12260,9654,7529, 
 现金的期初余额(万元),7682,7719,12260,12260,9654,7529,8940, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),27615,4084,-4541,-5536,2606,2125,-1410, 

