 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 投资活动现金流出小计(万元),18462,11851,12110,10107,3870,3549,11011,2335,4560, 
 投资活动产生的现金流量净额(万元),-2391,-1764,-2162,-1790,-665,-348,-2169,-2334,-3094, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,1500,500,5223,2000,7937,9147,5129, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,1500,500,5223,2000,7937,9147,5129, 
 偿还债务支付的现金(万元),1000,500,3000,2000,5468,3182,8804,10227,1800, 
 分配股利、利润或偿付利息所支付的现金(万元),1268,1256,904,862,894,817,1702,991,130, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1412,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2268,1756,3904,4274,6362,3999,10506,11218,1930, 
 筹资活动产生的现金流量净额(万元),-2268,-1756,-2404,-3774,-1139,-1999,-2568,-2071,3199, 
 汇率变动对现金及现金等价物的影响(万元),232,-115,321,-144,165,-25,-70,-204,-89, 
 现金及现金等价物净增加额(万元),2090,562,6725,1797,-1736,-4944,4276,-4468,1932, 
 加:期初现金及现金等价物余额(万元),12831,12831,6106,6106,7842,7842,3566,8034,6102, 
 期末现金及现金等价物余额(万元),14921,13393,12831,7903,6106,2898,7842,3566,8034, 
 净利润(万元),--,3928,7364,--,5349,2082,6667,4210,4417, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,269,695,--,529,406,179,20,222, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,793,1332,--,1344,674,1236,995,518, 
 无形资产摊销(万元),--,54,99,--,92,47,80,73,66, 
 长期待摊费用摊销(万元),--,11,38,--,34,15,20,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,29,0,--,-2,--,3,2,-0, 
 固定资产报废损失(万元),--,--,--,--,--,0,--,--,--, 
 公允价值变动损失(万元),--,26,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,319,-651,--,-343,66,237,289,-192, 
 投资损失(万元),--,-84,4,--,-13,-13,-39,--,--, 
 递延所得税资产减少(万元),--,-39,-99,--,-85,-48,-54,-47,-48, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1907,-1432,--,-1536,-2097,1759,-5607,521, 
 经营性应收项目的减少(万元),--,-4510,-5106,--,-3003,-2738,-3303,-407,-3702, 
 经营性应付项目的增加(万元),--,5307,8727,--,-2463,-966,2299,611,115, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4196,10971,--,-97,-2572,9084,141,1916, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14921,13393,12831,7903,6106,2898,7842,3566,8034, 
 现金的期初余额(万元),12831,12831,6106,6106,7842,7842,3566,8034,6102, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2090,562,6725,1797,-1736,-4944,4276,-4468,1932, 

