 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 投资活动现金流入小计(万元),45,45,89,88,65,625,1541,4549,0,0,0,0,--,--,0,157,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),34668,22876,48863,41572,33912,86182,85111,44017,15951,10954,7048,33484,26021,--,23020,11780,21421, 
 投资所支付的现金(万元),--,--,--,--,--,29044,--,--,1700,300,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,137,--,--,--,1322,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34668,22876,49000,41572,33912,115226,86433,44017,17651,11254,7048,33484,26021,-19630,23020,11780,21421, 
 投资活动产生的现金流量净额(万元),-34623,-22831,-48911,-41484,-33846,-114600,-84892,-39468,-17651,-11254,-7048,-33484,-26021,-19630,-23020,-11623,-21420, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,21723,--,--,--,--,--,--,--,4831,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,21723,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),93225,71136,110301,109137,94421,184436,109456,83665,45744,32358,4474,124249,51480,28100,45162,71299,43000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),15423,2457,4327,2847,969,34594,54566,10694,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),108648,73594,114628,111984,95390,219030,185745,94359,45744,32358,4474,124249,51480,28100,49993,71299,43000, 
 偿还债务支付的现金(万元),64016,62492,102326,74176,51609,126595,121891,90935,51300,31285,1500,93226,35017,12200,41735,65562,39407, 
 分配股利、利润或偿付利息所支付的现金(万元),18954,3832,13034,6802,3916,12841,10229,12159,7467,5557,104,9436,7382,--,4802,2078,2126, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),34162,21904,24637,16414,15515,23468,16707,3862,--,--,--,--,--,--,--,--,37, 
 筹资活动现金流出小计(万元),117133,88228,139996,97392,71040,162904,148828,106956,58767,36842,1604,102662,42399,18600,46537,67639,41570, 
 筹资活动产生的现金流量净额(万元),-8485,-14634,-25368,14592,24350,56126,36917,-12597,-13023,-4484,2871,21587,9080,9499,3457,3660,1430, 
 汇率变动对现金及现金等价物的影响(万元),-878,-570,917,279,179,867,-212,-123,-65,11,42,-354,-11,--,-128,9,-27, 
 现金及现金等价物净增加额(万元),459,19397,6862,25422,18290,-326,-1240,2584,-10535,83,-5220,-3467,-12563,-8730,3639,8750,-4146, 
 加:期初现金及现金等价物余额(万元),18529,18529,11667,12498,11667,11992,13233,10648,20113,20113,20113,23580,23580,--,19941,11191,15336, 
 期末现金及现金等价物余额(万元),18988,37926,18529,37920,29957,11667,11992,13233,9578,20196,14893,20113,11017,--,23580,19941,11191, 
 净利润(万元),--,25227,27446,--,--,15754,18530,--,--,--,--,13974,--,--,15166,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,427,3434,--,--,1204,1412,--,--,--,--,-5,--,--,682,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,15706,28758,--,--,22487,16920,--,--,--,--,18271,--,--,9687,--,--, 
 无形资产摊销(万元),--,484,1024,--,--,846,669,--,--,--,--,326,--,--,236,--,--, 
 长期待摊费用摊销(万元),--,585,776,--,--,530,952,--,--,--,--,1153,--,--,702,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,11,598,--,--,36,69,--,--,--,--,-17,--,--,115,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,-210,210,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,-1794,-3062,--,--,-2153,-1778,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,5122,10656,--,--,8762,7404,--,--,--,--,4200,--,--,1846,--,--, 
 投资损失(万元),--,11,21,--,--,222,-6,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-93,264,--,--,-1326,-234,--,--,--,--,-1134,--,--,28,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1867,-22888,--,--,3656,-12379,--,--,--,--,2167,--,--,-28263,--,--, 
 经营性应收项目的减少(万元),--,-37593,-60101,--,--,-63652,-102423,--,--,--,--,-5087,--,--,-12075,--,--, 
 经营性应付项目的增加(万元),--,47473,93188,--,--,71126,117601,--,--,--,--,-25063,--,--,35207,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,57432,80224,--,--,57282,46947,--,--,--,--,8784,--,--,23330,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18988,37926,18529,37920,29957,11667,11992,13233,9578,20196,14893,20113,11017,--,23580,19941,11191, 
 现金的期初余额(万元),18529,18529,11667,12498,11667,11992,13233,10648,20113,20113,20113,23580,23580,--,19941,11191,15336, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),459,19397,6862,25422,18290,-326,-1240,2584,-10535,83,-5220,-3467,-12563,--,3639,8750,-4146, 

