 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 经营活动产生的现金流量净额(万元),-12420,14026,-6701,-8232,-7236,12920,-7151,-13112,-7936,9294,-10850,-10179,-6761,10372,-6515,-5091,-6716,13209,1121,537,-1814,6272,-1669,-2878,-2519,9021,5703,1229, 
 收回投资所收到的现金(万元),6645,6542,3942,3442,962,2845,980,980,980,984,980,980,980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100, 
 取得投资收益所收到的现金(万元),27,25,15,11,6,7,6,5,5,--,4,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),286,61,53,23,5,91,124,91,18,12,16,16,16,394,78,61,--,5,4,4,1,53,40,34,1,55,6,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),37,7220,--,--,--,300,--,--,--,3174,--,--,--,--,--,--,--,--,--,--,--,359,562,562,205,277,317,170, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6995,13848,4010,3476,973,3243,1110,1076,1004,4170,1000,1000,1000,394,78,61,0,5,4,4,1,412,602,597,205,332,323,271, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),613,1885,948,700,334,4977,4308,4154,3996,5698,2135,1527,896,4219,2565,1190,390,11867,10240,9033,8586,18837,7490,5496,2684,10434,5034,1060, 
 投资所支付的现金(万元),2200,12470,4930,3492,1030,2572,1260,496,--,1190,--,400,--,980,--,--,--,--,--,--,--,--,--,--,--,--,--,120, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,400,--,--,3603,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),105,7541,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,169,194,440,205,273,280, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2918,21896,5878,4192,1364,7549,5568,4650,3996,6888,2535,1927,896,8801,2565,1190,390,11867,10240,9033,8586,18837,7659,5690,3123,10638,5306,1460, 
 投资活动产生的现金流量净额(万元),4077,-8048,-1868,-716,-391,-4306,-4458,-3574,-2992,-2718,-1534,-927,104,-8407,-2487,-1129,-390,-11862,-10236,-9028,-8585,-18425,-7056,-5093,-2918,-10306,-4984,-1190, 
 吸收投资收到的现金(万元),--,370,370,--,--,1419,713,1043,55,3300,926,796,--,49,--,--,--,--,--,--,--,53429,54207,--,--,--,--,12056, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,370,370,--,--,1419,713,1043,55,3300,--,--,--,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,3000,3000,3000,1000,4500,4500,4500,600,400,--,--,--,9000,2000,--,--,7800,7800,3800,--,23552,23552,19252,10052,19780,10100,15800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,3582,50,50,50,5120,6829,6246,1063,3002,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,3370,3370,3000,1000,9501,5263,5593,705,8820,7755,7042,1063,12051,2000,0,0,7800,7800,3800,0,76980,77759,19252,10052,19780,10100,27856, 
 偿还债务支付的现金(万元),--,5000,2000,2000,1000,2900,1800,--,--,4000,--,--,--,6000,1000,1000,1000,6800,5800,2300,--,31032,31032,10280,3940,15800,6600,19700, 
 分配股利、利润或偿付利息所支付的现金(万元),--,5425,5414,5377,18,5439,5638,5361,10,7403,7319,7244,72,4975,4943,4931,2,5018,4997,4963,--,3427,3427,3225,2973,3297,2945,6381, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,5160,--,--,--,6927,3141,1660,950,9970,8342,7305,5071,4000,--,--,--,--,--,--,--,--,778,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,15585,7414,7377,1018,15266,10579,7021,960,21374,15661,14548,5143,14975,5943,5931,1002,11818,10797,7263,0,34459,35237,13505,6913,19097,9545,26081, 
 筹资活动产生的现金流量净额(万元),0,-12215,-4044,-4377,-18,-5765,-5317,-1428,-255,-12554,-7906,-7507,-4080,-2924,-3943,-5931,-1002,-4018,-2997,-3463,0,42521,42521,5747,3139,683,555,1775, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-8343,-6237,-12614,-13326,-7645,2850,-16926,-18114,-11183,-5977,-20290,-18612,-10737,-960,-12944,-12151,-8108,-2672,-12112,-11954,-10398,30368,33796,-2224,-2298,-602,1274,1814, 
 加:期初现金及现金等价物余额(万元),20736,26973,26973,26973,26973,24123,24123,24123,24123,30101,30101,30101,30101,31060,31060,31060,31060,33732,33732,33732,33732,3364,3364,3364,3364,3966,2692,878, 
 期末现金及现金等价物余额(万元),12393,20736,14360,13647,19328,26973,7197,6009,12940,24123,9810,11488,19364,30101,18116,18910,22953,31060,21620,21778,23334,33732,37160,1140,1066,3364,3966,2692, 
 净利润(万元),--,7728,--,3728,--,6832,--,4041,--,6057,--,3259,--,8064,--,3803,--,6547,--,3887,--,9550,--,4803,--,9424,7245,4058, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2869,--,770,--,2009,--,517,--,2227,--,1119,--,1365,--,751,--,1137,--,124,--,1233,--,1029,--,799,1320,909, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4730,--,2407,--,4766,--,2413,--,4169,--,1871,--,2795,--,1344,--,2602,--,1287,--,2013,--,865,--,1411,1311,1214, 
 无形资产摊销(万元),--,322,--,158,--,310,--,158,--,194,--,101,--,155,--,75,--,143,--,70,--,131,--,71,--,138,100,99, 
 长期待摊费用摊销(万元),--,23,--,11,--,230,--,222,--,327,--,178,--,410,--,171,--,258,--,64,--,74,--,18,--,77,0,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-10,--,-5,--,-6,--,-12,--,-10,--,-10,--,-15,--,-2,--,2,--,0,--,-12,--,1,--,-1,1,3, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,101,--,66,--,117,--,39,--,274,--,146,--,108,--,-5,--,97,--,44,--,602,--,429,--,500,141,129, 
 投资损失(万元),--,-12,--,12,--,0,--,-5,--,-4,--,-4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-258,--,-27,--,-243,--,64,--,-684,--,-312,--,-272,--,314,--,-401,--,-553,--,-565,--,-140,--,-168,-10,46, 
 递延所得税负债增加(万元),--,-23,--,-11,--,-23,--,-11,--,-23,--,-12,--,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4621,--,-2413,--,-3888,--,-3020,--,-4313,--,-1686,--,-454,--,-2779,--,-3944,--,-1314,--,66,--,3221,--,-4227,-4842,-2261, 
 经营性应收项目的减少(万元),--,-4819,--,-6011,--,110,--,-12040,--,-3915,--,-6061,--,-674,--,-3177,--,4426,--,-630,--,-5635,--,-8038,--,-225,-5524,-2191, 
 经营性应付项目的增加(万元),--,8190,--,-6819,--,2892,--,-5383,--,5031,--,-8734,--,-1097,--,-5577,--,2355,--,-2176,--,-1171,--,-5131,--,1300,5968,-773, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-195,--,-96,--,-185,--,-92,--,-36,--,-32,--,-13,--,-10,--,-13,--,-266,--,-13,--,-4,--,-8,-8,-3, 
 经营活动产生现金流量净额(万元),--,14026,--,-8232,--,12920,--,-13112,--,9294,--,-10179,--,10372,--,-5091,--,13209,--,537,--,6272,--,-2878,--,9021,5703,1229, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12393,20736,14360,13647,19328,26973,7197,6009,12940,24123,9810,11488,19364,30101,18116,--,22953,31060,21620,--,23334,33732,37160,1140,1066,3364,3966,2692, 
 现金的期初余额(万元),20736,26973,26973,26973,26973,24123,24123,24123,24123,30101,30101,30101,30101,31060,31060,--,31060,33732,33732,--,33732,3364,3364,3364,3364,3966,2692,878, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18910,--,--,--,21778,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31060,--,--,--,33732,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8343,-6237,-12614,-13326,-7645,2850,-16926,-18114,-11183,-5977,-20290,-18612,-10737,-960,-12944,-12151,-8108,-2672,-12112,-11954,-10398,30368,33796,-2224,-2298,-602,1274,1814, 

