 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 资产减值准备(万元),--,202,--,36,--,27,--,-25,--,141,20,44,-107,183,14,-61,199,230,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,511,--,251,--,571,--,289,--,538,398,259,127,495,369,119,290,136,--, 
 无形资产摊销(万元),--,23,--,10,--,20,--,10,--,16,12,8,4,15,11,3,9,1,--, 
 长期待摊费用摊销(万元),--,11,--,6,--,25,--,13,--,33,22,14,11,13,26,4,21,81,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,--,--,-1,--,--,--,--,--,--,--,--,4,1,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,0,--,0,--,-0,--,-0,--,-0,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-534,--,-144,--,-285,--,-12,--,-5,--,-5,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,84,--,80,--,-32,--,162,--,-104,-40,94,103,-130,-1,73,-64,-74,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,11,--,-0,--,26,--,37,--,5,-2,13,-9,-85,-1,-5,-3,--,--, 
 经营性应收项目的减少(万元),--,-3630,--,-13,--,-320,--,509,--,412,26,-359,1823,-1939,-2872,1464,-1789,-1620,--, 
 经营性应付项目的增加(万元),--,458,--,-718,--,87,--,-1778,--,1703,-54,-890,-665,563,831,-747,393,476,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5726,--,3715,--,11092,--,3078,--,10392,5778,2861,2096,9678,6740,2396,11731,8365,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),51089,77567,53769,64294,69733,76414,74661,72579,70937,72377,20042,20917,20402,18351,15856,16198,13958,7570,7435, 
 现金的期初余额(万元),77567,76414,76414,76414,76414,72377,72377,72377,72377,18351,18351,18351,18351,13958,13958,13958,7570,7435,3554, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-26477,1153,-22644,-12119,-6680,4037,2284,202,-1439,54026,1691,2567,2052,4392,1897,2240,6388,135,3881, 

