 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 筹资活动现金流出小计(万元),0,667,667,0,0,8186,8186,6293,90,1733,1643,0,0,8155,6621,4125,11,2039,1677,2128,47, 
 筹资活动产生的现金流量净额(万元),0,-667,-667,0,0,-8186,-8186,-6293,-90,-1733,-1643,0,0,18634,20168,2241,-11,2461,1323,-2065,953, 
 汇率变动对现金及现金等价物的影响(万元),-113,-197,-150,-73,-11,167,64,47,-6,161,116,33,29,17,22,26,9,-114,-79,-32,11, 
 现金及现金等价物净增加额(万元),-1740,-1481,-2652,-2546,-2526,-1189,-1455,-1090,-2224,-1156,-5806,7873,-714,5640,16571,-924,-424,324,-495,1399,186, 
 加:期初现金及现金等价物余额(万元),6972,8453,8453,8453,8453,9642,9642,9642,9642,10799,10799,10799,10799,5159,5159,5159,5159,4835,4835,3436,3250, 
 期末现金及现金等价物余额(万元),5232,6972,5801,5907,5927,8453,8188,8552,7418,9642,4993,18672,10084,10799,21729,4235,4735,5159,4340,4835,3436, 
 净利润(万元),--,2278,--,1475,--,2140,--,682,--,2971,--,1259,--,3485,--,1744,--,4163,--,3847,3200, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,56,--,55,--,44,--,9,--,-38,--,-8,--,19,--,48,--,60,--,35,68, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1362,--,680,--,1373,--,673,--,658,--,334,--,616,--,295,--,541,--,502,412, 
 无形资产摊销(万元),--,36,--,18,--,39,--,21,--,46,--,25,--,52,--,26,--,30,--,19,16, 
 长期待摊费用摊销(万元),--,39,--,19,--,33,--,16,--,3,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,57,--,20,--,138,--,-17,--,139,--,141,--,2,--,0,--,47,--,2,-0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,-13,--,182,--,161,--,40,--,--,--,30,--,30,--,1,--,13,47, 
 投资损失(万元),--,-149,--,-52,--,-209,--,-193,--,-321,--,-208,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-39,--,-9,--,7,--,-12,--,-1,--,3,--,-4,--,-7,--,2,--,7,-25, 
 递延所得税负债增加(万元),--,19,--,0,--,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1157,--,-278,--,801,--,593,--,-443,--,82,--,-438,--,1,--,-235,--,-546,153, 
 经营性应收项目的减少(万元),--,-1138,--,-1775,--,-1565,--,-1351,--,1508,--,-546,--,349,--,-225,--,-1027,--,1158,-1940, 
 经营性应付项目的增加(万元),--,773,--,1070,--,563,--,29,--,-1308,--,-527,--,402,--,-27,--,345,--,-564,-869, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2136,--,1210,--,3573,--,612,--,3253,--,554,--,4513,--,1885,--,3928,--,4473,1061, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5232,6972,5801,5907,5927,8453,8188,8552,7418,9642,4993,18672,10084,10799,21729,4235,4735,5159,4340,4835,3436, 
 现金的期初余额(万元),6972,8453,8453,8453,8453,9642,9642,9642,9642,10799,10799,10799,10799,5159,5159,5159,5159,4835,4835,3436,3250, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1740,-1481,-2652,-2546,-2526,-1189,-1455,-1090,-2224,-1156,-5806,7873,-714,5640,16571,-924,-424,324,-495,1399,186, 

