 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 净利润(万元),--,-822,9118,--,-354,7149,5989,8487, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,384,493,--,9,793,562,346, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,448,872,--,214,831,768,585, 
 无形资产摊销(万元),--,33,50,--,12,49,44,37, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,76,4,--,0,5,-1,16, 
 固定资产报废损失(万元),--,--,2,--,--,--,--,26, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,173,611,--,177,877,880,629, 
 投资损失(万元),--,26,26,--,4,16,--,--, 
 递延所得税资产减少(万元),--,-241,100,--,-35,-272,170,-154, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-140,-897,--,-1092,-3440,-2512,-1782, 
 经营性应收项目的减少(万元),--,-5050,-2648,--,-512,3555,-6500,5591, 
 经营性应付项目的增加(万元),--,-7600,3711,--,-1825,-2068,2462,-3372, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-12713,11442,--,-3401,7496,1863,10410, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8565,8995,23761,2928,11318,12197,11230,13064, 
 现金的期初余额(万元),23761,23761,12197,12197,12197,11230,13064,4742, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15196,-14766,11564,-9269,-879,967,-1834,8322, 

