 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),31695,21918,12409,36582,16122,11299,3511,30548,16114,12496,7891,23500,29595,21852,7400,21928,14826,7205,3666,7321,6549,3359,681,7953,16569,21545,17451, 
 投资所支付的现金(万元),33462,40387,8000,1285,25200,7200,--,900,24900,12900,--,--,5000,5000,--,--,6000,--,--,--,--,--,--,--,--,107,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,30208,--,--,--,22503,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,380,8204,--,--,--,2000,2000,2000,2000,5000,1080,1000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),65157,62304,20789,76279,41322,18499,3511,55951,43014,27396,9891,28500,35675,27852,7400,21928,20826,7205,3666,7321,6549,3359,681,7953,16569,21652,17451, 
 投资活动产生的现金流量净额(万元),-57156,-54303,-12780,-71934,-38352,-15480,-1390,-48282,-37784,-22166,-4661,-23647,-30995,-23172,-7400,-21590,-20698,-7205,-3666,-5836,-6549,-3359,-681,-6904,-16569,-21652,-17451, 
 吸收投资收到的现金(万元),--,--,--,119524,119232,119232,--,--,14800,14800,--,--,--,--,--,68964,68964,68964,68964,--,--,--,--,--,--,12020,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,14800,14800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),113500,101019,54200,208368,178540,95464,33767,219830,114640,52500,36583,206215,118192,109571,41827,243268,197249,134560,44417,225009,159836,68912,36800,241358,245289,139939,38200, 
 发行债券收到的现金(万元),24750,24750,--,19800,--,--,--,59580,59123,59123,59064,--,--,--,--,69363,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),22684,40571,1538,--,687,--,1085,39310,28054,28054,26310,29100,59078,59078,10562,19011,19337,13337,5207,17698,15950,14550,28852,13532,10757,5831,8196, 
 筹资活动现金流入小计(万元),160934,166341,55738,347692,298459,214696,34852,318720,216617,154477,121957,235315,177270,168648,52390,400606,285550,216860,118588,242708,175786,83463,65652,254890,256046,157789,46396, 
 偿还债务支付的现金(万元),143185,105787,73240,189207,154289,116355,31074,197955,122079,113319,76266,209547,141465,113550,53349,255554,168439,104211,26436,235239,166694,109562,68900,202841,180609,89240,21900, 
 分配股利、利润或偿付利息所支付的现金(万元),24130,11859,8197,27903,16747,9302,5084,19341,15969,11844,4037,16276,10461,6987,2294,15443,13606,7294,3123,12317,9754,6036,3597,12857,7937,3093,1839, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10364,17358,17357,53085,48715,14053,7376,56465,48415,12100,48913,21724,79955,77455,20457,65980,41955,47231,16456,23626,16654,15717,7293,18966,21001,20773,4904, 
 筹资活动现金流出小计(万元),177680,135004,98794,270195,219751,139710,43534,273761,186463,137263,129217,247547,231882,197992,76100,336977,224001,158736,46014,271182,193102,131315,79789,234664,209547,113107,28643, 
 筹资活动产生的现金流量净额(万元),-16746,31337,-43056,77497,78708,74987,-8683,44959,30154,17213,-7260,-12232,-54612,-29344,-23710,63629,61549,58125,72573,-28474,-17316,-47853,-14137,20226,46498,44682,17753, 
 汇率变动对现金及现金等价物的影响(万元),-1220,-1181,-188,503,521,-312,21,767,269,220,25,-2090,-156,-73,19,-252,582,703,515,-1131,-900,61,182,78,219,322,-109, 
 现金及现金等价物净增加额(万元),-78123,2640,-50365,43935,77995,67572,17083,-2526,-6133,18582,3313,11647,-27318,-18158,-11827,17997,57312,55813,72855,-5879,-1399,9892,1340,-5919,16293,9248,-1574, 
 加:期初现金及现金等价物余额(万元),88317,88317,88317,44382,44382,44382,44382,46908,46908,46908,46908,35261,35261,35261,35261,17264,17264,17264,17264,23143,23143,23143,23143,29062,12769,3521,5094, 
 期末现金及现金等价物余额(万元),10194,90957,37952,88317,122377,111953,61464,44382,40775,65490,50221,46908,7943,17103,23434,35261,74576,73077,90119,17264,21744,33035,24483,23143,29062,12769,3521, 
 净利润(万元),--,14567,--,25756,--,12614,--,14272,--,8006,--,11779,--,7221,--,11729,--,8288,--,15980,10839,7352,--,16973,18693,12767,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,161,--,661,--,-13,--,-582,--,-2194,--,450,--,-234,--,2211,--,-553,--,873,450,4180,--,580,1111,42,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5629,--,9221,--,4367,--,7631,--,3755,--,5838,--,2808,--,4785,--,2344,--,4541,3394,2216,--,4189,3202,1851,--, 
 无形资产摊销(万元),--,304,--,1903,--,325,--,758,--,227,--,421,--,216,--,195,--,98,--,195,146,98,--,195,195,123,--, 
 长期待摊费用摊销(万元),--,344,--,1002,--,503,--,952,--,453,--,164,--,8,--,3,--,--,--,158,130,86,--,173,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,22,--,328,--,--,--,46,--,--,--,-80,--,0,--,--,--,--,--,0,--,--,--, 
 固定资产报废损失(万元),--,--,--,108,--,--,--,--,--,--,--,--,--,--,--,63,--,--,--,6,1,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-258,--,367,--,332,--,156,--,325,--,-24,--,-645,--,-994,--,599,--,-412,199,20,--,-134,129,23,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,16224,--,28322,--,11208,--,26344,--,12060,--,21309,--,10146,--,17140,--,8306,--,17485,12085,7689,--,17144,10628,6067,--, 
 投资损失(万元),--,846,--,213,--,-184,--,-967,--,-502,--,129,--,620,--,270,--,65,--,-331,--,--,--,140,116,--,--, 
 递延所得税资产减少(万元),--,870,--,197,--,807,--,-359,--,-258,--,-594,--,-567,--,-329,--,47,--,-270,-84,-622,--,-193,-339,-10,--, 
 递延所得税负债增加(万元),--,36,--,-43,--,-158,--,43,--,--,--,--,--,6,--,-63,--,-63,--,62,-1,-1,--,1,-53,-42,--, 
 存货的减少(万元),--,-13946,--,-24715,--,-4634,--,-38090,--,4057,--,-2165,--,5650,--,-105167,--,-23060,--,-9952,-19480,3321,--,-83755,-23524,-61322,--, 
 经营性应收项目的减少(万元),--,3547,--,-7902,--,8514,--,-905,--,-9344,--,2405,--,3861,--,-30058,--,-4710,--,-5164,-339,8166,--,5726,-18003,-5788,--, 
 经营性应付项目的增加(万元),--,-1763,--,1550,--,-22700,--,-10919,--,4288,--,9856,--,5058,--,75507,--,11724,--,5331,15678,28004,--,18854,-6230,32187,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,226,--,1229,--,-2626,--,1370,--,2440,--,--,--,285,--,998,--,1104,--,1059,798,532,--,788,220,--,--, 
 经营活动产生现金流量净额(万元),--,26787,--,37869,--,8377,--,30,--,23315,--,49615,--,34431,--,-23791,--,4190,--,29562,23366,61043,--,-19319,-13855,-14104,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1501,--, 
 现金的期末余额(万元),10194,90957,37952,88317,122377,111953,61464,44382,40775,65490,50221,46908,7943,17103,23434,35261,74576,73077,90119,17264,21744,33035,24483,23143,29062,12769,3521, 
 现金的期初余额(万元),88317,88317,88317,44382,44382,44382,44382,46908,46908,46908,46908,35261,35261,35261,35261,17264,17264,17264,17264,23143,23143,23143,23143,29062,12769,3521,5094, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-78123,2640,-50365,43935,77995,67572,17083,-2526,-6133,18582,3313,11647,-27318,-18158,-11827,17997,57312,55813,72855,-5879,-1399,9892,1340,-5919,16293,9248,-1574, 

