 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 投资活动产生的现金流量净额(万元),-41131,-42749,-17652,-84362,-68716,-51475,-8483,-26119,-9851,-8694,-3916,-36185,-45740,1290,-22355, 
 吸收投资收到的现金(万元),13961,22081,12391,88597,84489,80389,81388,2200,2200,--,--,4000,1200,4920,4900, 
 其中：子公司吸收少数股东投资收到的现金(万元),13961,--,--,10638,5195,--,--,2200,2200,--,--,4000,1200,4920,4900, 
 取得借款收到的现金(万元),19570,5570,2170,13407,--,--,--,--,--,--,--,12611,8521,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,2000,--,--,--,3000,--,1000,--,--,2660,--,--, 
 筹资活动现金流入小计(万元),33531,27651,14561,104004,84489,80389,81388,5200,2200,1000,0,16611,12381,4920,4900, 
 偿还债务支付的现金(万元),4057,3567,2000,10523,6866,3814,1526,4714,2469,1322,280,5754,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),13503,3596,5,13008,12873,11976,--,21077,18543,8952,152,22180,13225,13200,4500, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,257,4000,1335,1335,1065,2000,839,--,--,--,1660,--,--, 
 筹资活动现金流出小计(万元),17560,7162,2262,27531,21074,17125,2591,27792,21850,10274,431,27934,14885,13200,4500, 
 筹资活动产生的现金流量净额(万元),15971,20489,12299,76473,63415,63264,78797,-22592,-19650,-9274,-431,-11323,-2504,-8280,400, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),3457,-565,8018,16462,26251,33430,83101,-14075,-5281,2991,6152,4660,-6697,33808,4967, 
 加:期初现金及现金等价物余额(万元),50063,50063,50307,33602,33602,33602,33602,47676,47676,47676,47676,43016,49712,15904,10938, 
 期末现金及现金等价物余额(万元),53520,49499,58325,50063,59852,67032,116702,33602,42395,50667,53828,47676,43016,49712,15904, 
 净利润(万元),--,11241,--,23639,--,11152,--,31596,--,17532,--,29801,26476,19053,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-0,--,0,--,0,--,0,--,0,--,-3,2,1,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5610,--,10115,--,5033,--,9719,--,4978,--,7519,4544,3096,--, 
 无形资产摊销(万元),--,1163,--,1739,--,473,--,898,--,444,--,788,358,351,--, 
 长期待摊费用摊销(万元),--,1024,--,1938,--,1213,--,3428,--,2204,--,3476,2549,942,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-37,--,54,--,--,--,10,--,20,--,78,10,-14,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,410,--,408,--,243,--,852,--,491,--,785,25,--,--, 
 投资损失(万元),--,-1053,--,-728,--,--,--,42,--,--,--,-116,-59,-210,--, 
 递延所得税资产减少(万元),--,-28,--,-0,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,955,--,-12,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-8089,--,15863,--,-821,--,-2636,--,-1067,--,-654,729,-27,--, 
 经营性应付项目的增加(万元),--,10501,--,-28665,--,4347,--,-9274,--,-3644,--,9951,5281,15976,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,544,1631,1631,--, 
 经营活动产生现金流量净额(万元),--,21696,--,24350,--,21641,--,34636,--,20958,--,52169,41547,40798,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),53520,49499,58325,50063,59852,67032,116702,33602,42395,50667,53828,47676,43016,49712,15904, 
 现金的期初余额(万元),50063,50063,50307,33602,33602,33602,33602,47676,47676,47676,47676,43016,49712,15904,10938, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),3457,-565,8018,16462,26251,33430,83101,-14075,-5281,2991,6152,4660,-6697,33808,4967, 

