 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14032,50450,34812,23584,8991,54023,34782,21884,0,479,152,152,0,20,27,9,0,21,--,31,167, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),621,4319,837,632,231,1448,686,514,280,3312,2649,1770,310,2285,1409,646,363,1527,--,2300,1414, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,997, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),12900,55490,42890,27440,11170,50182,36116,23646,--,10603,--,--,--,--,--,--,--,465,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13521,59809,43727,28072,11401,51630,36802,24160,280,13916,2649,1770,310,2285,1409,646,363,1992,--,2300,2411, 
 投资活动产生的现金流量净额(万元),511,-9360,-8915,-4488,-2410,2392,-2019,-2276,-280,-13437,-2496,-1617,-310,-2265,-1382,-637,-363,-1972,-1245,-2269,-2244, 
 吸收投资收到的现金(万元),48,8532,7930,--,--,--,--,--,--,--,--,--,--,16120,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),48,752,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3000,3000,--,--,6000,--,6320,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,91,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),48,8532,7930,0,0,0,0,0,0,91,0,0,0,19120,3000,0,0,6000,--,6320,4000, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,1000,1000,1000,1000,5000,3000,--,--,9000,--,5320,5484, 
 分配股利、利润或偿付利息所支付的现金(万元),--,984,984,960,--,656,656,656,--,696,696,672,16,608,554,506,31,808,--,564,1123, 
 其中：子公司支付给少数股东的股利、利润(万元),--,24,24,--,--,--,--,--,--,24,32,--,24,24,--,19,--,136,--,200,793, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,55,--,--,--,--,--,--,--,788,--,--,14,--,--,--,--, 
 筹资活动现金流出小计(万元),0,984,984,960,0,711,656,656,0,1696,1696,1672,1016,6396,3554,506,45,9808,--,5884,6606, 
 筹资活动产生的现金流量净额(万元),48,7548,6946,-960,0,-711,-656,-656,0,-1606,-1696,-1672,-1016,12724,-554,-506,-45,-3808,-3714,436,-2606, 
 汇率变动对现金及现金等价物的影响(万元),-142,-341,-145,-131,-37,403,84,55,-22,287,--,--,--,28,54,59,--,-261,--,-52,-21, 
 现金及现金等价物净增加额(万元),1988,-1160,1093,-3205,65,4091,-170,1165,2593,-9569,-639,-571,223,14158,-185,1270,941,-175,335,1246,-264, 
 加:期初现金及现金等价物余额(万元),13379,14538,14538,14538,14538,10447,10447,10447,10760,20016,20329,20329,20327,5858,5858,5858,6171,6032,--,4786,5050, 
 期末现金及现金等价物余额(万元),15367,13379,15631,11333,14603,14538,10277,11612,13353,10447,19689,19758,20550,20016,5673,7128,7112,5858,--,6032,4786, 
 净利润(万元),--,3898,--,2019,--,3894,--,1278,--,2739,--,1151,--,3300,--,1206,--,4018,--,4309,4604, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,291,--,-56,--,489,--,-55,--,54,--,-144,--,61,--,-88,--,38,--,182,-16, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,916,--,494,--,812,--,405,--,729,--,343,--,677,--,335,--,642,--,594,521, 
 无形资产摊销(万元),--,70,--,34,--,65,--,37,--,69,--,35,--,60,--,30,--,57,--,49,35, 
 长期待摊费用摊销(万元),--,100,--,46,--,112,--,55,--,60,--,59,--,56,--,25,--,47,--,47,34, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,61,--,-8,--,10,--,2,--,75,--,-0,--,-5,--,-0,--,10,--,6,14, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,--,-7,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,341,--,104,--,-403,--,-54,--,-271,--,16,--,159,--,32,--,513,--,416,351, 
 投资损失(万元),--,-428,--,-170,--,-327,--,--,--,--,--,--,--,44,--,49,--,-28,--,-20,--, 
 递延所得税资产减少(万元),--,-62,--,12,--,-89,--,18,--,-21,--,42,--,-11,--,25,--,-10,--,-30,6, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-2,--,-1,--,2,--,--,--, 
 存货的减少(万元),--,-1954,--,-1055,--,-952,--,352,--,1349,--,799,--,-501,--,-344,--,677,--,140,-412, 
 经营性应收项目的减少(万元),--,-6677,--,1195,--,-4104,--,568,--,1565,--,3951,--,-780,--,2973,--,2370,--,-5453,541, 
 经营性应付项目的增加(万元),--,3774,--,-241,--,2445,--,1436,--,-1071,--,-3533,--,610,--,-1884,--,-2393,--,3135,-1069, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,661,--,--,--,55,--,--,--,-91,--,--,--,--,--,--,--,-70,--,-243,--, 
 经营活动产生现金流量净额(万元),--,993,--,2374,--,2006,--,4043,--,5187,--,2719,--,3670,--,2354,--,5866,--,3132,4608, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15367,13379,15631,11333,14603,14538,10277,11612,13353,10447,19689,19758,20550,20016,5673,7128,7112,5858,--,6032,4786, 
 现金的期初余额(万元),13379,14538,14538,14538,14538,10447,10447,10447,10760,20016,20329,20329,20327,5858,5858,5858,6171,6032,--,4786,5050, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1988,-1160,1093,-3205,65,4091,-170,1165,2593,-9569,-639,-571,223,14158,-185,1270,941,-175,--,1246,-264, 

