 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5984,13671,10969,7951,4959,10000,7104,5318,3387,7703,6219,4683,2976,5843,4389,3094,1762,4188,3094,2854,2041, 
 支付的各项税费(万元),4387,11931,10062,6312,3014,8588,6716,4476,2418,5634,5754,3683,1804,6975,5198,3349,1746,3994,3297,2978,2831, 
 支付的其他与经营活动有关的现金(万元),1775,7102,3708,3115,1915,4179,3467,1768,1457,3668,2656,1369,1248,2628,1842,1219,1039,1999,1467,1560,1141, 
 经营活动现金流出小计(万元),39646,99824,78055,55278,27705,70593,58583,41003,19935,57328,48473,33186,16658,48534,36899,24084,14389,33568,22698,22428,19481, 
 经营活动产生的现金流量净额(万元),-5516,10503,1787,4260,-1327,7878,6267,585,-479,2254,-1600,-2707,-3488,5184,4951,3221,-4856,6659,2211,5810,3828, 
 收回投资所收到的现金(万元),69800,35182,5000,5000,5000,57685,--,--,23286,42929,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1087,--,285,285,285,--,350,298,--,--,390,140,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,--,--,--,2,1,1,--,0,0,--,--,20,9,3,2,25,22,6,12, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,57000,36500,--,--,24000,11000,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),70887,35183,5285,5285,5285,57687,57351,36799,23286,42929,24390,11140,0,20,9,3,2,25,22,6,12, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),732,3034,1624,1289,837,1637,1173,743,157,1518,1012,630,245,1564,1006,755,446,2176,1594,2453,1815, 
 投资所支付的现金(万元),69600,116600,83600,--,--,33500,5120,--,20500,70700,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,15063,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,33500,21500,--,--,48000,34500,24000,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),70332,119634,85224,1289,837,50201,39793,22243,20657,72218,49012,35130,24245,1564,1006,755,446,2176,1594,2453,1815, 
 投资活动产生的现金流量净额(万元),555,-84452,-79939,3996,4448,7486,17559,14556,2629,-29288,-24622,-23990,-24245,-1544,-997,-751,-444,-2150,-1573,-2447,-1803, 
 吸收投资收到的现金(万元),--,87222,88392,--,--,972,--,--,--,37274,32358,32358,32358,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,2000,2000,--,--,--,--,--,--,--,--,--,--,3390,2190,1200,--,5400,4200,3890,5900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,89222,90392,0,0,972,0,0,0,37274,32358,32358,32358,3390,2190,1200,0,5400,4200,3890,5900, 
 偿还债务支付的现金(万元),--,2000,2000,--,--,--,--,--,--,2190,2190,2190,2190,3400,2200,1200,--,5390,4190,4950,5757, 
 分配股利、利润或偿付利息所支付的现金(万元),--,11369,11172,11121,--,8377,8240,8240,--,4854,4854,4833,9,3222,3173,2943,239,2766,2618,1606,3091, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,1452,--,--,--,75,--,--,1106,1473,1462,1462,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,13369,14624,11121,0,8377,8315,8240,0,8150,8517,8485,3660,6622,5373,4143,239,8156,6808,6556,8848, 
 筹资活动产生的现金流量净额(万元),0,75853,75768,-11121,0,-7406,-8315,-8240,0,29124,23841,23873,28697,-3232,-3183,-2943,-239,-2756,-2608,-2666,-2948, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-4961,1904,-2383,-2865,3122,7959,15512,6902,2150,2090,-2381,-2824,965,407,772,-473,-5539,1752,-1970,697,-923, 
 加:期初现金及现金等价物余额(万元),19240,17336,17336,17336,17336,9377,9377,9377,9377,7288,7288,7288,7288,6880,6880,6880,7670,5128,5128,4431,5354, 
 期末现金及现金等价物余额(万元),14279,19240,14953,14471,20458,17336,24889,16280,11528,9377,4907,4464,8252,7288,7653,6408,2131,6880,3158,5128,4431, 
 净利润(万元),--,23593,--,12025,--,15753,--,7485,--,11240,--,5671,--,9592,6476,4297,--,7962,5635,5527,4725, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1261,--,545,--,133,--,219,--,162,--,127,--,214,216,83,--,73,108,63,94, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1373,--,644,--,1002,--,463,--,885,--,433,--,753,561,374,--,641,433,552,474, 
 无形资产摊销(万元),--,94,--,46,--,87,--,45,--,89,--,44,--,84,63,41,--,69,50,65,43, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,--,--,--,-1,--,--,--,0,--,--,--,-2,-1,2,--,1,-1,2,-0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,65,--,57,--,32,--,32,--,60,--,45,--,349,300,214,--,273,165,254,421, 
 投资损失(万元),--,-582,--,-285,--,-685,--,-298,--,-729,--,-140,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-62,--,-62,--,-219,--,-33,--,-1693,--,-19,--,-32,-32,-12,--,-11,-16,-9,-14, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3822,--,316,--,-1287,--,1195,--,-2052,--,-416,--,-1033,-279,-34,--,-2091,-607,-556,-667, 
 经营性应收项目的减少(万元),--,-20133,--,-10984,--,-13809,--,-6455,--,-12024,--,-10200,--,-8279,-3540,-2565,--,-6536,-5462,-3341,-2770, 
 经营性应付项目的增加(万元),--,8722,--,1964,--,6884,--,-2061,--,6326,--,1753,--,3548,1195,827,--,6289,1914,3264,1533, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-10,--,-5,--,-10,--,-5,--,-10,--,-5,--,-10,-8,-5,--,-10,-8,-10,-10, 
 经营活动产生现金流量净额(万元),--,10503,--,4260,--,7878,--,585,--,2254,--,-2707,--,5184,4951,3221,--,6659,2211,5810,3828, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14279,19240,14953,14471,20458,17336,24889,16280,11528,9377,4907,4464,8252,7288,7653,6408,2131,6880,3158,5128,4431, 
 现金的期初余额(万元),19240,17336,17336,17336,17336,9377,9377,9377,9377,7288,7288,7288,7288,6880,6880,6880,7670,5128,5128,4431,5354, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4961,1904,-2383,-2865,3122,7959,15512,6902,2150,2090,-2381,-2824,965,407,772,-473,-5539,1752,-1970,697,-923, 

