 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 收到的其他与投资活动有关的现金(万元),--,11043,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1180,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),245,75423,19335,10881,977,24766,9784,8619,4025,39366,20366,14555,4485,10228,1,0,0,1187,0,0,0,12,9,9,11,0,0,0,142,100,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1797,8354,7109,4494,2897,13166,8442,5669,1630,50800,7968,6637,4335,4432,3156,2370,590,6830,3741,2941,1551,15491,9431,6609,1579,1550,331,18,1843,3900,44, 
 投资所支付的现金(万元),50100,10190,5489,5439,27714,91320,54849,60795,78895,39793,23077,10427,1347,21492,2000,2000,--,10872,9514,8014,6514,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,7952,2166,2166,2166,292,292,292,92,465,465,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),51897,18567,12599,9934,30611,104486,63291,66464,80525,90593,31045,17064,5682,33876,7322,6536,2756,17993,13547,11247,8158,15957,9896,6609,1579,1550,331,18,1843,3900,164, 
 投资活动产生的现金流量净额(万元),-51652,56855,6736,948,-29634,-79720,-53507,-57846,-76500,-51226,-10679,-2509,-1197,-23648,-7321,-6536,-2756,-16805,-13547,-11247,-8158,-15945,-9888,-6601,-1568,-1550,-331,-18,-1701,-3799,-164, 
 吸收投资收到的现金(万元),--,49,--,--,--,--,--,--,--,100342,762,762,762,23449,4149,4149,4149,436,436,436,--,--,--,--,--,57438,--,--,3900,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,436,436,436,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),63400,39769,39769,22500,22500,13423,13423,5500,5500,56867,22517,15567,5000,13500,5790,3999,219,22057,19000,9500,2000,13553,11000,3000,--,10000,9000,5500,2200,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),63400,39818,39769,22500,22500,13423,13423,5500,5500,157208,23278,16328,5762,36949,9939,8148,4368,22494,19436,9936,2000,13553,11000,3000,0,67438,9000,5500,6100,0,0, 
 偿还债务支付的现金(万元),12050,38992,23207,9723,3223,30867,25217,23917,7150,17370,10620,9999,2299,22479,11287,10736,9736,9500,2100,2000,0,21553,8000,8000,8000,4200,2200,2200,3669,600,--, 
 分配股利、利润或偿付利息所支付的现金(万元),500,3432,2927,1894,494,4044,2841,2703,351,4732,4435,4074,114,1793,1655,1515,118,4432,4194,4021,0,3221,3147,3051,37,4156,3977,3852,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,147,101,--,--,372,358,224,99,529,290,284,--,349,--,--,--,--,--,--,0,389,389,389,389,480,--,--,--,--,792, 
 筹资活动现金流出小计(万元),12550,42571,26234,11617,3717,35283,28416,26844,7600,22631,15345,14357,2413,24621,12941,12251,9853,13932,6294,6021,0,25163,11536,11441,8426,8836,6177,6052,3669,600,792, 
 筹资活动产生的现金流量净额(万元),50850,-2753,13535,10883,18783,-21860,-14993,-21344,-2100,134577,7933,1972,3349,12328,-3002,-4102,-5485,8562,13142,3915,2000,-11611,-536,-8441,-8426,58601,2823,-552,2431,-600,-792, 
 汇率变动对现金及现金等价物的影响(万元),-196,-460,-332,-192,-57,366,62,72,-42,143,173,-25,2,8,34,37,32,-16,-16,-11,-1,-3,2,2,-1,-29,-13,-20,-16,--,--, 
 现金及现金等价物净增加额(万元),-47869,64095,-9151,-16038,-28872,-84216,-94653,-101839,-93598,86551,-35140,-28108,-20094,2522,-28931,-25047,-23967,-3,-22895,-24065,-17521,-25298,-29728,-28027,-15831,60044,-2956,-921,4648,-2366,-446, 
 加:期初现金及现金等价物余额(万元),112801,48705,48705,48705,48705,132922,132922,132922,132922,46370,46370,46370,46370,43848,43848,43848,43848,43851,43851,43851,43851,69150,69150,69150,69150,9106,9106,9106,4458,6824,7270, 
 期末现金及现金等价物余额(万元),64932,112801,39555,32667,19833,48705,38269,31082,39324,132922,11231,18263,26277,46370,14918,18801,19881,43848,20957,19787,26331,43851,39422,41123,53319,69150,6150,8185,9106,4458,6824, 
 净利润(万元),--,-20245,--,-2206,--,23986,--,2672,--,21703,--,6661,--,18370,--,5618,--,12613,--,4271,--,8720,--,3824,--,7102,--,3076,5109,2838,2539, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,34892,--,1223,--,1128,--,1138,--,1762,--,941,--,2119,--,566,--,475,--,6,--,787,--,476,--,401,--,143,175,146,281, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4254,--,1804,--,3119,--,1569,--,3116,--,1441,--,2030,--,961,--,1148,--,519,--,435,--,146,--,285,--,141,213,37,29, 
 无形资产摊销(万元),--,5785,--,2782,--,4457,--,2098,--,3866,--,1897,--,3233,--,1560,--,495,--,116,--,114,--,25,--,10,--,5,10,10,172, 
 长期待摊费用摊销(万元),--,1136,--,433,--,573,--,267,--,163,--,71,--,255,--,128,--,98,--,27,--,18,--,8,--,13,--,6,13,8,8, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,2,--,7,--,4,--,-59,--,2,--,1,--,-0,--,4,--,0,--,15,--,3,--,--,--,--,3,2,0, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,1,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2161,--,1093,--,1894,--,572,--,735,--,227,--,524,--,247,--,432,--,21,--,221,--,51,--,406,--,102,69,--,--, 
 投资损失(万元),--,-1795,--,-762,--,-1108,--,-495,--,-1382,--,-2235,--,-608,--,-132,--,-782,--,-230,--,0,--,--,--,--,--,--,36,--,-77, 
 递延所得税资产减少(万元),--,-1012,--,-180,--,-299,--,-305,--,-357,--,-152,--,-738,--,-158,--,-40,--,-8,--,-215,--,-33,--,-4,--,16,71,34,-123, 
 递延所得税负债增加(万元),--,-232,--,-114,--,-229,--,-117,--,-250,--,33,--,-177,--,-83,--,-14,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-32531,--,-15480,--,-10249,--,-7062,--,-17183,--,-3127,--,4871,--,3433,--,-11276,--,-5272,--,-4585,--,-4057,--,-3955,--,-2295,2511,3529,-2325, 
 经营性应收项目的减少(万元),--,-28404,--,-8523,--,-9055,--,-14529,--,-10074,--,-15771,--,-31744,--,-6859,--,-34442,--,-2875,--,-12411,--,-8901,--,-6356,--,-3182,-8070,-994,3822, 
 经营性应付项目的增加(万元),--,46687,--,-7618,--,2158,--,-8852,--,-170,--,-17921,--,14590,--,-19752,--,39627,--,-13240,--,9169,--,-4502,--,5197,--,1685,3822,-3556,-3815, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-244,--,-130,--,616,--,306,--,1188,--,388,--,1106,--,25,--,-81,--,-58,--,-7,--,-27,--,-79,--,-28,-27,-21,--, 
 经营活动产生现金流量净额(万元),--,10453,--,-27677,--,16997,--,-22722,--,3058,--,-27545,--,13834,--,-14446,--,8256,--,-16722,--,2260,--,-12987,--,3021,--,-332,3934,2033,510, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),64932,112801,39555,32667,19833,48705,38269,31082,39324,132922,11231,18263,26277,46370,14918,18801,19881,43848,20957,19787,26331,43851,39422,41123,53319,69150,6150,8185,9106,4458,6824, 
 现金的期初余额(万元),112801,48705,48705,48705,48705,132922,132922,132922,132922,46370,46370,46370,46370,43848,43848,43848,43848,43851,43851,43851,43851,69150,69150,69150,69150,9106,9106,9106,4458,6824,7270, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-47869,64095,-9151,-16038,-28872,-84216,-94653,-101839,-93598,86551,-35140,-28108,-20094,2522,-28931,-25047,-23967,-3,-22895,-24065,-17521,-25298,-29728,-28027,-15831,60044,-2956,-921,4648,-2366,-446, 

