 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 吸收投资收到的现金(万元),--,22805,22730,23000,23425,645,645,645,245,32587,32587,32587,--,--,--,--,--,--,10254, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,380,--,--,--,645,--,645,245,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),26121,45436,45260,32260,25060,55857,48456,38300,20673,32129,28660,20420,13497,27976,16493,15654,38136,15003,19267, 
 发行债券收到的现金(万元),--,49400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1537,1952,1753,2845,408,300,--,744,--,1224,--,--,--,3631,2096,3274,--,85,--, 
 筹资活动现金流入小计(万元),27658,119593,69743,58105,48892,56802,49101,39689,20918,65940,61247,53007,13497,31608,18589,18928,38136,15088,29521, 
 偿还债务支付的现金(万元),21581,46756,31877,20566,14343,31891,26708,14453,3322,41542,30259,20921,10061,24406,16759,15079,28280,15920,11874, 
 分配股利、利润或偿付利息所支付的现金(万元),492,4823,4240,1308,577,4331,2907,1188,437,1806,1529,1004,629,1689,1309,1116,2045,1931,672, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),478,2282,2166,1137,975,94,1548,175,654,623,1566,196,3318,160,160,55,7557,469,6006, 
 筹资活动现金流出小计(万元),22551,53861,38283,23011,15895,36316,31163,15816,4413,43971,33354,22121,14008,26255,18228,16250,37882,18319,18552, 
 筹资活动产生的现金流量净额(万元),5107,65732,31460,35094,32998,20486,17938,23873,16505,21969,27894,30886,-511,5352,361,2678,254,-3231,10969, 
 汇率变动对现金及现金等价物的影响(万元),-605,-514,89,-222,-105,-542,280,77,75,154,64,69,77,29,26,24,63,-14,-80, 
 现金及现金等价物净增加额(万元),-11093,47854,2472,9372,4713,8495,6889,8325,5288,11431,28500,33294,1954,868,2496,6466,2751,-1975,4768, 
 加:期初现金及现金等价物余额(万元),81853,33999,32393,33999,33999,25503,25503,25503,25503,14073,14073,14073,14073,13205,13205,13205,10454,12429,7661, 
 期末现金及现金等价物余额(万元),70760,81853,34865,43371,38712,33999,32393,33829,30791,25503,42573,47366,16027,14073,15701,19671,13205,10454,12429, 
 净利润(万元),--,14849,--,5819,--,7541,--,3392,--,6526,--,3557,--,6451,--,3232,6226,6669,7725, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2765,--,282,--,900,--,-388,--,2025,--,172,--,890,--,612,780,798,326, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4315,--,2103,--,2849,--,1490,--,2453,--,1334,--,2401,--,1068,2403,2058,1593, 
 无形资产摊销(万元),--,1367,--,88,--,95,--,59,--,111,--,55,--,116,--,61,115,79,32, 
 长期待摊费用摊销(万元),--,190,--,77,--,474,--,160,--,323,--,163,--,328,--,164,300,223,16, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-82,--,-86,--,15,--,12,--,21,--,--,--,-11,--,-14,31,11,27, 
 固定资产报废损失(万元),--,7,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4010,--,1308,--,3021,--,1188,--,1310,--,1039,--,1724,--,1171,1430,1078,719, 
 投资损失(万元),--,-117,--,44,--,-98,--,21,--,--,--,--,--,--,--,--,--,--,-1, 
 递延所得税资产减少(万元),--,191,--,-472,--,-1134,--,-95,--,-366,--,-82,--,-319,--,-323,-284,-200,16, 
 递延所得税负债增加(万元),--,-174,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,10091,--,1840,--,-17410,--,-11317,--,-2341,--,560,--,-864,--,1334,-2754,-3125,-4612, 
 经营性应收项目的减少(万元),--,-23807,--,-5614,--,-9500,--,-7653,--,-6134,--,793,--,-4262,--,-719,-3931,2839,-4410, 
 经营性应付项目的增加(万元),--,-3804,--,-12006,--,8101,--,-1633,--,7786,--,-1452,--,-332,--,-550,5514,-2775,214, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,9801,--,-6617,--,-5145,--,-14765,--,11714,--,6138,--,6123,--,6035,9830,7656,1645, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),70760,81853,34865,43371,38712,33999,32393,33829,30791,25503,42573,47366,16027,14073,15701,19671,13205,10454,12429, 
 现金的期初余额(万元),81853,33999,32393,33999,33999,25503,25503,25503,25503,14073,14073,14073,14073,13205,13205,13205,10454,12429,7661, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11093,47854,2472,9372,4713,8495,6889,8325,5288,11431,28500,33294,1954,868,2496,6466,2751,-1975,4768, 

