 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 经营活动产生现金流量净额(万元),4450,2724,8611,7146,5738,2286,3590, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),6827,3023,2317,3589,2135,1462,1339, 
 现金的期初余额(万元),2317,2317,2135,2135,1462,1339,2654, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4510,705,183,1454,673,123,-1315, 

