 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 支付其他与筹资活动有关的现金(万元),6366,16387,18706,18243,12841,1251,2311,2142,961,1804,1810,986,1193,670,560,208,198,42,3081, 
 筹资活动现金流出小计(万元),12470,69891,62731,37932,20989,34456,37626,23703,15300,60832,60604,51129,13557,75270,57867,45641,57784,48437,72842, 
 筹资活动产生的现金流量净额(万元),1674,-17253,-18093,-17066,-2296,246,-3737,-2391,-7379,15041,11269,12097,7703,-2539,11382,4224,1222,-1980,7821, 
 汇率变动对现金及现金等价物的影响(万元),-838,-74,-690,-19,-113,887,429,349,-14,1125,744,178,169,5,66,80,-444,-117,-304, 
 现金及现金等价物净增加额(万元),4813,-7121,-7788,-3780,2409,2294,-4195,-2945,-6415,9624,4250,7240,5198,-296,7954,1691,1246,-3969,3195, 
 加:期初现金及现金等价物余额(万元),11960,19081,19081,14245,14245,11951,11951,11951,11951,2326,2326,2326,2326,2622,2622,2622,1376,5345,2150, 
 期末现金及现金等价物余额(万元),16774,11960,11293,10465,16654,14245,7756,9006,5535,11951,6576,9566,7524,2326,10576,4313,2622,1376,5345, 
 净利润(万元),--,2452,--,2001,--,2690,--,1167,--,3501,--,1137,--,5500,--,1707,4011,4004,4304, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1126,--,1110,--,807,--,431,--,758,--,68,--,373,--,277,252,253,136, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1995,--,947,--,1866,--,930,--,1809,--,891,--,1138,--,559,1088,1054,2571, 
 无形资产摊销(万元),--,106,--,44,--,88,--,39,--,88,--,43,--,86,--,42,82,80,--, 
 长期待摊费用摊销(万元),--,8,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,58,--,-4,--,4,--,--,--,-36,--,-40,--,36,--,26,-4,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2606,--,1081,--,72,--,109,--,351,--,816,--,1661,--,661,1780,1481,--, 
 投资损失(万元),--,12,--,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-68,--,-74,--,23,--,83,--,-184,--,2,--,2,--,-15,-64,-53,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,38,--,-4369,--,-3028,--,-2390,--,-5618,--,-5443,--,-463,--,-1007,-1611,-2547,-3210, 
 经营性应收项目的减少(万元),--,-9701,--,-21592,--,-1376,--,4554,--,-4185,--,884,--,-1980,--,-2541,-584,-3077,-3407, 
 经营性应付项目的增加(万元),--,14373,--,35821,--,2229,--,-4745,--,312,--,-662,--,282,--,-323,-86,-710,-1758, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-9,--,-4,--,-4,--,--,--,--,--,--,--,--,--,--,--,--,-4, 
 经营活动产生现金流量净额(万元),--,12996,--,14962,--,3370,--,177,--,-3204,--,-2305,--,6634,--,-615,4866,485,-1367, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),16774,11960,11293,10465,16654,14245,7756,9006,5535,11951,6576,9566,7524,2326,10576,4313,2622,1376,5345, 
 现金的期初余额(万元),11960,19081,19081,14245,14245,11951,11951,11951,11951,2326,2326,2326,2326,2622,2622,2622,1376,5345,2150, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4813,-7121,-7788,-3780,2409,2294,-4195,-2945,-6415,9624,4250,7240,5198,-296,7954,1691,1246,-3969,3195, 

