 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,4918,4918,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),98,0,0,33511,36420,36283,28456,0,0,0,0,0,0,2980,90, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1739,1592,--,1240,1240,1240,--,1125,1125,1125,745,1409,788,1149,6610, 
 其中：子公司支付给少数股东的股利、利润(万元),202,55,--,40,--,--,--,--,--,--,--,--,--,44,--, 
 支付其他与筹资活动有关的现金(万元),67,--,--,748,3631,3587,374,72,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1806,1592,0,1988,4871,4827,374,1197,1125,1125,745,1409,788,1149,6610, 
 筹资活动产生的现金流量净额(万元),-1708,-1592,0,31523,31549,31456,28082,-1197,-1125,-1125,-745,-1409,-788,1831,-6520, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,1,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-13204,-26240,-8743,31451,31192,30815,27177,933,-2770,-3076,-4436,1795,4898,8069,1809, 
 加:期初现金及现金等价物余额(万元),51491,51491,51672,20040,20040,20040,20276,19107,19107,19107,19107,17312,12414,4345,2535, 
 期末现金及现金等价物余额(万元),38287,25251,42929,51491,51233,50855,47454,20040,16337,16031,14671,19107,17312,12414,4345, 
 净利润(万元),--,3691,--,6557,--,3178,--,5224,--,2779,--,5819,5948,5114,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,413,--,281,--,128,--,429,--,361,--,358,120,252,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,455,--,785,--,389,--,848,--,471,--,948,724,608,--, 
 无形资产摊销(万元),--,76,--,98,--,48,--,91,--,44,--,80,65,57,--, 
 长期待摊费用摊销(万元),--,36,--,76,--,43,--,58,--,30,--,63,38,18,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-11,--,4,--,1,--,3,--,1,--,2,2,2,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,-1,--,--,--,0,--,--,--,--,--,0,--, 
 投资损失(万元),--,-218,--,-59,--,-100,--,-200,--,-200,--,-200,-213,-386,--, 
 递延所得税资产减少(万元),--,-173,--,-215,--,-26,--,-52,--,-56,--,-40,-23,-34,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,-127,--, 
 经营性应收项目的减少(万元),--,-5571,--,-524,--,-2355,--,-4129,--,-2494,--,-2230,-497,-2280,--, 
 经营性应付项目的增加(万元),--,-3452,--,2099,--,-710,--,672,--,-2725,--,-69,703,3392,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,604,--,1056,--,--,--,0,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-4151,--,10156,--,595,--,2943,--,-1788,--,4729,6867,6617,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 现金的期末余额(万元),38287,25251,42929,51491,51233,50855,47454,20040,16337,16031,14671,19107,17312,12414,4345, 
 现金的期初余额(万元),51491,51491,51672,20040,20040,20040,20276,19107,19107,19107,19107,17312,12414,4345,2535, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13204,-26240,-8743,31451,31192,30815,27177,933,-2770,-3076,-4436,1795,4898,8069,1809, 

