 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2017-03-01,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,1543,1015,1015,--,--,--,1000,1000,1000,3800,4800,2800,3944,4200,--,--,--,725,--,--,--,716, 
 筹资活动现金流入小计(万元),0,4932,4932,0,0,74970,74379,4042,3027,3027,2879,3933,3933,3933,7599,13148,11148,9541,62330,57206,9948,5497,14234,10200,--,7884,9407, 
 偿还债务支付的现金(万元),--,3221,3221,3221,3221,2996,3028,3027,3027,3027,2933,2933,2933,2933,5713,14061,11314,8564,19864,14669,8210,5407,9701,6710,--,7055,5506, 
 分配股利、利润或偿付利息所支付的现金(万元),-6,11819,11725,11775,11,15019,15007,14993,4,4,7155,7161,7147,15,2275,2261,2235,56,472,496,261,149,338,275,--,290,126, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),17,--,94,21,19,--,58,17,2,2,15,1019,1016,1003,1000,--,--,1000,7000,6059,2800,2800,1000,305,--,25,716, 
 筹资活动现金流出小计(万元),11,15040,15040,15017,3251,18014,18092,18037,3032,3032,10102,11113,11096,3950,8989,16322,13549,9620,27336,21224,11271,8357,11039,7290,--,7370,6347, 
 筹资活动产生的现金流量净额(万元),-11,-10108,-10108,-15017,-3251,56955,56287,-13996,-6,-6,-7223,-7180,-7163,-17,-1390,-3174,-2401,-78,34994,35983,-1323,-2860,3194,2910,253,514,3060, 
 汇率变动对现金及现金等价物的影响(万元),-16,141,21,7,19,-55,-33,-28,2,2,102,-17,-13,-15,-255,-249,-189,-184,39,-44,-16,-278,-16,-33,--,185,48, 
 现金及现金等价物净增加额(万元),-2755,-35591,-47517,-51154,20853,32770,62599,156,-13436,-13436,-307,-3700,-19253,-1234,14828,14302,6911,10764,27277,39052,-1623,-2146,5032,6136,2459,12,-1638, 
 加:期初现金及现金等价物余额(万元),50049,85640,85640,85640,85640,52870,52870,52870,52870,52870,53177,53177,53177,53177,38349,38349,38349,38349,11073,11073,11073,11073,6040,6040,--,6028,7666, 
 期末现金及现金等价物余额(万元),47294,50049,38123,34486,106493,85640,115469,53026,39434,39434,52870,49478,33924,51943,53177,52651,45260,49113,38349,50124,9449,8926,11073,12176,--,6040,6028, 
 净利润(万元),--,27644,--,14890,--,27806,--,12454,--,--,26248,--,11743,--,17467,--,7394,--,11851,--,5205,2344,8900,--,--,5145,7076, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,43,--,-185,--,296,--,-512,--,--,502,--,-317,--,370,--,-10,--,292,--,11,14,213,--,--,129,142, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6558,--,2720,--,5809,--,2732,--,--,3764,--,1802,--,3373,--,1608,--,2856,--,1327,629,1994,--,--,1105,703, 
 无形资产摊销(万元),--,148,--,49,--,99,--,49,--,--,91,--,42,--,79,--,39,--,71,--,35,17,63,--,--,62,59, 
 长期待摊费用摊销(万元),--,2,--,2,--,34,--,17,--,--,37,--,19,--,57,--,20,--,28,--,13,6,19,--,--,1,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,58,--,0,--,45,--,37,--,--,355,--,12,--,208,--,--,--,2,--,-0,--,2,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-92,--,21,--,188,--,229,--,--,47,--,147,--,434,--,452,--,326,--,311,464,164,--,--,297,-87, 
 投资损失(万元),--,-2649,--,-1011,--,-332,--,-183,--,--,-443,--,-102,--,-239,--,-191,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-209,--,63,--,-215,--,74,--,--,-168,--,-47,--,-76,--,0,--,-239,--,-2,-2,-32,--,--,21,-70, 
 递延所得税负债增加(万元),--,958,--,190,--,225,--,84,--,--,80,--,22,--,8,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3030,--,849,--,-1086,--,-89,--,--,-2390,--,-162,--,-1210,--,-1678,--,-670,--,-938,-685,-832,--,--,1236,-2657, 
 经营性应收项目的减少(万元),--,6214,--,1716,--,1758,--,10259,--,--,-16343,--,-805,--,-9975,--,-5875,--,-3335,--,-343,563,-2815,--,--,-3561,-3075, 
 经营性应付项目的增加(万元),--,-1467,--,-3787,--,1267,--,-6494,--,--,9594,--,-2473,--,2059,--,-872,--,3828,--,-289,-1094,781,--,--,1719,1988, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,449,--,36,--,260,--,95,--,--,749,--,427,--,135,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,34625,--,15553,--,36153,--,18753,--,--,22124,--,10309,--,12689,--,887,--,15009,--,5329,2256,8457,--,--,6153,4079, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),47294,50049,38123,34486,106493,85640,115469,53026,39434,39434,52870,49478,33924,51943,53177,52651,45260,49113,38349,50124,9449,8926,11073,12176,--,6040,6028, 
 现金的期初余额(万元),50049,85640,85640,85640,85640,52870,52870,52870,52870,52870,53177,53177,53177,53177,38349,38349,38349,38349,11073,11073,11073,11073,6040,6040,--,6028,7666, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2755,-35591,-47517,-51154,20853,32770,62599,156,-13436,-13436,-307,-3700,-19253,-1234,14828,14302,6911,10764,27277,39052,-1623,-2146,5032,6136,--,12,-1638, 

