 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 投资所支付的现金(万元),14,15000,13096,13075,33,54030,41000,22000,--,27000,20000,--,--,1755,1755,1755,1755,--,--,--,--,--,3000,--,2000,3700,1700, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3980,4593,3977,3930,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,0,0,0,0,0,1271,1271,1271,0,295,248,69,--,708,370,1358,--,--,--,--,320,--,210,44774,6843,6304, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6041,38748,31844,28200,6522,100501,80969,57344,26803,69912,41739,11947,4832,60193,49467,34419,17558,38667,35627,31780,11088,73590,53899,43565,100325,24505,22394, 
 投资活动产生的现金流量净额(万元),-6041,-6759,-6328,-4858,3779,-48605,-35056,-49994,-26547,-55167,-40164,-10414,-3527,-60181,-49467,-34419,-17558,-37221,-34857,-31052,-11088,-71324,-51867,-41332,-54484,-19356,-22278, 
 吸收投资收到的现金(万元),--,--,--,--,--,0,--,--,--,58893,60267,60267,--,3315,3315,3315,3342,--,--,--,--,49575,30250,30250,4748,64239,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,3315,3315,3315,--,--,--,--,--,4205,--,--,1187,4336,--, 
 取得借款收到的现金(万元),130644,242416,199075,157072,122262,218242,145043,105657,55938,290256,191437,142180,61064,363229,270388,187376,85619,216206,151958,117371,44661,345926,246128,196967,210591,126634,155670, 
 发行债券收到的现金(万元),--,0,0,0,0,40000,40000,40000,--,--,--,--,--,50000,--,--,--,50000,50000,50000,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1475,3417,2427,634,292,0,10175,10157,5698,167,312,158,150,22,51,22,1171,--,--,--,8,17225,3942,17225,3422,12,13618, 
 筹资活动现金流入小计(万元),132120,245833,201502,157706,122554,258242,195218,155815,61636,349316,252016,202604,61214,416566,273754,190713,90132,266206,201958,167371,44669,412725,508361,244442,218762,190885,169288, 
 偿还债务支付的现金(万元),104104,261477,174998,132232,89644,234691,178043,123387,56088,309069,215341,124036,66232,351253,208289,146244,21979,255670,189888,160115,53843,316788,209130,156153,154678,114976,162204, 
 分配股利、利润或偿付利息所支付的现金(万元),2299,10044,8487,6000,3082,10167,8285,6414,2088,29775,25638,22968,1741,10925,7948,5932,1304,6651,4280,3662,1602,8491,5359,4482,6237,6634,4427, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,0,--,--,--,785,--,--,--,147,--,--,--,--,--,--,--,--,--,746,64,--,688, 
 支付其他与筹资活动有关的现金(万元),1580,4041,3690,1880,574,3788,10646,4807,2,1121,1018,425,103,13278,10070,9527,46,27852,27846,9834,--,3000,3202,3000,6378,58868,6061, 
 筹资活动现金流出小计(万元),107983,275562,187176,140112,93301,248645,196974,134608,58178,339964,241997,147429,68076,375455,226307,161704,23329,290172,222014,173611,55445,328279,429531,163635,167293,180478,172692, 
 筹资活动产生的现金流量净额(万元),24137,-29729,14327,17594,29253,9597,-1756,21206,3459,9352,10019,55176,-6862,41110,47447,29010,66803,-23966,-20056,-6240,-10776,84446,78830,80807,51470,10407,-3404, 
 汇率变动对现金及现金等价物的影响(万元),-119,38,43,99,-74,1669,1709,1347,201,-468,-854,-726,-398,-1044,-258,-222,189,-262,-644,-679,3,-102,-15,-1,-12,-6,2, 
 现金及现金等价物净增加额(万元),7805,3307,22943,11180,20759,-13227,-1908,-8378,-12096,-9069,8097,61731,-4105,12001,21108,7956,51387,-838,-6716,4578,-1438,18701,21996,15743,-1731,1015,-2236, 
 加:期初现金及现金等价物余额(万元),13631,10324,10324,10324,10324,23550,23550,23550,23550,32619,32619,32619,32619,20617,20617,20617,20617,21455,21455,21455,18823,2754,1341,1341,3071,2057,4293, 
 期末现金及现金等价物余额(万元),21435,13631,33266,21504,31083,10324,21642,15172,11454,23550,40716,94350,28513,32619,41725,28574,72004,20617,14740,26033,17384,21455,23337,17084,1341,3071,2057, 
 净利润(万元),--,1672,--,-2200,--,1202,--,-1084,--,8724,--,5279,2312,13156,9587,5838,1540,13187,9909,6068,2833,11690,10012,6494,12914,8563,2648, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,494,--,-106,--,1214,--,304,--,980,--,17,-5,1253,466,376,281,435,-262,80,-233,1181,54,193,128,514,451, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,22384,--,11356,--,21039,--,9628,--,18038,--,9615,4552,17029,12845,8526,4256,13934,9898,6242,3177,9874,7137,4675,7394,7164,5675, 
 无形资产摊销(万元),--,765,--,268,--,522,--,247,--,402,--,210,83,316,277,170,102,365,278,184,91,353,256,172,185,175,8, 
 长期待摊费用摊销(万元),--,20,--,64,--,78,--,84,--,61,--,19,18,52,309,202,98,18,--,2,--,--,3,--,--,--,1980, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-21,--,-19,--,-10,--,-14,--,-7,--,11,--,86,5,2,1,-58,1,0,--,55,37,68,2,2,-0, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,11068,--,5480,--,8669,--,3879,--,11179,--,5638,2911,10384,7610,4644,2326,7344,6187,3821,1413,7341,5574,3655,5684,2708,2149, 
 投资损失(万元),--,-947,--,-727,--,-773,--,-371,--,-226,--,--,--,--,--,--,--,--,--,--,--,--,-19,--,--,--,-2454, 
 递延所得税资产减少(万元),--,71,--,272,--,-853,--,610,--,403,--,-68,51,-1176,-404,-145,42,394,272,320,55,-462,-297,-454,-1474,11,-106, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,5739,--,-1200,--,-15105,--,-10892,--,9533,--,3663,-5642,2962,5836,11067,5659,-9725,-1924,1159,241,-8335,-933,218,-19316,-496,-6541, 
 经营性应收项目的减少(万元),--,-13715,--,-4858,--,-16049,--,-17036,--,-17271,--,-19466,-5506,-32073,-38059,-82060,-16611,10567,-27457,-10978,-5326,-13373,-11481,-26121,-34988,-12582,5920, 
 经营性应付项目的增加(万元),--,12228,--,-9984,--,24180,--,33707,--,5398,--,12776,9078,20127,25507,64969,5067,24149,51990,35651,17058,-2643,-15466,-12630,30766,3918,13713, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,-1172,--,-596,--,-807,--,-51,--,1112,--,169,--,--,-8,--, 
 经营活动产生现金流量净额(万元),--,39757,--,-1655,--,24113,--,19062,--,37214,--,17695,6681,32116,23385,13587,1953,60611,48841,42549,20422,5680,-4952,-23731,1295,9969,23443, 
 债务转为资本(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21435,13631,33266,21504,31083,10324,21642,15172,11454,23550,40716,94350,28513,32619,41725,28574,72004,20617,14740,26033,17384,21455,23337,17084,1341,3071,2057, 
 现金的期初余额(万元),13631,10324,10324,10324,10324,23550,23550,23550,23550,32619,32619,32619,32619,20617,20617,20617,20617,21455,21455,21455,18823,2754,1341,1341,3071,2057,4293, 
 现金等价物的期末余额(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7805,3307,22943,11180,20759,-13227,-1908,-8378,-12096,-9069,8097,61731,-4105,12001,21108,7956,51387,-838,-6716,4578,-1438,18701,21996,15743,-1731,1015,-2236, 

