 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2728,18739,14267,4618,1885,13897,3138,2266,1058,15017,15769,1845,479,1834,1370,1222,1149,2619,1809,934,783,2846,3609,778,686, 
 投资活动产生的现金流量净额(万元),-2728,-18739,-14267,-4618,-1885,-13887,-3128,-2256,-1058,-15017,-13985,-1845,-479,-1830,-1370,-1222,-1149,-2619,-1809,-934,-783,-2846,-3209,-778,-684, 
 吸收投资收到的现金(万元),--,--,--,--,--,436,--,0,--,3876,3876,400,--,22919,22897,22883,--,240,--,240,--,--,2704,1000,500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,708,3876,400,--,14,14,--,--,240,--,240,--,--,--,--,--, 
 取得借款收到的现金(万元),6000,24900,17800,13200,12500,10000,6354,5200,1100,11673,13850,612,--,3167,3385,1950,1348,6528,4918,3700,300,2304,4966,2792,2530, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),500,--,--,--,--,--,--,--,--,--,--,--,--,--,5075,5075,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),6500,24900,17800,13200,12500,10436,6354,5200,1100,15550,17727,1012,0,26086,31356,29908,1348,6768,4918,3940,300,2304,7671,3792,3030, 
 偿还债务支付的现金(万元),--,26752,19652,4200,204,4419,4895,--,--,875,2284,263,445,4514,2278,910,--,6823,2780,2780,--,5183,1622,3147,740, 
 分配股利、利润或偿付利息所支付的现金(万元),22,2541,2307,1724,37,1778,2343,1291,65,958,953,919,--,94,75,50,25,92,66,56,30,158,229,182,1701, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,760,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,34,0,--,--,--,8311,8311,--,--,--,--,--,--,4789,11,0,52,50,41,--,63,180,--,355, 
 筹资活动现金流出小计(万元),22,29328,21960,5924,242,6198,15549,9602,65,1833,3236,1182,445,4608,7142,971,25,6967,2897,2877,30,5405,2031,3329,2796, 
 筹资活动产生的现金流量净额(万元),6478,-4428,-4160,7276,12258,4239,-9195,-4402,1035,13716,14491,-171,-445,21479,24215,28937,1323,-199,2021,1063,270,-3101,5639,463,234, 
 汇率变动对现金及现金等价物的影响(万元),-277,695,-84,357,56,222,-417,306,308,206,-50,-38,2,-27,-9,-16,-2,-1,-9,-6,2,24,-23,-7,-12, 
 现金及现金等价物净增加额(万元),7307,-18368,-8109,6215,12964,16,-2665,302,4171,6915,5823,-348,-2391,18415,20747,27665,-217,-826,-2315,-1026,-2346,-1512,3812,791,783, 
 加:期初现金及现金等价物余额(万元),10430,28798,28798,28798,28798,28782,28782,28782,28782,21867,21867,21867,21867,3452,3452,3452,3452,4278,4278,4278,4278,5790,1978,1870,1087, 
 期末现金及现金等价物余额(万元),17737,10430,20688,35013,41762,28798,26117,29084,32953,28782,27690,21519,19475,21867,24199,31117,3235,3452,1964,3252,1932,4278,5790,2661,1870, 
 净利润(万元),--,6366,--,4283,--,8374,--,5133,--,6605,--,2891,--,4598,--,--,1248,6004,--,--,1171,5463,4488,3619,2865, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4605,--,478,--,865,--,297,--,632,--,374,--,447,--,--,93,267,--,--,162,87,62,40,38, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1327,--,692,--,992,--,401,--,749,--,368,--,698,--,--,173,558,--,--,115,373,262,190,147, 
 无形资产摊销(万元),--,294,--,72,--,141,--,68,--,125,--,58,--,114,--,--,28,86,--,--,20,79,49,26,4, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,16,--,16,--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,2, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,855,--,153,--,734,--,237,--,-354,--,43,--,123,--,--,28,63,--,--,13,91,124,86,36, 
 投资损失(万元),--,-4485,--,4,--,34,--,22,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-35,--,-38,--,-201,--,8,--,-70,--,-91,--,-185,--,--,-18,-48,--,--,-44,-24,-49,-10,-5, 
 递延所得税负债增加(万元),--,-3,--,--,--,-2,--,--,--,21,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1476,--,-2214,--,-2059,--,-1092,--,1433,--,-197,--,-2204,--,--,-1281,-733,--,--,-2238,-269,800,-1453,-1257, 
 经营性应收项目的减少(万元),--,-1534,--,-5787,--,-675,--,9440,--,-1556,--,-1205,--,-5279,--,--,-830,-3928,--,--,-277,-1523,-4832,-1525,-1189, 
 经营性应付项目的增加(万元),--,-2043,--,5556,--,796,--,-7874,--,189,--,-548,--,490,--,--,174,-257,--,--,-751,154,501,138,604, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,233,--,--,--,428,--,--,--,147,--,-10,--,-20,--,--,-5,-20,--,--,-5,-20,--,--,--, 
 经营活动产生现金流量净额(万元),--,4103,--,3200,--,9442,--,6655,--,8010,--,1706,--,-1206,--,--,-390,1993,--,--,-1834,4410,1405,1113,1245, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17737,10430,20688,35013,41762,28798,26117,29084,32953,28782,27690,21519,19475,21867,24199,31117,3235,3452,1964,3252,1932,4278,5790,2661,1870, 
 现金的期初余额(万元),10430,28798,28798,28798,28798,28782,28782,28782,28782,21867,21867,21867,21867,3452,3452,3452,3452,4278,4278,4278,4278,5790,1978,1870,1087, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7307,-18368,-8109,6215,12964,16,-2665,302,4171,6915,5823,-348,-2391,18415,20747,27665,-217,-826,-2315,-1026,-2346,-1512,3812,791,783, 

