 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9587,33711,25024,17275,8547,23663,17480,11529,6278,18374,12576,8382,4666,12494,8840,5788,2999,9939,7265,4867,2467,7729,5742,3763,1898,5838,5029,3393,1684, 
 支付的各项税费(万元),1260,7404,5307,2990,1271,6874,4919,3029,1295,5544,4076,2691,1118,5371,3973,2642,1189,4554,3193,2028,968,4150,2742,1652,812,3830,2897,1335,495, 
 支付的其他与经营活动有关的现金(万元),937,12000,8382,3466,3047,12356,7751,4997,2737,5284,6703,3548,2354,3286,2939,1222,659,2307,2280,1411,921,1958,1283,952,650,2173,1549,1060,1706, 
 经营活动现金流出小计(万元),34637,185886,98092,68201,31247,118989,70316,42381,25456,104814,79047,54934,14319,75747,49775,30675,13319,58758,46774,30536,14761,49651,35097,22457,11820,42926,44812,37061,18141, 
 经营活动产生的现金流量净额(万元),5241,21183,13503,6164,4196,24539,17149,4131,1424,25350,9376,7888,3501,8443,5417,3851,1887,8507,2444,1046,385,8100,4811,2200,473,6292,3658,3549,2008, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16,--, 
 取得投资收益所收到的现金(万元),837,4366,3793,2738,441,4736,2728,1826,1033,158,27,27,2,728,571,471,223,255,--,--,--,--,--,--,--,--,--,--,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,68,3,3,--,22,10,10,400,121,5,4,1,1326,13,13,1,6,38,38,38,10,--,--,--,--,--,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),23986,102955,87260,82260,31820,178547,114500,72500,54000,11554,6000,6000,--,52976,26698,26898,4000,28500,221,150,--,--,36,25,--,1359,159,3854,250, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),24823,107389,91057,85001,32261,183305,117238,74336,55433,11833,6032,6030,3,55030,27282,27383,4224,28761,259,187,38,10,36,25,0,1359,159,3870,253, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2742,53284,29930,17907,5675,32918,16642,3935,1491,22674,10308,7005,3951,21432,11701,7542,3277,11320,7615,4930,2773,7556,5312,3152,1840,6301,3153,6478,2074, 
 投资所支付的现金(万元),--,--,--,--,--,23400,25405,23609,23400,--,200,100,--,1757,4023,1757,--,182,182,182,182,--,--,--,--,--,--,--,18, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,3334,--,--,--,193,--,--,--,--,--,--,--,5440,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,101406,103342,85342,53814,135310,105510,68510,50010,104852,81000,6000,3100,37035,16769,23768,3400,44398,12198,10757,--,--,--,--,--,441,--,1358,2841, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2742,158025,133272,103249,59489,191822,147556,96053,74901,127525,91508,13105,7051,65664,32492,33067,6677,55899,19995,15870,2955,7556,5312,3152,1840,6742,3153,7836,4933, 
 投资活动产生的现金流量净额(万元),22081,-50636,-42215,-18248,-27228,-8517,-30318,-21717,-19467,-115692,-85476,-7075,-7047,-10635,-5211,-5685,-2453,-27138,-19737,-15682,-2918,-7546,-5276,-3127,-1840,-5383,-2993,-3966,-4679, 
 吸收投资收到的现金(万元),--,6485,6485,2535,--,--,--,--,--,99340,99342,1990,--,3980,3631,3631,3631,24516,24516,24366,24366,--,--,--,--,250,6160,--,210, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,6485,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,150,150,--,--,--,--,--,--,250,--,--,210, 
 取得借款收到的现金(万元),--,43304,30965,25965,24960,48500,33500,28500,28500,5000,--,--,--,12594,11116,600,--,--,--,--,--,--,--,--,--,200,2385,1700,2500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,12855,--,--,--,--,--,--,--,477,--,--,--,--,2347,--,--,--,--,--,--,--,--,--,--,150,--,--,358, 
 筹资活动现金流入小计(万元),0,62645,37450,28500,24960,48500,33500,28500,28500,104816,99342,1990,0,16574,17094,4231,3631,24516,24516,24366,24366,0,0,0,0,600,8545,1700,3068, 
 偿还债务支付的现金(万元),9500,51660,31162,24162,21740,22202,7042,2042,--,6877,5286,1279,--,1574,--,--,--,--,--,--,--,200,200,200,200,2185,3900,500,200, 
 分配股利、利润或偿付利息所支付的现金(万元),356,7465,7043,6714,491,6993,6586,6193,14,2739,2543,2543,27,2879,3980,2831,16,1753,1751,1751,--,92,73,73,74,63,807,206,87, 
 其中：子公司支付给少数股东的股利、利润(万元),142,20,20,20,16,17,17,17,14,27,27,27,27,16,--,16,16,13,11,11,--,70,70,70,--,34,24,--,--, 
 支付其他与筹资活动有关的现金(万元),582,1719,--,--,--,--,--,--,--,1744,120,78,3,10594,2367,55,55,690,486,486,240,75,60,53,--,40,60,298,--, 
 筹资活动现金流出小计(万元),10438,60845,38205,30876,22231,29195,13628,8234,14,11359,7949,3900,30,15047,6347,2886,71,2442,2237,2237,240,367,333,327,274,2288,4767,1004,287, 
 筹资活动产生的现金流量净额(万元),-10438,1800,-755,-2376,2729,19305,19872,20266,28486,93457,91393,-1910,-30,1527,10747,1345,3560,22073,22279,22129,24126,-367,-333,-327,-274,-1688,3778,696,2781, 
 汇率变动对现金及现金等价物的影响(万元),-379,1185,215,-438,-423,-560,-430,-279,-184,236,121,75,-19,282,-8,15,25,5,0,-2,-0,-76,-58,-41,-14,-9,-14,-8,-3, 
 现金及现金等价物净增加额(万元),16505,-26468,-29253,-14898,-20725,34768,6273,2400,10258,3351,15414,-1022,-3595,-383,10946,-475,3019,3447,4987,7491,21593,112,-857,-1294,-1654,-787,4429,271,106, 
 加:期初现金及现金等价物余额(万元),19308,45776,45776,45776,45776,11009,11009,11009,11009,7657,7657,7657,7657,8040,8040,8040,8040,4593,4593,4593,4593,4481,4481,4481,4481,5269,839,568,463, 
 期末现金及现金等价物余额(万元),35813,19308,16523,30878,25051,45776,17282,13409,21267,11009,23071,6635,4062,7657,18986,7565,11059,8040,9580,12084,26186,4593,3624,3187,2827,4481,5269,839,568, 
 净利润(万元),--,18847,--,15837,--,26742,--,13582,--,20228,--,9818,--,13851,--,6547,--,11238,--,5785,--,10268,7429,4593,--,7439,6086,4604,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4071,--,373,--,1477,--,260,--,778,--,86,--,1088,--,451,--,704,--,295,--,276,210,109,--,287,116,20,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,11854,--,5021,--,6718,--,2803,--,4562,--,1906,--,3581,--,1726,--,2906,--,1331,--,2070,1482,976,--,1423,1093,560,--, 
 无形资产摊销(万元),--,341,--,131,--,133,--,47,--,102,--,43,--,89,--,36,--,83,--,38,--,67,47,25,--,42,45,22,--, 
 长期待摊费用摊销(万元),--,1658,--,738,--,813,--,299,--,576,--,269,--,400,--,182,--,217,--,80,--,53,37,27,--,121,113,98,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,32,--,-47,--,27,--,27,--,-81,--,17,--,60,--,13,--,-2,--,-38,--,15,--,--,--,--,--,0,--, 
 固定资产报废损失(万元),--,23,--,--,--,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-114,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,398,--,345,--,2025,--,541,--,-143,--,-227,--,-171,--,-15,--,1,--,-100,--,92,35,25,--,-16,214,197,--, 
 投资损失(万元),--,1963,--,-3673,--,-4831,--,-2651,--,-234,--,-29,--,-752,--,-490,--,-255,--,-150,--,--,--,--,--,--,--,4,--, 
 递延所得税资产减少(万元),--,-568,--,-53,--,-77,--,-104,--,-173,--,-101,--,-399,--,-122,--,-59,--,-42,--,-32,-25,-16,--,-42,-16,4,--, 
 递延所得税负债增加(万元),--,658,--,299,--,521,--,210,--,404,--,137,--,217,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-8491,--,-9386,--,-9723,--,-2429,--,-1486,--,-942,--,-1872,--,-252,--,65,--,166,--,-3074,-1852,-475,--,628,667,-2011,--, 
 经营性应收项目的减少(万元),--,-11183,--,-5341,--,-31141,--,-6113,--,-3908,--,-2664,--,-10181,--,-4817,--,-8856,--,-6610,--,-4897,-4633,-3950,--,-4057,-4513,-2708,--, 
 经营性应付项目的增加(万元),--,1505,--,1124,--,30723,--,-3541,--,2900,--,-1174,--,1144,--,53,--,2467,--,290,--,3263,2080,886,--,399,-145,2760,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,192,--,797,--,1102,--,1202,--,1825,--,748,--,1390,--,539,--,--,--,--,--,--,--,--,--,66,--,--,--, 
 经营活动产生现金流量净额(万元),--,21183,--,6164,--,24539,--,4131,--,25350,--,7888,--,8443,--,3851,--,8507,--,1046,--,8100,4811,2200,--,6292,3658,3549,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),35813,19308,16523,30878,25051,45776,17282,13409,21267,11009,23071,6635,4062,7657,18986,7565,11059,8040,9580,12084,26186,4593,3624,3187,2827,4481,5269,839,568, 
 现金的期初余额(万元),19308,45776,45776,45776,45776,11009,11009,11009,11009,7657,7657,7657,7657,8040,8040,8040,8040,4593,4593,4593,4593,4481,4481,4481,4481,5269,839,568,463, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),16505,-26468,-29253,-14898,-20725,34768,6273,2400,10258,3351,15414,-1022,-3595,-383,10946,-475,3019,3447,4987,7491,21593,112,-857,-1294,-1654,-787,4429,271,106, 

