 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 经营活动产生的现金流量净额(万元),-12669,37085,14323,-908,-40242,138785,104601,55253,-7050,11407,4129,-27038,-25628,-16015,-24033,-5680,-11728,58636,22006,-5813,-36801,125852,87976,73789,43724,69155,52565,14778,59547, 
 收回投资所收到的现金(万元),171100,542997,474175,273583,126801,412262,329455,131667,42363,941140,778260,486742,245505,913142,877782,704689,467572,1688133,1476465,819460,47470,131170,159400,84937,--,--,22060,20170,52202, 
 取得投资收益所收到的现金(万元),3227,52667,6609,6050,952,4935,2814,4153,318,8946,8205,6505,3103,12532,10202,7168,4479,9413,16549,4997,1874,4747,5744,1590,6833,2993,14288,3439,4226, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),504,1135,2663,596,288,2599,2642,1600,968,1875,1582,543,277,5926,2584,4662,865,1343,5563,5660,511,4928,3358,2514,8663,2821,3610,2814,19388, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22213,--,--,--,--,--,--,--,351,8913,--,--, 
 收到的其他与投资活动有关的现金(万元),14,183,--,--,883,970,--,--,6632,13022,245,177,--,33967,--,--,1,31487,3381,1983,1792,12231,40285,3200,2634,2525,41252,77409,49920, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),174845,596982,483447,280229,128925,420766,334912,137420,50280,964983,788291,493967,248885,965567,890568,716519,472916,1752588,1501958,832101,51647,153076,208787,92241,18130,8690,90124,103833,125736, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),36740,42228,18515,5337,2013,59544,31251,14963,5466,72799,66367,26333,14735,125578,64132,42170,20155,90515,42250,25811,10669,31569,14306,8318,23608,13292,41480,17472,24803, 
 投资所支付的现金(万元),156365,617959,507813,333829,155517,454181,364720,101410,41797,856810,703252,435057,200050,866840,837504,685050,415457,1740323,1416916,746208,989,327902,177997,98746,64620,--,870,20196,27981, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,48235,3091,11366, 
 支付的其他与投资活动有关的现金(万元),--,29935,--,--,--,--,--,--,--,--,--,--,--,--,5603,--,17,100,6320,4452,4452,55732,66404,19679,9691,892,4763,45584,80660, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),193105,690122,526327,339165,157531,513725,395971,116373,47263,929610,769618,461390,214785,992418,907240,727220,435628,1830937,1465486,776471,16109,415203,258708,126743,97919,14184,95348,86344,144809, 
 投资活动产生的现金流量净额(万元),-18260,-93140,-42881,-58936,-28605,-92960,-61060,21047,3017,35374,18673,32576,34101,-26851,-16671,-10701,37288,-78349,36472,55629,35537,-262127,-49921,-34502,-79789,-5494,-5224,17489,-19073, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,199000,199000,199000,--,--,42000,14722,23720, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5725,12353, 
 取得借款收到的现金(万元),215731,450552,403328,277749,111896,381660,315894,245272,132688,447514,531120,326336,92655,474837,165903,154338,43283,339454,180473,140002,50297,268954,150833,114366,279132,98750,375145,198726,260284, 
 发行债券收到的现金(万元),--,--,--,--,--,159222,160000,--,--,30000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),35253,43010,7110,3762,15493,15870,--,--,263,4338,--,--,5897,36881,15000,--,6,26515,--,--,--,--,214,83,81230,44707,52073,11134,16860, 
 筹资活动现金流入小计(万元),250984,493563,410438,281512,127389,556753,475894,245272,132951,481852,531120,326336,98552,511718,180903,154338,43290,365968,180473,140002,50297,467954,350047,313449,360362,143458,469218,224582,300864, 
 偿还债务支付的现金(万元),177822,424589,355421,240019,123603,559880,520154,310110,172422,422421,536133,260026,93532,365342,105294,106369,39805,304254,203782,138833,35824,292198,165076,149075,311317,142899,267343,219997,293536, 
 分配股利、利润或偿付利息所支付的现金(万元),2852,53494,53459,26232,1301,21235,22511,20367,1877,22028,19907,19213,773,20687,18152,16893,764,13944,9537,996,907,3667,4011,1933,6727,4139,96000,17919,9575, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),13809,--,--,--,26108,44532,27766,28424,--,6632,21496,21048,--,36987,15057,23,15001,49136,42610,39833,14635,52748,7103,5,11668,8125,106362,15897,33522, 
 筹资活动现金流出小计(万元),194483,478083,408880,266251,151012,625647,570432,358901,174299,451081,577536,300287,94305,423015,138503,123285,55571,367334,255929,179663,51366,348613,176190,151012,329712,155163,469705,253813,336632, 
 筹资活动产生的现金流量净额(万元),56500,15479,1558,15261,-23623,-68894,-94537,-113629,-41348,30770,-46417,26049,4246,88702,42401,31053,-12281,-1365,-75456,-39661,-1069,119342,173857,162437,30650,-11705,-487,-29231,-35769, 
 汇率变动对现金及现金等价物的影响(万元),-16727,-23198,-17575,-9858,-1117,17963,4577,6796,1188,-7025,1843,-1709,679,-143,-15,42,-61,-493,873,-124,-548,-199,-119,-98,335,902,1404,-77,612, 
 现金及现金等价物净增加额(万元),8844,-63774,-44575,-54441,-93587,-5106,-46419,-30534,-44193,70526,-21772,29879,13398,45693,1680,14714,13218,-21571,-16106,10031,-2881,-17132,211793,201626,-5080,52858,48258,2959,5318, 
 加:期初现金及现金等价物余额(万元),86795,150568,150568,150568,150568,155674,155674,155674,155674,85148,85148,85148,85148,39455,39455,39455,39455,61025,61025,61025,61025,78157,78157,78157,83237,83237,34979,32019,26702, 
 期末现金及现金等价物余额(万元),95639,86795,105994,96127,56981,150568,109255,125140,111481,155674,63376,115027,98546,85148,41135,54168,52672,39455,44920,71057,58145,61025,289950,279783,78157,136095,83237,34979,32019, 
 净利润(万元),--,48774,--,30850,--,60498,--,30034,--,32405,--,26733,--,47351,--,24084,--,50764,--,31359,--,25130,--,20509,95148,73364,94779,52020,46446, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,404,--,486,--,-1084,--,-1743,--,578,--,685,--,886,--,380,--,881,--,852,--,862,--,1239,-20,1101,-2593,-4257,8551, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,33895,--,21002,--,33305,--,16917,--,26970,--,13167,--,18744,--,8208,--,13557,--,7089,--,13457,--,6865,13730,6678,12784,11986,12239, 
 无形资产摊销(万元),--,954,--,865,--,990,--,468,--,760,--,732,--,955,--,454,--,687,--,354,--,649,--,319,645,315,307,225,339, 
 长期待摊费用摊销(万元),--,50,--,38,--,196,--,53,--,107,--,111,--,107,--,69,--,105,--,119,--,66,--,225,10,6,5,123,54, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-168,--,7,--,-114,--,17,--,-694,--,-59,--,-580,--,-92,--,223,--,-62,--,-708,--,-776,-1651,-1333,-220,109,-8008, 
 固定资产报废损失(万元),--,126,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-35,--,--,--,--,--,1,25,4,13, 
 公允价值变动损失(万元),--,2461,--,555,--,-1756,--,434,--,770,--,-875,--,719,--,1986,--,1182,--,-1921,--,-409,--,1117,985,1297,-91,-714,359, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,26989,--,9234,--,-4050,--,-1495,--,15037,--,5368,--,5171,--,2617,--,1389,--,1867,--,3830,--,2369,4154,384,3773,3325,6100, 
 投资损失(万元),--,-26777,--,-11198,--,-12895,--,-2747,--,-11030,--,-6346,--,-12687,--,-8418,--,-15852,--,-8859,--,-581,--,-1665,-6074,-2100,-13274,-2922,-1781, 
 递延所得税资产减少(万元),--,580,--,-461,--,531,--,1040,--,-1049,--,404,--,-845,--,-33,--,32,--,278,--,375,--,-172,162,-1230,-468,-216,534, 
 递延所得税负债增加(万元),--,-318,--,68,--,269,--,16,--,3,--,-0,--,0,--,26,--,-83,--,-5,--,84,--,157,-75,-74,-184,256,-4, 
 存货的减少(万元),--,-42877,--,-11099,--,84195,--,42306,--,-80195,--,-64960,--,-59893,--,-18877,--,-8707,--,-1481,--,92567,--,73172,-40827,25399,-15202,-86163,-4923, 
 经营性应收项目的减少(万元),--,6829,--,-12505,--,-24825,--,-17883,--,9691,--,-9082,--,-7312,--,-18604,--,17267,--,-21130,--,-18238,--,-20378,-16580,-27938,-3445,38156,29832, 
 经营性应付项目的增加(万元),--,-13837,--,-28750,--,3525,--,-12164,--,18054,--,7084,--,-8631,--,2518,--,-2810,--,-14236,--,8768,--,-9192,-5883,-6715,-28860,2846,-30203, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5229,--,--, 
 经营活动产生现金流量净额(万元),--,37085,--,-908,--,138785,--,55253,--,11407,--,-27038,--,-16015,--,-5680,--,58636,--,-5813,--,125852,--,73789,43724,69155,52565,14778,59547, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),95639,86795,105994,96127,56981,150568,109255,125140,111481,155674,63376,115027,98546,85148,41135,54168,52672,39455,44920,71057,58145,61025,289950,279783,78157,136095,83237,34979,32019, 
 现金的期初余额(万元),86795,150568,150568,150568,150568,155674,155674,155674,155674,85148,85148,85148,85148,39455,39455,39455,39455,61025,61025,61025,61025,78157,78157,78157,83237,83237,34979,32019,26702, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),8844,-63774,-44575,-54441,-93587,-5106,-46419,-30534,-44193,70526,-21772,29879,13398,45693,1680,14714,13218,-21571,-16106,10031,-2881,-17132,211793,201626,-5080,52858,48258,2959,5318, 

