 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 财务费用(万元),--,28,--,155,--,126,--,639,--,372,658,2393,--,--, 
 投资损失(万元),--,-630,--,-928,--,-154,--,-132,--,-106,-242,119,--,--, 
 递延所得税资产减少(万元),--,319,--,357,--,581,--,-601,--,232,-242,-66,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-138,--,-99,--,-139,--,211,--,-442,197,-164,--,--, 
 经营性应收项目的减少(万元),--,-949,--,-749,--,-2672,--,-1776,--,-4477,18648,-597,--,--, 
 经营性应付项目的增加(万元),--,2733,--,-3032,--,280,--,886,--,4859,-17676,-237,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-206,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,12406,--,17618,--,10287,--,23398,--,14141,27138,27315,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),47828,32096,26564,50197,38149,27957,28649,32373,27820,26953,25903,14308,18321,18077, 
 现金的期初余额(万元),50197,50197,50197,32373,32373,32373,32373,25903,25903,25903,14308,18321,18077,17663, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2368,-18101,-23633,17824,5776,-4415,-3724,6470,1917,1051,11595,-4013,244,415, 

