 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15209,11641,8412,4665,13183,10324,7236,4101,12152,9492,6830,3929,10291,8136,5591,3081,8757,6575,4533,2584,7559,5722,3988,6639,5680, 
 支付的各项税费(万元),8306,6637,4867,1765,8575,6126,3748,1620,10406,7229,3463,942,10762,6456,4283,1104,7564,5070,3131,1024,7080,5184,2991,6063,4594, 
 支付的其他与经营活动有关的现金(万元),20703,15207,10023,4549,19026,17317,10849,4899,18378,13565,7985,3639,16976,11289,6004,2984,11628,8666,5573,2848,11673,7642,5203,10371,8399, 
 经营活动现金流出小计(万元),135148,100391,65499,29853,125262,93998,58710,27810,115285,81368,49726,22884,109520,76976,48430,22413,97792,76371,48691,24411,91737,67238,40932,79421,68932, 
 经营活动产生的现金流量净额(万元),13945,9737,1770,-2270,16840,9842,6420,81,13533,10543,6310,-2134,10347,7372,3711,-939,10163,2571,1145,-5360,10849,5109,5257,11517,7116, 
 收回投资所收到的现金(万元),--,0,0,0,4451,2500,2500,2500,52100,43800,35800,21800,73400,30100,7800,--,--,--,--,--,--,--,--,--,4400, 
 取得投资收益所收到的现金(万元),117,117,117,0,96,96,96,21,328,268,212,152,601,332,117,--,--,--,--,--,--,--,--,--,12, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1214,751,367,185,705,501,382,157,661,466,365,22,463,187,168,70,238,89,78,9,50,4,15,16,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,0,0,106,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1331,867,484,185,5357,3097,2977,2678,53089,44534,36377,21974,74463,30619,8085,70,238,89,78,9,50,4,15,16,4417, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13864,8405,6395,5025,30441,23641,15959,8792,19838,14461,6346,3076,16347,7853,2854,806,7737,5812,4583,693,4417,2703,1907,5029,10966, 
 投资所支付的现金(万元),--,0,0,0,--,0,0,--,33300,33300,22500,13000,100700,53300,19300,10000,--,--,--,--,--,--,--,1015,2856, 
 质押贷款净增加额(万元),--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,813,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,0,0,0,--,45,0,--,--,128,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13864,8405,6395,5025,30441,23685,15959,8792,53138,47889,28846,16076,117047,61153,22154,10806,7737,5812,4583,693,5230,2703,1907,6044,13822, 
 投资活动产生的现金流量净额(万元),-12533,-7538,-5911,-4840,-25084,-20589,-12982,-6114,-50,-3355,7531,5898,-42584,-30534,-14069,-10736,-7499,-5723,-4505,-683,-5180,-2699,-1892,-6028,-9405, 
 吸收投资收到的现金(万元),--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,35691,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),10495,10495,10495,4215,7351,7351,3877,2625,12000,6000,6000,--,11000,4000,4000,--,6500,4500,3500,--,12000,6000,6000,8000,7000, 
 发行债券收到的现金(万元),--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,0,0,0,--,0,0,--,2437,2133,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),10495,10495,10495,4215,7351,7351,3877,2625,14437,8133,6000,0,11000,4000,4000,0,42191,4500,3500,0,12000,6000,6000,8000,7000, 
 偿还债务支付的现金(万元),5777,3947,0,0,7000,6000,6000,6000,12000,12000,9000,6000,10500,8500,4500,3000,7000,5000,2000,2000,11000,10000,4000,8000,4000, 
 分配股利、利润或偿付利息所支付的现金(万元),10094,9913,9672,91,2418,2506,2437,24,4080,4079,4065,106,3429,3370,3334,64,3981,3880,256,82,440,364,246,404,401, 
 其中：子公司支付给少数股东的股利、利润(万元),40,40,0,0,--,0,0,--,80,80,80,80,104,104,104,--,80,80,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),536,405,314,222,2072,1980,1900,1900,223,282,--,0,195,170,170,170,647,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),16406,14265,9986,313,11490,10486,10337,7924,16303,16361,13065,6106,14124,12040,8003,3233,11628,8880,2256,2082,11440,10364,4246,8404,4401, 
 筹资活动产生的现金流量净额(万元),-5911,-3770,510,3903,-4139,-3135,-6460,-5300,-1865,-8229,-7065,-6106,-3124,-8040,-4003,-3233,30564,-4380,1244,-2082,560,-4364,1754,-404,2599, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-4500,-1571,-3632,-3207,-12383,-13881,-13022,-11333,11617,-1041,6776,-2341,-35361,-31202,-14361,-14908,33227,-7532,-2115,-8126,6228,-1954,5118,5085,310, 
 加:期初现金及现金等价物余额(万元),12760,12760,12760,12760,25143,25143,25143,25143,13525,13525,13525,13525,48886,48886,48886,48886,15659,15659,15659,15659,9431,9431,9431,4346,4036, 
 期末现金及现金等价物余额(万元),8260,11189,9128,9552,12760,11262,12120,13810,25143,12485,20302,11184,13525,17684,34525,33978,48886,8128,13544,7533,15659,7477,14549,9431,4346, 
 净利润(万元),4533,--,4449,--,12397,--,6241,--,10592,--,4864,--,9588,--,4609,--,7880,--,4089,--,7031,--,--,6529,5176, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),300,--,89,--,246,--,52,--,246,--,117,--,171,--,46,--,38,--,27,--,44,--,--,-11,-24, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5551,--,2778,--,3299,--,1085,--,3183,--,1591,--,2980,--,1096,--,2542,--,1257,--,2081,--,--,1848,1468, 
 无形资产摊销(万元),115,--,58,--,124,--,64,--,124,--,61,--,114,--,56,--,115,--,55,--,98,--,--,87,59, 
 长期待摊费用摊销(万元),8,--,4,--,4,--,8,--,34,--,14,--,36,--,11,--,22,--,11,--,88,--,--,88,76, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),259,--,138,--,198,--,356,--,545,--,297,--,787,--,235,--,286,--,59,--,205,--,--,103,17, 
 固定资产报废损失(万元),255,--,--,--,390,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,5,--,--,29,20, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),695,--,278,--,122,--,32,--,67,--,55,--,178,--,242,--,361,--,176,--,440,--,--,404,401, 
 投资损失(万元),-117,--,-117,--,-47,--,-96,--,-328,--,-212,--,-601,--,-117,--,--,--,--,--,--,--,--,--,-12, 
 递延所得税资产减少(万元),-18,--,-1,--,54,--,15,--,286,--,-79,--,119,--,103,--,-170,--,204,--,-130,--,--,-63,-77, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-2323,--,-3779,--,-899,--,-967,--,-942,--,9,--,-609,--,-480,--,-496,--,-920,--,-1050,--,--,-628,-405, 
 经营性应收项目的减少(万元),1815,--,-140,--,-518,--,-17,--,-4815,--,-623,--,-2634,--,3133,--,-21,--,-1150,--,-1039,--,--,165,129, 
 经营性应付项目的增加(万元),2872,--,-1988,--,1469,--,-353,--,4540,--,216,--,219,--,-5223,--,-395,--,-2662,--,3075,--,--,2965,289, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),13945,--,1770,--,16840,--,6420,--,13533,--,6310,--,10347,--,3711,--,10163,--,1145,--,10849,--,--,11517,7116, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8260,11189,9128,9552,12760,11262,12120,13810,25143,12485,20302,11184,13525,17684,34525,33978,48886,8128,13544,7533,15659,7477,14549,9431,4346, 
 现金的期初余额(万元),12760,12760,12760,12760,25143,25143,25143,25143,13525,13525,13525,13525,48886,48886,48886,48886,15659,15659,15659,15659,9431,9431,9431,4346,4036, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4500,-1571,-3632,-3207,-12383,-13881,-13022,-11333,11617,-1041,6776,-2341,-35361,-31202,-14361,-14908,33227,-7532,-2115,-8126,6228,-1954,5118,5085,310, 

