 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 筹资活动产生的现金流量净额(万元),26105,-581,-21,2845,2875,3303,2837,2169,541, 
 汇率变动对现金及现金等价物的影响(万元),62,132,-22,518,230,44,185,-35,-96, 
 现金及现金等价物净增加额(万元),30595,3431,153,4784,4357,6424,1932,562,-1794, 
 加:期初现金及现金等价物余额(万元),8450,8450,8450,3666,3666,3666,1734,1173,2967, 
 期末现金及现金等价物余额(万元),39045,11882,8604,8450,8023,10091,3666,1734,1173, 
 净利润(万元),--,4434,1476,5455,--,1588,3556,3036,2324, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,29,5,257,--,30,45,176,35, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,763,378,1418,--,332,1078,693,473, 
 无形资产摊销(万元),--,48,24,85,--,15,46,42,28, 
 长期待摊费用摊销(万元),--,28,14,53,--,13,16,--,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,-1,1,--,-0,9,--,6, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-66,53,-409,--,-24,-57,105,110, 
 投资损失(万元),--,17,5,36,--,7,-2,--,0, 
 递延所得税资产减少(万元),--,-74,-35,-75,--,-23,-31,-72,-32, 
 递延所得税负债增加(万元),--,--,--,--,--,0,--,-133,133, 
 存货的减少(万元),--,-2384,-1668,-1739,--,491,-1222,-1954,-1228, 
 经营性应收项目的减少(万元),--,-696,-174,-1392,--,-463,-2380,-386,-1607, 
 经营性应付项目的增加(万元),--,2584,213,1842,--,2167,1087,2309,1375, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,92,41,166,--,41,165,157,102, 
 经营活动产生现金流量净额(万元),--,4773,330,5697,--,4175,2312,3973,1720, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39045,11882,8604,8450,8023,10091,3666,1734,1173, 
 现金的期初余额(万元),8450,8450,8450,3666,3666,3666,1734,1173,2967, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),30595,3431,153,4784,4357,6424,1932,562,-1794, 

