 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 经营活动现金流出小计(万元),26917,75445,52505,34748,19598,65612,46328,32984,20924,66908,49980,32918,16511,54869,41239,27967,59852,66057,53112, 
 经营活动产生的现金流量净额(万元),-14327,7718,-7945,-11362,-9402,3678,-7211,-8099,-9462,3432,-10684,-9575,-8172,6816,-7375,-6260,3213,1367,3080, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,0,--,--,--,--,--,0,--,--,--,0,--,7,4,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),259,2480,1485,896,78,1535,749,652,130,1304,128,107,--,145,74,36,178,116,3472, 
 投资所支付的现金(万元),--,10108,10108,8108,--,880,880,880,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,181,--,--,--,0,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),259,12588,11593,9004,78,2415,1629,1532,130,1304,309,107,0,145,74,36,178,116,3472, 
 投资活动产生的现金流量净额(万元),-259,-12588,-11593,-9004,-78,-2415,-1629,-1532,-130,-1304,-309,-107,0,-145,-74,-36,-171,-112,-3472, 
 吸收投资收到的现金(万元),372,1938,1938,1938,133,--,--,--,--,17106,17106,17106,--,--,0,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,5580,5580,4230,500,3100,3100,1500,800,4000,4000,3000,800,9600,8610,4490,12350,9800,10070, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,1806,--,--,--,--,1294,1294,1294,--,--,0,--,--,--,--, 
 筹资活动现金流入小计(万元),372,7518,7518,6168,2438,3100,3100,1500,800,22400,22400,21400,800,9600,8610,4490,12350,9800,10070, 
 偿还债务支付的现金(万元),1100,3100,3100,2400,1700,2400,2400,2400,800,11200,8610,4490,800,12981,12915,7564,9011,9729,4780, 
 分配股利、利润或偿付利息所支付的现金(万元),62,1108,985,618,--,1225,1188,1175,33,1445,1394,1291,950,1663,1512,1369,1758,2708,491, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,27,--,--,--,--,1017,732,682,36,36,--,--,94,115,--, 
 筹资活动现金流出小计(万元),1162,4208,4085,3018,1727,3625,3588,3575,833,13662,10736,6463,1786,14680,14427,8932,10863,12552,5271, 
 筹资活动产生的现金流量净额(万元),-790,3311,3433,3150,712,-525,-488,-2075,-33,8738,11664,14937,-986,-5080,-5817,-4442,1487,-2752,4799, 
 汇率变动对现金及现金等价物的影响(万元),-66,-26,-22,-22,-5,30,18,13,-4,30,-1,1,3,1,0,4,-17,-2,-28, 
 现金及现金等价物净增加额(万元),-15442,-1585,-16127,-17237,-8773,768,-9310,-11692,-9629,10895,671,5255,-9155,1592,-13266,-10735,4513,-1499,4379, 
 加:期初现金及现金等价物余额(万元),28325,29868,29868,29868,29868,29100,29100,29100,29100,18204,18230,18204,18204,16612,16612,16612,12099,13598,9220, 
 期末现金及现金等价物余额(万元),12883,28283,13741,12630,21095,29868,19789,17407,19471,29100,18901,23460,9049,18204,3346,5877,16612,12099,13598, 
 净利润(万元),--,3484,--,100,--,2887,--,37,--,3677,--,26,--,3811,--,456,3720,4653,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,788,--,825,--,663,--,216,--,1206,--,380,--,367,--,212,849,680,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,577,--,288,--,526,--,258,--,428,--,212,--,423,--,211,464,502,--, 
 无形资产摊销(万元),--,98,--,40,--,41,--,7,--,10,--,5,--,1,--,0,--,--,--, 
 长期待摊费用摊销(万元),--,28,--,12,--,15,--,8,--,20,--,10,--,20,--,10,12,6,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,2,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,69,--,64,--,143,--,74,--,456,--,298,--,665,--,368,791,769,--, 
 投资损失(万元),--,42,--,74,--,-132,--,20,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-464,--,-103,--,-134,--,8,--,-246,--,-8,--,-48,--,85,-280,92,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6388,--,-3915,--,259,--,-209,--,-2300,--,-2153,--,3027,--,1183,905,695,--, 
 经营性应收项目的减少(万元),--,316,--,-5306,--,-771,--,2177,--,-5538,--,-5188,--,-5566,--,-2883,-1410,-9785,--, 
 经营性应付项目的增加(万元),--,8421,--,-3439,--,182,--,-10697,--,5714,--,-3159,--,4113,--,-5902,-1840,3754,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,747,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,7718,--,-11362,--,3678,--,-8099,--,3432,--,-9575,--,6816,--,-6260,3213,1367,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12883,28283,13741,12630,21095,29868,19789,17407,19471,29100,18901,23460,9049,18204,3346,5877,16612,12099,13598, 
 现金的期初余额(万元),28325,29868,29868,29868,29868,29100,29100,29100,29100,18204,18230,18204,18204,16612,16612,16612,12099,13598,9220, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15442,-1585,-16127,-17237,-8773,768,-9310,-11692,-9629,10895,671,5255,-9155,1592,-13266,-10735,4513,-1499,4379, 

