 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),22056,55600,36695,27628,18002,45364,29561,22203,14324,37369,25428,17729,11186,25368,15454,10860,6779,19128,12622,10243,6502,15959,10684,7560,4705,14358,11023,7768,4332,10828,8195,5831,3559,7092,5042,3170,1937,5332,3615,2503,5142,2870,1754, 
 支付的各项税费(万元),4336,13815,9595,6828,3903,11107,7797,5457,2911,7307,6381,4923,2671,4133,2628,1704,1024,2447,1608,1251,734,1715,1206,946,695,1690,1277,939,602,1935,1588,1243,889,1739,1360,1001,748,1657,1406,1088,1712,1739,1003, 
 支付的其他与经营活动有关的现金(万元),2786,19092,9241,6511,3656,15000,11016,5534,2833,16973,22855,9898,4041,6390,5076,1986,1751,4574,4504,1770,927,4662,4559,2875,1418,6072,3862,2370,1888,5147,3869,2387,1225,4727,2908,1758,961,1487,1434,972,1542,1691,1012, 
 经营活动现金流出小计(万元),79394,251480,198935,139083,75141,184362,128160,75534,36235,124033,91540,55255,32060,58409,34690,19481,11316,27790,20667,14330,8616,23434,17786,12202,7243,23263,17050,11622,7679,18805,15075,10065,6076,14835,10695,7062,4120,10070,7352,5156,10190,12382,5562, 
 经营活动产生的现金流量净额(万元),-21306,44229,-19317,-32173,-25462,12792,-12489,-13332,-11696,9647,-18992,-15126,-13261,17352,-6504,-5957,-5779,8334,-6101,-6326,-5435,7210,-3650,-4864,-3738,4259,-5808,-6765,-5050,3866,-4510,-3335,-3470,7818,-1131,-1204,-971,3943,-576,-485,3233,3497,3592, 
 收回投资所收到的现金(万元),34000,173423,57070,55000,55000,7600,75,--,--,--,--,--,--,33700,17457,5492,3020,35725,27220,12181,4357,35024,27700,15700,9000,2810,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,1200,0, 
 取得投资收益所收到的现金(万元),222,2414,819,642,638,190,113,113,--,56,56,56,--,1127,740,306,80,1102,938,278,278,205,454,346,110,16,2,--,--,--,--,--,--,--,--,--,--,--,--,0,0,84,58, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,15,12,6,--,3128,1095,13,6,46,23,18,4,15,5,5,1,27,10,6,1,30,13,12,7,27,29,25,29,26,24,21,7,6,5,0,--,15,12,10,0,1,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,25,25,25,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,192,--,--,--,114,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,--,--,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),34222,176044,57901,55649,55638,11031,1282,126,6,102,79,74,4,34867,18227,5828,3126,36854,28169,12465,4636,35259,28167,16058,9116,2853,31,25,29,26,24,21,7,17,5,0,--,15,12,10,0,1286,58, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2916,6939,6706,3008,907,8270,5569,2536,428,6046,4621,2170,197,1392,1692,1042,288,3302,1164,787,407,1277,936,628,268,2774,2343,1976,504,3416,1914,1078,654,5351,4052,3658,2811,1650,987,692,980,5348,2281, 
 投资所支付的现金(万元),51000,217671,75330,62450,--,69200,4699,2000,4406,3300,300,--,--,18700,12341,5440,3020,33100,27200,10900,3300,39700,31700,12700,6000,12945,7400,--,--,5010,4995,4995,--,--,600,--,--,2100,--,0,5,234,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,10553,11553,11553,--,5373,5373,--,926,3436,7527,7527,7527,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),53916,224610,82036,65458,907,88023,21821,16089,4834,14720,10294,2170,1124,23532,21560,14008,10835,36402,28364,11687,3707,40977,32636,13328,6268,15719,9743,1976,504,8426,6909,6073,654,5351,4652,3658,2811,3750,987,692,985,5581,2281, 
 投资活动产生的现金流量净额(万元),-19694,-48566,-24135,-9809,54731,-76992,-20540,-15963,-4828,-14617,-10215,-2095,-1119,11335,-3333,-8181,-7708,452,-196,777,929,-5718,-4469,2730,2849,-12866,-9712,-1951,-475,-8400,-6885,-6052,-647,-5334,-4648,-3657,-2811,-3735,-976,-682,-985,-4296,-2223, 
 吸收投资收到的现金(万元),--,1223,--,--,--,5303,475,475,100,1546,740,200,150,23393,13199,13070,13800,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,38713,38713,0,0,0,115, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,828,--,--,--,990,475,475,100,1546,740,200,150,695,499,390,--,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,115, 
 取得借款收到的现金(万元),17800,44650,42750,30000,10000,10950,950,950,--,5,5,5,--,7723,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,2500,0,2780,3420,0, 
 发行债券收到的现金(万元),--,--,--,--,--,78000,76872,76872,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,2000,2395,2000,--,3024,7723,3024,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,91,--,--,--,--,--,0,0,0,40, 
 筹资活动现金流入小计(万元),17800,47873,45145,32000,10000,97277,86020,81321,100,1551,745,205,150,31116,13199,13070,13800,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,--,--,41213,41213,0,2780,3420,155, 
 偿还债务支付的现金(万元),6389,24600,3200,--,--,955,5,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,5000,0,3000,700,0, 
 分配股利、利润或偿付利息所支付的现金(万元),507,4221,3338,505,184,1978,1821,1734,80,2427,2362,2296,33,2051,1982,1982,--,3164,3164,3164,--,1766,1766,1766,--,2197,2197,2197,--,3296,3296,3296,--,3057,3052,3052,--,100,100,68,170,2346,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,67,67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),800,28651,4171,4171,--,7658,6431,6150,--,9090,9090,1016,90,2038,508,508,398,612,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 筹资活动现金流出小计(万元),7696,57472,10708,4676,184,10590,8257,7890,80,11517,11452,3312,123,4089,2490,2490,398,3776,3164,3164,0,1766,1766,1766,0,2197,2197,2197,0,3296,3296,3296,0,3057,3052,3052,--,5100,5100,68,3170,3046,0, 
 筹资活动产生的现金流量净额(万元),10104,-9599,34437,27324,9816,86687,77763,73432,20,-9966,-10707,-3107,27,27027,10710,10581,13402,-3576,-2964,-3164,0,-1766,-1766,-1766,0,-2197,-2197,-2197,0,-3296,-3296,-3296,0,-2966,-3052,-3052,--,36112,36112,-68,-390,374,155, 
 汇率变动对现金及现金等价物的影响(万元),-1,173,-9,93,-190,-171,-2,2,2,49,-12,5,8,82,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金及现金等价物净增加额(万元),-30898,-13763,-9025,-14566,38895,22316,44733,44138,-16501,-14888,-39926,-20324,-14346,55796,872,-3557,-85,5210,-9261,-8713,-4506,-273,-9885,-3899,-889,-10805,-17717,-10913,-5525,-7830,-14692,-12683,-4118,-482,-8830,-7913,-3782,36320,34560,-1235,1858,-424,1523, 
 加:期初现金及现金等价物余额(万元),77195,90958,90958,90958,90958,68642,68642,68642,68642,83529,83529,83529,83529,27733,27733,27733,27733,22523,22523,22523,22523,22797,22797,22797,22797,33602,33602,33602,33602,41432,41432,41432,41432,41914,41914,41914,41914,5594,5594,5594,3736,4160,2637, 
 期末现金及现金等价物余额(万元),46297,77195,81933,76392,129853,90958,113375,112780,52141,68642,43603,63206,69184,83529,28606,24177,27648,27733,13263,13811,18017,22523,12912,18897,21907,22797,15885,22688,28077,33602,26740,28749,37314,41432,33084,34001,38132,41914,40154,4359,5594,3736,4160, 
 净利润(万元),--,-82715,--,9356,--,34371,--,5897,--,21123,--,966,--,12978,--,465,--,7165,--,-716,--,5911,--,-2311,--,1918,--,-5665,--,6149,--,261,--,4565,--,211,--,4183,--,0,4887,4190,3022, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),--,117917,--,350,--,547,--,478,--,483,--,255,--,78,--,107,--,283,--,165,--,403,--,142,--,270,--,71,--,180,--,35,--,102,--,27,--,94,--,0,41,18,-50, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2021,--,971,--,1859,--,875,--,1521,--,723,--,1013,--,455,--,886,--,436,--,924,--,468,--,894,--,440,--,807,--,394,--,622,--,287,--,501,--,0,496,305,169, 
 无形资产摊销(万元),--,2016,--,916,--,1781,--,720,--,1515,--,764,--,936,--,368,--,685,--,331,--,558,--,232,--,413,--,205,--,360,--,166,--,251,--,77,--,152,--,0,168,168,168, 
 长期待摊费用摊销(万元),--,138,--,74,--,144,--,94,--,72,--,37,--,58,--,35,--,160,--,85,--,177,--,89,--,197,--,98,--,172,--,83,--,134,--,60,--,25,--,0,24,29,57, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,27,--,12,--,-2834,--,7,--,22,--,12,--,33,--,8,--,67,--,16,--,84,--,37,--,12,--,6,--,6,--,1,--,10,--,0,--,13,--,0,0,0,0, 
 固定资产报废损失(万元),--,2,--,--,--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,--,-1,--,-60,--,-10,--,-5,--,-69,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),--,5319,--,2020,--,2948,--,609,--,426,--,447,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,--,0,--,100,--,0,170,59,0, 
 投资损失(万元),--,-2389,--,-529,--,-493,--,-48,--,-288,--,-21,--,-1382,--,-763,--,-1880,--,-232,--,-448,--,145,--,171,--,394,--,-299,--,76,--,-70,--,27,--,-115,--,0,0,-84,-58, 
 递延所得税资产减少(万元),--,-625,--,-3,--,5,--,11,--,94,--,120,--,-359,--,-14,--,-27,--,-16,--,5,--,-13,--,-28,--,1,--,5,--,4,--,-4,--,-3,--,-9,--,0,-3,2,0, 
 递延所得税负债增加(万元),--,-273,--,-15,--,-23,--,--,--,--,--,--,--,-8,--,0,--,0,--,6,--,1,--,1,--,7,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 存货的减少(万元),--,3267,--,3119,--,908,--,851,--,2163,--,1240,--,639,--,-64,--,114,--,-49,--,-69,--,-53,--,-27,--,-85,--,122,--,-70,--,-55,--,1,--,89,--,0,-258,1569,-1640, 
 经营性应收项目的减少(万元),--,-30834,--,-16567,--,-35606,--,-13662,--,-22867,--,-12072,--,-8436,--,-4624,--,-883,--,-2943,--,-1548,--,-1336,--,-1053,--,-1082,--,-4167,--,-3146,--,457,--,-1053,--,-882,--,0,-1123,-590,66, 
 经营性应付项目的增加(万元),--,27839,--,-31878,--,8215,--,-9109,--,5383,--,-7599,--,11804,--,-1928,--,1766,--,-3349,--,1222,--,-2258,--,183,--,-1421,--,115,--,-1139,--,1794,--,-838,--,-208,--,0,-1169,-2170,1857, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 其他(万元),--,2519,--,--,--,949,--,-54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1371,--,274,--,416,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 经营活动产生现金流量净额(万元),--,44229,--,-32173,--,12792,--,-13332,--,9647,--,-15126,--,17352,--,-5957,--,8334,--,-6326,--,7210,--,-4864,--,4259,--,-6765,--,3866,--,-3335,--,7818,--,-1204,--,3943,--,0,3233,3497,3592, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 现金的期末余额(万元),46297,77195,81933,76392,129853,90958,113375,112780,52141,68642,43603,63206,69184,83529,28606,24177,27648,27733,13263,13811,18017,22523,12912,--,21907,22797,15885,22688,28077,33602,26740,28749,37314,41432,33084,34001,38132,41914,40154,4359,5594,3736,4160, 
 现金的期初余额(万元),77195,90958,90958,90958,90958,68642,68642,68642,68642,83529,83529,83529,83529,27733,27733,27733,27733,22523,22523,22523,22523,22797,22797,--,22797,33602,33602,33602,33602,41432,41432,41432,41432,41914,41914,41914,41914,5594,5594,5594,3736,4160,2637, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,18897,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22797,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-30898,-13763,-9025,-14566,38895,22316,44733,44138,-16501,-14888,-39926,-20324,-14346,55796,872,-3557,-85,5210,-9261,-8713,-4506,-273,-9885,-3899,-889,-10805,-17717,-10913,-5525,-7830,-14692,-12683,-4118,-482,-8830,-7913,-3782,36320,34560,-1235,1858,-424,1523, 

