 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 长期待摊费用摊销(万元),--,508,205,1161,--,534,1243,1142,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,11,9,-12,--,-9,-73,-1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,-1242,--,-794,903,1703,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,444,227,764,--,390,916,891,--,--, 
 投资损失(万元),--,-72,-26,1331,--,907,172,-612,--,--, 
 递延所得税资产减少(万元),--,968,9,-1164,--,-279,-318,-583,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,-8,-197,--,--, 
 存货的减少(万元),--,3601,555,-5462,--,-339,2695,-818,--,--, 
 经营性应收项目的减少(万元),--,-2630,-3170,-456,--,-1664,849,23,--,--, 
 经营性应付项目的增加(万元),--,-2503,2041,-554,--,909,-6338,972,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-9,--,-9,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4710,2097,1966,--,4491,6125,7810,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20259,23008,1656,1530,1188,1944,2926,6134,1898,770, 
 现金的期初余额(万元),1530,1530,1530,2926,3728,2926,6134,1898,770,388, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18729,21479,127,-1397,-2541,-983,-3207,4236,1128,383, 

