 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1855,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3855,2000,990,990,876,8,8,12532,3000,0, 
 筹资活动产生的现金流量净额(万元),73705,-2000,-990,-990,-876,-8,-8,-12532,9432,1195, 
 汇率变动对现金及现金等价物的影响(万元),-2,-2,4,2,2,4,--,--,--,--, 
 现金及现金等价物净增加额(万元),26303,14181,10949,-4813,2731,8154,2845,-11365,11986,2285, 
 加:期初现金及现金等价物余额(万元),24216,24216,13267,13267,13267,5113,5113,16478,4492,2207, 
 期末现金及现金等价物余额(万元),50519,38397,24216,8454,15998,13267,7958,5113,16478,4492, 
 净利润(万元),--,12364,26211,--,11160,33249,8643,24462,12627,12498, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4384,1911,--,2815,2482,-600,5889,1997,1128, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,329,628,--,306,658,168,593,537,456, 
 无形资产摊销(万元),--,80,149,--,71,94,14,21,22,28, 
 长期待摊费用摊销(万元),--,69,109,--,44,89,22,15,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,--,--,4,--,0,9,-1,1, 
 固定资产报废损失(万元),--,2,5,--,--,5,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2,--,--,--,0,--,--,--,--, 
 投资损失(万元),--,-325,-184,--,-5,-103,-22,-330,--,--, 
 递延所得税资产减少(万元),--,-527,1729,--,1720,-1032,417,-2060,-861,-346, 
 递延所得税负债增加(万元),--,--,--,--,--,--,4,--,--,--, 
 存货的减少(万元),--,758,5450,--,4032,2416,1030,-12028,-7043,-2742, 
 经营性应收项目的减少(万元),--,-5451,-7816,--,-2776,-41417,-12466,-20296,-15679,-13462, 
 经营性应付项目的增加(万元),--,1228,-10735,--,-12883,6098,1013,13257,10775,4145, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,152,--,--, 
 经营活动产生现金流量净额(万元),--,12912,17458,--,4490,2538,-1777,9684,2373,1708, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),50519,38397,24216,8454,15998,13267,7958,5113,16478,4492, 
 现金的期初余额(万元),24216,24216,13267,13267,13267,5113,5113,16478,4492,2207, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),26303,14181,10949,-4813,2731,8154,2845,-11365,11986,2285, 

