 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),9,9,9,3,283,283,248,291,5,5,5,--,292,287,--,--,1,--,--,--,--,--,430,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10141,6094,2782,20699,17639,13914,8716,44116,33561,21635,11212,49300,29971,23530,2210,11321,12939,8704,262,3551,3853,5837,7011,1172,794, 
 投资活动产生的现金流量净额(万元),286,-67,-185,-1361,-334,-284,-914,-1107,-770,313,-772,-9643,-3822,-3457,-397,-938,-374,-571,-262,-3324,-3638,-5621,-7002,-1122,-794, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,452,430,356,--,13664,--,--,--,--,--,--,--,9080,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,452,430,356,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,200,200,200,200,200,200,200,--,--,--,--,--,2000,2000,1000,--,6000,3000,3000,3000,4290,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,200,200,200,200,200,200,200,0,452,430,356,0,15664,2000,1000,0,6000,3000,3000,3000,13370,500, 
 偿还债务支付的现金(万元),--,--,--,200,200,200,200,--,--,--,--,--,--,--,--,8000,3000,2000,1000,3000,--,3000,4290,500,500, 
 分配股利、利润或偿付利息所支付的现金(万元),1199,1202,1,869,884,865,4,870,882,859,0,1562,1601,1562,--,1616,1654,1506,70,2466,2383,2262,155,13612,918, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,107,107,107,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1199,1202,1,1069,1084,1065,204,870,882,859,0,1562,1707,1669,107,9616,4654,3506,1070,5466,2383,5262,4445,14112,1418, 
 筹资活动产生的现金流量净额(万元),-1199,-1202,-1,-869,-884,-865,-4,-670,-682,-659,-0,-1110,-1277,-1313,-107,6048,-2654,-2506,-1070,534,617,-2262,-1445,-742,-918, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),3430,1789,-567,3393,3576,888,124,5956,4878,2421,58,-11781,-7804,-6797,-2501,7917,-2511,-1707,-1297,1811,-1055,-3284,-3366,6035,38, 
 加:期初现金及现金等价物余额(万元),10697,10697,10697,7305,7305,7305,7305,1349,1349,1349,1349,13129,13129,13129,13129,5212,5212,5212,5212,3401,3401,6685,10051,4016,3978, 
 期末现金及现金等价物余额(万元),14128,12486,10130,10697,10881,8192,7429,7305,6226,3770,1407,1349,5326,6333,10629,13129,2701,3505,3915,5212,2346,3401,6685,10051,4016, 
 净利润(万元),--,1455,--,3105,--,986,--,1898,--,1105,--,2088,--,1491,--,3743,--,2003,--,3495,--,6434,6075,4891,3532, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,703,--,1096,--,524,--,670,--,18,--,336,--,123,--,348,--,-10,--,470,--,546,248,-35,94, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,935,--,1992,--,902,--,1714,--,846,--,1769,--,885,--,1746,--,857,--,1258,--,996,933,841,773, 
 无形资产摊销(万元),--,94,--,227,--,109,--,228,--,115,--,197,--,83,--,165,--,83,--,161,--,151,88,33,32, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,33,36,30, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,-4,--,--,--,16,--,-1,--,-7,--,-7,--,-2,--,--,--,-2,--,1,-6,-12,1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,10,--,--,--,11,--,--,--,--,--,--,--,266,--,155,--,258,--,199,155,57,42, 
 投资损失(万元),--,-6,--,-18,--,-33,--,-168,--,-115,--,-279,--,-135,--,-65,--,-33,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-65,--,-111,--,-19,--,-80,--,23,--,-36,--,0,--,34,--,-292,--,-219,--,-108,-41,-18,-2, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3672,--,-5157,--,-1284,--,-3845,--,-984,--,-1038,--,-563,--,-3948,--,-1944,--,-184,--,303,-4410,-1960,-78, 
 经营性应收项目的减少(万元),--,463,--,-2975,--,657,--,-216,--,-1152,--,-1225,--,-2268,--,-1894,--,-2864,--,1142,--,-2355,-1511,-1211,-2207, 
 经营性应付项目的增加(万元),--,3147,--,7638,--,196,--,7644,--,2912,--,-2721,--,-1637,--,2588,--,3531,--,-1620,--,-1462,2405,5302,-441, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-179,--,--,--,-139,--,--,--,-112,--,--,--,-173,--,-116,--,-157,--,-105,1111,-27,-26, 
 经营活动产生现金流量净额(万元),--,3057,--,5623,--,2037,--,7733,--,2767,--,-1028,--,-2027,--,2808,--,1369,--,4602,--,4599,5081,7899,1750, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14128,12486,10130,10697,10881,8192,7429,7305,6226,3770,1407,1349,5326,6333,10629,13129,2701,3505,3915,5212,2346,3401,6685,10051,4016, 
 现金的期初余额(万元),10697,10697,10697,7305,7305,7305,7305,1349,1349,1349,1349,13129,13129,13129,13129,5212,5212,5212,5212,3401,3401,6685,10051,4016,3978, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),3430,1789,-567,3393,3576,888,124,5956,4878,2421,58,-11781,-7804,-6797,-2501,7917,-2511,-1707,-1297,1811,-1055,-3284,-3366,6035,38, 

