 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 投资活动现金流出小计(万元),5461,3820,11070,97404,50014,32344,2897,197739,187451,84302,17494,46755,44569,24868,11107,29863,25784,24104,786,4064,2597,2073,718,7307,2581,1088,537,2156,1155,2244,5836,2692,603, 
 投资活动产生的现金流量净额(万元),569,948,-10660,-97319,-50075,-32389,-2886,-192881,-180609,-81066,-17494,-43082,-40973,-22878,-11107,-28647,-24512,-23183,-777,-326,141,665,-718,-7206,-2581,-1088,-537,-2127,-1155,-2244,-5833,-2692,-352, 
 吸收投资收到的现金(万元),--,--,--,--,-15,--,--,110177,110359,110245,--,21085,21085,21085,21085,25775,25775,25750,--,--,--,--,--,455,182,--,--,34192,34192,--,678,100,3489, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,80,40,--,--,--,--,--,--,25,--,--,--,--,--,--,--,455,--,--,--,--,--,--,300,--,--, 
 取得借款收到的现金(万元),171731,96441,26050,206441,179969,77006,--,84075,65450,27725,--,--,--,--,--,33,36,34,24,25,22,--,--,--,--,--,--,1900,1900,1900,3767,1161,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),15993,1615,7,--,0,0,0,6553,1206,1001,9446,2842,3571,2397,11,188,82,48,27,1237,892,306,--,1110,--,--,--,78,--,--,--,--,10, 
 筹资活动现金流入小计(万元),187725,98057,26057,206441,179955,77006,0,200805,177015,138971,9446,23927,24656,23482,21096,25995,25893,25831,52,1262,915,306,0,1564,182,0,0,36170,36092,1900,4445,1261,3499, 
 偿还债务支付的现金(万元),217061,135539,43530,80351,73724,19084,400,13575,2000,50,--,0,33,33,33,34,34,34,--,--,--,--,--,19,--,--,--,5669,1246,804,1153,218,93, 
 分配股利、利润或偿付利息所支付的现金(万元),5803,3683,13,19083,17031,14128,630,13155,13503,10823,561,4244,4044,4044,--,355,337,338,34,1473,1483,542,--,2208,2207,2153,--,741,560,65,630,276,35, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),18563,11902,3201,26920,24274,4642,--,2055,1590,210,362,10,1707,1336,1302,1408,1,1,0,1,1,1,--,1,1,1,--,736,229,--,--,--,--, 
 筹资活动现金流出小计(万元),241427,151124,46743,126355,115029,37855,1030,28785,17093,11082,922,4255,5785,5413,1335,1797,372,373,34,1474,1484,543,0,2227,2209,2154,0,7146,2035,868,1784,494,128, 
 筹资活动产生的现金流量净额(万元),-53702,-53067,-20687,80086,64926,39151,-1030,172020,159923,127889,8523,19672,18871,18069,19762,24199,25522,25459,18,-212,-569,-237,0,-663,-2027,-2154,0,29025,34057,1032,2661,767,3371, 
 汇率变动对现金及现金等价物的影响(万元),-13,-125,-193,-190,-226,-133,-22,389,133,78,14,323,250,94,9,0,2,1,71,-75,-9,-5,-0,-1,1,0,-0,-9,-1,24,-25,12,-61, 
 现金及现金等价物净增加额(万元),-57555,-59721,-35302,12880,27803,16151,-7764,24808,-456,58790,-5469,-71,-14349,233,7639,13927,5525,-2687,-5198,503,942,-2303,-2760,-10763,-7764,-8389,-5098,31642,34402,197,-1227,298,3868, 
 加:期初现金及现金等价物余额(万元),77447,77447,80032,64567,64919,64919,64919,39760,39760,39760,39755,39831,39831,39831,39831,25904,25904,25904,25904,25400,25400,25400,25400,36164,36164,36164,36164,4522,4522,4522,5749,5451,1583, 
 期末现金及现金等价物余额(万元),19892,17727,44730,77447,92723,81070,57155,64567,39304,98549,34286,39760,25481,40064,47470,39831,31429,23217,20706,25904,26342,23097,22641,25400,28400,27774,31066,36164,38924,4719,4522,5749,5451, 
 净利润(万元),--,15792,--,10276,--,18115,--,40089,--,14337,--,22398,--,9163,--,13355,--,3095,--,1416,--,765,--,2555,--,1442,--,5103,--,1888,4042,3618,2978, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4207,--,76421,--,1055,--,2851,--,44,--,1845,--,-226,--,213,--,-126,--,1372,--,19,--,573,--,34,--,315,--,246,417,143,156, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3001,--,5002,--,986,--,3895,--,2800,--,2861,--,1411,--,2136,--,773,--,1390,--,847,--,1548,--,764,--,1218,--,536,434,265,161, 
 无形资产摊销(万元),--,253,--,562,--,296,--,616,--,304,--,587,--,225,--,142,--,49,--,105,--,55,--,122,--,63,--,124,--,67,104,61,21, 
 长期待摊费用摊销(万元),--,1599,--,1815,--,1227,--,1886,--,1013,--,1672,--,1152,--,970,--,407,--,560,--,53,--,56,--,209,--,71,--,31,46,120,40, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-101,--,216,--,-33,--,-28,--,--,--,86,--,0,--,-9,--,-15,--,2,--,-0,--,1,--,--,--,48,--,--,4,8,16, 
 固定资产报废损失(万元),--,372,--,1788,--,47,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,1,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4584,--,4123,--,31,--,2544,--,808,--,0,--,0,--,2,--,-46,--,-417,--,-305,--,-950,--,96,--,190,--,128,13,17,35, 
 投资损失(万元),--,60,--,-1114,--,-358,--,-899,--,-369,--,-665,--,-93,--,-34,--,-5,--,0,--,--,--,27,--,-0,--,44,--,17,-20,35,-39, 
 递延所得税资产减少(万元),--,366,--,-3747,--,-124,--,-462,--,-29,--,-543,--,-59,--,-162,--,-36,--,-314,--,-8,--,8,--,-5,--,-177,--,-160,-59,-19,-18, 
 递延所得税负债增加(万元),--,89,--,-197,--,-0,--,-146,--,-87,--,-175,--,334,--,-80,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,4658,--,-14634,--,-7776,--,-8393,--,-3633,--,-5183,--,-3210,--,2605,--,1019,--,3160,--,-1071,--,-6293,--,-3136,--,-3677,--,-3052,-2128,-1363,-2372, 
 经营性应收项目的减少(万元),--,-13628,--,-269188,--,-22076,--,-4953,--,-53876,--,-18127,--,-3180,--,-13867,--,-12400,--,-4673,--,-437,--,-5951,--,-3732,--,-8253,--,2628,-3305,-3898,-2048, 
 经营性应付项目的增加(万元),--,-28729,--,218981,--,18131,--,8280,--,50578,--,18259,--,-570,--,13103,--,2320,--,-1628,--,-2644,--,5410,--,-884,--,9746,--,-945,2420,3225,1980, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,143,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-7477,--,30303,--,9521,--,45280,--,11889,--,23017,--,4948,--,18374,--,-4964,--,1116,--,-2726,--,-2893,--,-5148,--,4754,--,1385,1969,2211,910, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),19892,17727,44730,77447,92723,81070,57155,64567,39304,98549,34286,39760,25481,40064,47470,39831,31429,23217,20706,25904,26342,23097,22641,25400,28400,27774,31066,36164,38924,4719,4522,5749,5451, 
 现金的期初余额(万元),77447,77447,80032,64277,64919,64919,64919,39760,39760,39760,39755,39831,39831,39831,39831,25904,25904,25904,25904,25400,25400,25400,25400,36164,36164,36164,36164,4522,4522,4522,5749,5451,1583, 
 现金等价物的期末余额(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,290,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-57555,-59721,-35302,12880,27803,16151,-7764,24808,-456,58790,-5469,-71,-14349,233,7639,13927,5525,-2687,-5198,503,942,-2303,-2760,-10763,-7764,-8389,-5098,31642,34402,197,-1227,298,3868, 

