 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 期末现金及现金等价物余额(万元),79861,91641,84018,18287,15464,16977,20012,35953,31703,33467,29426,36565,35449,40422,34320,22398,21543,17426,45010,57006,54646,58878,55793,7670,10937,3237,8422,2986,1506, 
 净利润(万元),--,12507,--,1745,--,6724,--,1458,--,6130,--,760,--,6028,--,1928,--,5521,--,1454,--,8203,--,2685,6536,--,4913,3735,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,716,--,36,--,1131,--,59,--,1338,--,-55,--,748,--,73,--,-109,--,-174,--,350,--,-45,240,--,388,106,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7244,--,3085,--,5509,--,2651,--,4435,--,2200,--,3301,--,1428,--,2113,--,1031,--,1765,--,846,1483,--,1155,841,--, 
 无形资产摊销(万元),--,395,--,123,--,253,--,119,--,194,--,103,--,205,--,107,--,164,--,71,--,79,--,39,69,--,50,23,--, 
 长期待摊费用摊销(万元),--,339,--,18,--,33,--,13,--,148,--,113,--,194,--,71,--,22,--,3,--,3,--,1,3,--,7,20,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4,15,--,378,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,18,--,-1,--,82,--,39,--,59,--,45,--,177,--,4,--,9,--,8,--,-6,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,-11,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2501,--,1161,--,2299,--,1090,--,2683,--,1228,--,2341,--,1377,--,1595,--,716,--,1358,--,654,1092,--,867,878,--, 
 投资损失(万元),--,-1535,--,-474,--,13,--,204,--,267,--,97,--,-396,--,-480,--,-152,--,--,--,-4,--,-4,-26,--,-6,--,--, 
 递延所得税资产减少(万元),--,-548,--,-174,--,-62,--,-161,--,-190,--,-39,--,-505,--,-114,--,-150,--,-109,--,-434,--,-111,-176,--,-117,-8,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,3570,--,3309,--,-3610,--,2708,--,-7906,--,-58,--,-9509,--,-9854,--,-1203,--,-1999,--,159,--,-3746,49,--,-2508,516,--, 
 经营性应收项目的减少(万元),--,9716,--,9264,--,3514,--,3873,--,-5732,--,5663,--,-14932,--,489,--,-3123,--,706,--,-5644,--,-737,-1174,--,-2130,-2828,--, 
 经营性应付项目的增加(万元),--,-2929,--,-15170,--,-8043,--,-334,--,5895,--,-3965,--,8946,--,5467,--,5345,--,1912,--,-567,--,-384,1823,--,1890,-2206,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,31983,--,2921,--,7842,--,11718,--,7322,--,6092,--,-3403,--,495,--,10031,--,3618,--,5261,--,-805,9934,--,4888,1080,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),79861,91641,84018,18287,15464,16977,20012,35953,31703,33467,29426,36565,35449,40422,34320,22398,21543,17426,45010,57006,54646,58878,55793,7670,10937,3237,8422,2986,1506, 
 现金的期初余额(万元),91641,16977,30579,19537,19537,33467,33673,33467,33467,40422,40422,40422,40422,17426,17426,17426,17415,58878,58878,58878,58878,10937,10937,10937,8422,8422,2986,1506,1359, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11781,74665,53439,-1250,-4072,-16491,-13661,2486,-1764,-6954,-10996,-3856,-4972,22995,16894,4972,4128,-41451,-13868,-1872,-4231,47940,44856,-3267,2515,-5184,5436,1480,146, 

