 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),22900,17200,--,116,98,116,--,--,3629,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),33435,25285,4094,5907,3258,1658,515,3403,4647,1898,583,3593,275,234, 
 投资活动产生的现金流量净额(万元),-27143,-22056,-4093,-5666,-3080,-1658,-645,-3146,-4623,-1805,-505,-3300,-41,172, 
 吸收投资收到的现金(万元),25,25,--,23132,--,--,--,--,--,2488,--,--,--,884, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),8138,5501,214,329,329,117,--,--,--,--,--,2461,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,2,--,--, 
 筹资活动现金流入小计(万元),8162,5526,214,23461,329,117,0,0,0,2488,0,2463,0,884, 
 偿还债务支付的现金(万元),5704,2043,--,--,--,--,--,--,--,--,--,2461,--,400, 
 分配股利、利润或偿付利息所支付的现金(万元),1218,1197,4,835,829,828,726,1430,--,374,374,300,--,5, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,2206,--,--,--,--,--,--,--,--,--,588, 
 筹资活动现金流出小计(万元),6922,3240,4,3041,829,828,726,1430,0,374,374,2761,0,994, 
 筹资活动产生的现金流量净额(万元),1240,2286,210,20420,-501,-711,-726,-1430,0,2114,-374,-298,0,-110, 
 汇率变动对现金及现金等价物的影响(万元),-174,-72,-42,397,73,85,-10,132,7,30,41,-59,-31,-50, 
 现金及现金等价物净增加额(万元),-27366,-20988,-5362,22968,1168,213,1459,-848,-7137,5764,104,49,1794,1858, 
 加:期初现金及现金等价物余额(万元),31990,31990,31990,9022,9022,9022,9022,9870,9870,4106,4106,4057,2262,405, 
 期末现金及现金等价物余额(万元),4624,11002,26628,31990,10190,9235,10481,9022,2732,9870,4209,4106,4057,2262, 
 净利润(万元),--,-1487,--,8052,--,3563,--,5019,1118,4534,2214,3517,2866,2226, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,26,--,111,--,102,--,198,67,99,-4,31,52,-67, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,339,--,465,--,206,--,291,51,168,83,185,225,145, 
 无形资产摊销(万元),--,79,--,112,--,75,--,131,52,110,62,84,38,14, 
 长期待摊费用摊销(万元),--,316,--,117,--,59,--,52,9,68,26,47,54,62, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,-58,--,6,--,18,5,13,8,-2,-0,0, 
 固定资产报废损失(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,-68,--,-68,--,260,-351,16,185,-69,13,-160, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,72,--,-397,--,-85,--,-132,-7,-30,-41,72,31,55, 
 投资损失(万元),--,-191,--,141,--,121,--,-203,-20,-87,-77,-246,-227,-288, 
 递延所得税资产减少(万元),--,-4,--,-129,--,-238,--,-2,-25,-12,0,-39,-24,17, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,-48,67,-4,-46,31,-2,23, 
 存货的减少(万元),--,443,--,-3559,--,-2752,--,-1002,-1309,911,858,-1280,-495,-564, 
 经营性应收项目的减少(万元),--,-454,--,-1631,--,-1658,--,-3036,-298,-947,421,-575,-1976,-1402, 
 经营性应付项目的增加(万元),--,-286,--,4665,--,3166,--,2050,-1880,585,-2748,1950,1310,1784, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1147,--,7818,--,2498,--,3597,-2521,5425,942,3706,1866,1845, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4624,11002,26628,31990,10190,9235,10481,9022,2732,9870,4209,4106,4057,2262, 
 现金的期初余额(万元),31990,31990,31990,9022,9022,9022,9022,9870,9870,4106,4106,4057,2262,405, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-27366,-20988,-5362,22968,1168,213,1459,-848,-7137,5764,104,49,1794,1858, 

