 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 投资活动产生的现金流量净额(万元),-37477,-76396,-51209,-34573,-16074,-37101,-27996,-15945,-4504,-13231,-3362,-1832,-529,-3886,-3466,-1025,-432,-899,-1153,-1532, 
 吸收投资收到的现金(万元),677,11315,19455,1860,1581,55350,55226,226,--,22353,15500,15500,15500,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),677,11315,19455,1860,1581,350,226,226,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),57300,100011,84813,49834,36829,74735,54535,30735,4950,33900,20900,7700,2500,22900,21400,9700,--,15820,10786,3500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,15670,--,--,--,--,--,--,--,300,60,60,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),57977,126996,104268,51693,38410,130085,109761,30961,4950,56553,36460,23260,18000,22900,21400,9700,0,15820,10786,3500, 
 偿还债务支付的现金(万元),18696,34722,20928,6706,6456,50900,19900,8700,5500,23900,20400,8700,--,16820,15320,7620,120,9286,5090,4060, 
 分配股利、利润或偿付利息所支付的现金(万元),1815,5242,2502,2299,525,3283,2198,1641,398,1830,1455,765,385,1747,1348,773,276,1243,1219,365, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,9305,7692,7692,7374,1669,1441,38,10,2966,2952,2946,2431,265,135,125,4,55,75,42, 
 筹资活动现金流出小计(万元),20511,49270,31121,16696,14355,55853,23538,10379,5907,28695,24807,12410,2816,18832,16803,8518,400,10584,6384,4467, 
 筹资活动产生的现金流量净额(万元),37466,77726,73147,34997,24055,74232,86223,20582,-957,27857,11653,10850,15184,4068,4597,1182,-400,5236,4402,-967, 
 汇率变动对现金及现金等价物的影响(万元),-48,-7,29,14,-2,11,2,2,1,7,75,-2,2,1,-0,0,-0,-12,-6,--, 
 现金及现金等价物净增加额(万元),-18960,-13700,4056,-12015,-8675,31553,46484,-1045,-7145,7145,-942,2743,8776,241,-2853,-2574,-3566,3254,409,-364, 
 加:期初现金及现金等价物余额(万元),32531,46231,46231,46231,46231,14679,14679,14679,14679,7534,7534,7534,7534,7293,7293,7293,7293,4038,3629,3993, 
 期末现金及现金等价物余额(万元),13571,32531,50287,34216,37557,46231,61163,13634,7534,14679,6592,10277,16310,7534,4440,4718,3726,7293,4038,3629, 
 净利润(万元),--,14493,--,5222,--,6122,--,2034,--,4289,--,1984,--,3125,--,1009,--,2801,3364,3094, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,5097,--,2120,--,3099,--,1052,--,1669,--,707,--,828,--,--,--,254,-18,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1649,--,671,--,956,--,443,--,693,--,318,--,537,--,--,--,409,208,--, 
 无形资产摊销(万元),--,956,--,341,--,366,--,115,--,99,--,41,--,63,--,--,--,69,68,--, 
 长期待摊费用摊销(万元),--,310,--,50,--,40,--,-194,--,8,--,3,--,6,--,--,--,8,6,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,5,--,--,--,2,--,1,--,23,--,--,--,78,12,--, 
 固定资产报废损失(万元),--,19,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,-2,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4086,--,1394,--,1816,--,875,--,1415,--,772,--,1300,--,--,--,857,608,--, 
 投资损失(万元),--,-61,--,41,--,-11,--,43,--,14,--,6,--,5,--,--,--,153,67,--, 
 递延所得税资产减少(万元),--,-2084,--,-715,--,-731,--,-292,--,-349,--,-244,--,-330,--,--,--,-69,-60,--, 
 递延所得税负债增加(万元),--,-6,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6843,--,-5182,--,2877,--,-1169,--,-2444,--,-2020,--,-1378,--,-876,--,-1830,-44,-1252, 
 经营性应收项目的减少(万元),--,-87568,--,-29061,--,-55352,--,-15712,--,-18041,--,-11541,--,-10678,--,-2250,--,-5064,-8080,-3912, 
 经营性应付项目的增加(万元),--,54929,--,12666,--,35222,--,7120,--,5155,--,3700,--,6558,--,-1775,--,1264,1035,3543, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-15023,--,-12453,--,-5590,--,-5684,--,-7489,--,-6274,--,59,--,-2731,--,-1071,-2834,2135, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13571,32531,50287,34216,37557,46231,61163,13634,7534,14679,6592,10277,16310,7534,4440,4718,3726,7293,4038,3629, 
 现金的期初余额(万元),32531,46231,46231,46231,46231,14679,14679,14679,14679,7534,7534,7534,7534,7293,7293,7293,7293,4038,3629,3993, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-18960,-13700,4056,-12015,-8675,31553,46484,-1045,-7145,7145,-942,2743,8776,241,-2853,-2574,-3566,3254,409,-364, 

