 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10074,0,0,0,0,0,0,0,0,3,0,0,143,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1514,1105,166,884,848,249,139,360,249,780,272,1133,3104,1238, 
 投资所支付的现金(万元),20000,10000,--,--,--,--,--,--,--,--,--,533,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),21514,11105,166,884,848,249,139,360,249,780,272,1666,3104,1238, 
 投资活动产生的现金流量净额(万元),-11440,-11105,-166,-884,-848,-249,-139,-360,-249,-777,-272,-1666,-2961,-1237, 
 吸收投资收到的现金(万元),--,--,--,25180,--,--,--,--,--,--,--,--,1320,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,1000,1000,1000,1000,1800,1000,--,--,7330,900,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,26180,1000,1000,1000,1800,1000,0,0,7330,2220,0, 
 偿还债务支付的现金(万元),1000,1000,1000,--,--,--,--,1800,--,4900,--,3330,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),953,953,4,47,34,21,9,63,46,292,153,136,--,16, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),19,19,--,35,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1972,1972,1004,82,34,21,9,1863,46,5192,153,3466,0,16, 
 筹资活动产生的现金流量净额(万元),-1972,-1972,-1004,26098,966,979,991,-63,954,-5192,-153,3864,2220,-16, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-19674,-18916,-5389,26734,-2401,-331,108,1285,-1151,707,955,946,-1023,845, 
 加:期初现金及现金等价物余额(万元),30770,30770,30770,4036,4036,4036,4036,2751,2751,2044,2044,1098,2122,1277, 
 期末现金及现金等价物余额(万元),11096,11854,25381,30770,1635,3706,4145,4036,1600,2751,2999,2044,1098,2122, 
 净利润(万元),--,1656,--,5244,2165,1827,--,5037,2179,4635,--,3113,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,752,--,220,457,362,--,-25,26,104,--,256,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,188,--,398,316,216,--,352,271,387,--,323,--,--, 
 无形资产摊销(万元),--,32,--,64,48,32,--,49,25,28,--,28,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,2,--,--,--,--,--,-2,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,3,--,48,34,23,--,71,46,292,--,156,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-113,--,-33,-69,-54,--,4,-4,-16,--,-38,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1415,--,297,-1221,-1044,--,1415,1335,-3561,--,-4455,--,--, 
 经营性应收项目的减少(万元),--,-6058,--,-6281,-3640,-1218,--,-4454,-3143,-267,--,-3626,--,--, 
 经营性应付项目的增加(万元),--,-884,--,1562,-608,-1205,--,-742,-2592,5076,--,2992,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-5839,--,1520,-2519,-1061,--,1708,-1856,6676,--,-1251,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11096,11854,25381,30770,1635,3706,4145,4036,1600,2751,2999,2044,1098,2122, 
 现金的期初余额(万元),30770,30770,30770,4036,4036,4036,4036,2751,2751,2044,2044,1098,2122,1277, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19674,-18916,-5389,26734,-2401,-331,108,1285,-1151,707,955,946,-1023,845, 

