 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,53,--,--,--,5,5,--,587,516,470,329,123,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,4382,4382,4382,0,4128,4181,4128,0,2580,2585,2585,0,2496,2425,2379,329,1473,--,1350,1350,1350,900,0,0, 
 筹资活动产生的现金流量净额(万元),750,-4322,-832,-4352,0,28635,29075,-4128,0,-2580,-2585,-2585,0,14318,14389,14435,16485,-1473,--,-1350,-1350,-1350,-900,0,193, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-3753,-24875,-8490,-19159,-17481,-5009,-6803,-1491,-927,15586,6964,8695,-4462,13551,14454,19019,15535,5975,--,471,-3716,3362,3309,2040,2637, 
 加:期初现金及现金等价物余额(万元),17371,42246,42246,42246,42246,47256,47256,47256,47256,31670,31670,31670,31670,18119,18119,18119,18119,12144,--,12144,12144,8782,5474,3433,796, 
 期末现金及现金等价物余额(万元),13619,17371,33756,23087,24765,42246,40453,45765,46329,47256,38634,40365,27208,31670,32574,37139,33654,18119,--,12615,8428,12144,8782,5474,3433, 
 净利润(万元),--,12619,--,6384,--,12527,--,5821,--,12079,--,4902,--,10468,--,4389,--,8605,--,3014,--,6121,6345,5588,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,151,--,-9,--,167,--,54,--,50,--,21,--,23,--,4,--,-8,--,-3,--,-9,-42,41,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,977,--,462,--,933,--,459,--,928,--,464,--,824,--,406,--,613,--,291,--,389,258,188,--, 
 无形资产摊销(万元),--,194,--,92,--,169,--,84,--,153,--,74,--,82,--,38,--,83,--,41,--,90,64,36,--, 
 长期待摊费用摊销(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-11,--,-7,--,18,--,19,--,-7,--,-3,--,-7,--,--,--,-263,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,-1,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-1112,--,-684,--,-64,--,--,--,-331,--,-240,--,-25,--,-5,--,--,--,--,--,--,-8,-10,--, 
 递延所得税资产减少(万元),--,-23,--,2,--,-25,--,-8,--,-8,--,--,--,-4,--,--,--,1,--,0,--,1,6,-6,--, 
 递延所得税负债增加(万元),--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4356,--,-2561,--,-1676,--,-310,--,-383,--,-772,--,252,--,251,--,-463,--,-9,--,-128,29,-643,--, 
 经营性应收项目的减少(万元),--,-1523,--,-757,--,-4457,--,-1328,--,-613,--,-872,--,-661,--,-8,--,520,--,73,--,-151,175,-575,--, 
 经营性应付项目的增加(万元),--,13924,--,19115,--,5687,--,3877,--,1238,--,788,--,829,--,218,--,1319,--,329,--,785,343,880,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,369,--, 
 经营活动产生现金流量净额(万元),--,20841,--,22036,--,13280,--,8669,--,13108,--,4361,--,11783,--,5294,--,10408,--,3736,--,7099,7171,5868,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13619,17371,33756,23087,24765,42246,40453,45765,46329,47256,38634,40365,27208,31670,32574,37139,33654,18119,--,12615,8428,12144,8782,5474,3433, 
 现金的期初余额(万元),17371,42246,42246,42246,42246,47256,47256,47256,47256,31670,31670,31670,31670,18119,18119,18119,18119,12144,--,12144,12144,8782,5474,3433,796, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3753,-24875,-8490,-19159,-17481,-5009,-6803,-1491,-927,15586,6964,8695,-4462,13551,14454,19019,15535,5975,--,471,-3716,3362,3309,2040,2637, 

