 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 加:期初现金及现金等价物余额(万元),2991,2991,2991,1170,1170,1170,1170,969,969,969,969,806,2108,1299,3055, 
 期末现金及现金等价物余额(万元),2332,2848,3265,2991,8143,815,1738,1170,1730,1316,1002,969,806,2108,1299, 
 净利润(万元),--,1091,--,2627,--,--,309,2564,--,--,24,1620,2477,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,16,--,40,--,--,36,131,--,--,41,-43,114,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,926,--,1626,--,--,402,1576,--,--,373,1504,1474,--,--, 
 无形资产摊销(万元),--,27,--,58,--,--,14,57,--,--,14,57,57,--,--, 
 长期待摊费用摊销(万元),--,97,--,139,--,--,27,71,--,--,7,19,18,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,20,--,111,--,--,15,7,--,--,--,45,173,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,172,--,531,--,--,154,547,--,--,138,672,413,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,-2,--,--, 
 递延所得税资产减少(万元),--,21,--,68,--,--,23,176,--,--,-8,-79,-159,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-324,--,-226,--,--,-595,-268,--,--,-350,-157,-2061,--,--, 
 经营性应收项目的减少(万元),--,-676,--,-4651,--,--,327,-2755,--,--,575,-167,-1280,--,--, 
 经营性应付项目的增加(万元),--,-684,--,1931,--,--,80,835,--,--,309,-1641,258,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,686,--,2253,--,--,791,2940,--,--,1123,1830,1483,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2332,2848,3265,2991,8143,815,1738,1170,1730,1316,1002,969,806,2108,1299, 
 现金的期初余额(万元),2991,2991,2991,1170,1170,1170,1170,969,969,969,969,806,2108,1299,3055, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-659,-143,274,1821,6973,-355,568,201,761,347,33,163,-1302,808,-1756, 

