 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 筹资活动现金流出小计(万元),17195,10726,13330,9031,24460,16344,19664,21140,5799, 
 筹资活动产生的现金流量净额(万元),11247,7698,2451,3330,1802,6195,-1928,1447,3202, 
 汇率变动对现金及现金等价物的影响(万元),-334,-196,522,143,290,86,15,-281,-69, 
 现金及现金等价物净增加额(万元),-1136,651,-287,392,5696,12366,123,641,1855, 
 加:期初现金及现金等价物余额(万元),9700,9700,9986,9986,4290,4290,4167,3527,1671, 
 期末现金及现金等价物余额(万元),8564,10350,9700,10378,9986,16656,4290,4167,3527, 
 净利润(万元),--,2389,5251,--,4695,--,5956,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-13,162,--,28,--,102,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1098,2047,--,1894,--,1688,--,--, 
 无形资产摊销(万元),--,92,182,--,75,--,60,--,--, 
 长期待摊费用摊销(万元),--,20,50,--,52,--,14,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,11,42,--,105,--,112,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,-14,--,14,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,358,357,--,647,--,832,--,--, 
 投资损失(万元),--,-13,-13,--,-87,--,-73,--,--, 
 递延所得税资产减少(万元),--,-64,-153,--,57,--,118,--,--, 
 递延所得税负债增加(万元),--,-1,-3,--,-3,--,-3,--,--, 
 存货的减少(万元),--,-860,-2699,--,187,--,-339,--,--, 
 经营性应收项目的减少(万元),--,-668,-2801,--,619,--,-1372,--,--, 
 经营性应付项目的增加(万元),--,-1492,1749,--,-761,--,257,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,856,4157,--,7523,--,7354,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,3145,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8564,10350,9700,10378,9986,16656,4290,4167,3527, 
 现金的期初余额(万元),9700,9700,9986,9986,4290,4290,4167,3527,1671, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1136,651,-287,392,5696,12366,123,641,1855, 

