 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 支付的各项税费(万元),15350,7373,16518,14106,11053,5609,15242,12549,9743,4380,11582,9270,8191,3527,9491,7759,5362,4654,12505,9123,11197,7202,8218,8543,5459, 
 支付的其他与经营活动有关的现金(万元),2117,821,3982,3734,2420,944,3537,2917,1920,939,2624,1797,1305,783,1759,1417,1157,416,1658,1266,2484,1232,2946,2187,2483, 
 经营活动现金流出小计(万元),31716,14171,44274,34869,23837,11471,37993,28172,20747,9292,31955,22861,17185,7527,26289,17784,12125,8440,26674,18346,23893,12513,19767,17302,11515, 
 经营活动产生的现金流量净额(万元),48579,23213,120331,74774,50533,20964,113845,83899,54283,26859,134900,108142,76857,33390,112004,83257,55901,13928,108858,78923,67196,32287,85668,43932,28281, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,123600,97700,91700,45800,47000,25000,5000,--,--,--,--,--,--,--,--,--,12546,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,1129,1045,811,383,399,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),30,11,443,23,0,0,636,9,9,--,31,23,21,--,40,40,40,35,83,39,1,0,288,200,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),253,86,1110,635,553,454,9595,8582,8238,--,473,43,43,--,647,426,43,--,2306,1617,312,100,6153,7338,18329, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),283,97,1552,658,553,454,134960,107336,100759,46183,47904,25065,5063,0,687,466,83,35,2389,1656,313,100,18987,7538,18329, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),70294,39179,265726,230320,153968,47198,276283,227305,177604,59655,229699,189003,135038,24311,138077,90142,61689,34509,121492,92480,98120,56204,81694,112652,308539, 
 投资所支付的现金(万元),--,--,--,--,--,--,123690,123690,123690,114690,47030,45030,25030,5030,--,--,--,--,--,--,--,60,12500,--,1211, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,899,849,849,--,--,--,--,--,--,--,--,--,1994,--,--,--,30,--,60,--,4428,--,--, 
 支付的其他与投资活动有关的现金(万元),618,618,960,305,305,215,2759,1590,1562,91,821,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),70912,39797,267585,231474,155121,47412,402733,352585,302856,174435,277550,234033,160068,29341,140070,90142,61689,34509,121522,92480,98180,56264,98622,112652,309750, 
 投资活动产生的现金流量净额(万元),-70628,-39700,-266032,-230817,-154569,-46958,-267772,-245249,-202097,-128252,-229646,-208967,-155005,-29341,-139383,-89676,-61606,-34474,-119133,-90823,-97867,-56164,-79635,-105114,-291421, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,294700,--,--,--,33918,34928,--,--,--,--,--,--,--,--,144126, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21426, 
 取得借款收到的现金(万元),102646,61752,318366,275188,168882,59628,240853,188497,147596,86608,238908,207408,161808,60500,128451,91451,80420,21920,156995,116709,111200,65200,135600,86377,203839, 
 发行债券收到的现金(万元),--,--,29820,29820,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,2572,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),102646,61752,348186,305008,168882,59628,243424,188497,147596,86608,533608,207408,161808,60500,162368,126379,80420,21920,156995,116709,111200,65200,135600,86377,347965, 
 偿还债务支付的现金(万元),54920,15380,145644,86966,53987,6920,230787,165348,158563,128288,84064,53830,35057,6973,64099,25275,20775,4500,111571,91370,52456,30073,49511,15310,83079, 
 分配股利、利润或偿付利息所支付的现金(万元),43804,12650,54824,42678,30104,10325,57010,46496,34268,10751,58673,47188,35226,11940,57510,46178,34892,10095,54706,35983,45781,20158,30020,23183,28217, 
 其中：子公司支付给少数股东的股利、利润(万元),266,--,727,727,--,--,5655,5655,3988,--,3953,3953,3953,--,5320,5320,5320,--,6804,6804,7339,699,2081,--,--, 
 支付其他与筹资活动有关的现金(万元),30,5,10,1,--,--,104,45,45,45,309,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),98754,28035,200477,129645,84091,17244,287901,211889,192875,139084,143046,101018,70284,18912,121608,71453,55667,14595,166277,127353,98237,50231,79531,38493,111296, 
 筹资活动产生的现金流量净额(万元),3893,33717,147709,175363,84791,42384,-44476,-23392,-45279,-52476,390562,106390,91525,41588,40760,54926,24753,7325,-9282,-10644,12963,14969,56069,47884,236669, 
 汇率变动对现金及现金等价物的影响(万元),-1627,-1624,-23,787,723,614,606,281,-174,--,-0,7,-2,--,-3,-2,-0,-0,-120,-120,6,-0,-0,25,-18, 
 现金及现金等价物净增加额(万元),-19783,15607,1985,20107,-18522,17004,-197798,-184462,-193267,-153869,295816,5572,13375,45637,13378,48506,19048,-13221,-19676,-22664,-17702,-8907,62102,-13272,-26490, 
 加:期初现金及现金等价物余额(万元),149652,149652,147667,147667,147667,147667,345465,345465,345465,345465,49649,49649,49649,49649,36271,36271,36271,36271,55948,55948,73650,73650,11548,24820,51310, 
 期末现金及现金等价物余额(万元),129868,165258,149652,167774,129145,164671,147667,161004,152198,191597,345465,55221,63024,95286,49649,84777,55320,23051,36271,33284,55948,64743,73650,11548,24820, 
 净利润(万元),38697,--,46158,--,26427,--,26935,--,19621,--,26620,--,18654,--,22723,--,13214,--,25296,--,26774,--,21848,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,929,--,--,--,--,--,--,--,--,--,46,--,--,--,--,--,--,--,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),42340,--,75320,--,36877,--,65716,--,32212,--,59335,--,28853,--,49456,--,23993,--,42013,--,39339,--,35638,--,--, 
 无形资产摊销(万元),288,--,304,--,154,--,300,--,147,--,253,--,107,--,164,--,78,--,131,--,105,--,60,--,--, 
 长期待摊费用摊销(万元),11,--,9,--,5,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2,--,-5,--,1,--,-2,--,153,--,157,--,-1,--,4,--,-1,--,-1,--,0,--,32,--,--, 
 固定资产报废损失(万元),--,--,176,--,--,--,--,--,--,--,--,--,34,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),21981,--,38917,--,18877,--,35651,--,17942,--,39720,--,20321,--,37421,--,18083,--,31334,--,34541,--,25730,--,--, 
 投资损失(万元),--,--,-186,--,17,--,-1234,--,-804,--,-1,--,119,--,-0,--,-20,--,-53,--,-72,--,-47,--,--, 
 递延所得税资产减少(万元),595,--,-150,--,-5,--,4,--,--,--,4,--,--,--,-34,--,70,--,-70,--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),1180,--,-319,--,-1030,--,-3717,--,-615,--,-1672,--,-1067,--,-1056,--,-465,--,-163,--,-214,--,-577,--,--, 
 经营性应收项目的减少(万元),-50335,--,-42977,--,-25699,--,-13325,--,-14303,--,13919,--,4321,--,8696,--,-3316,--,8746,--,-29503,--,-2378,--,--, 
 经营性应付项目的增加(万元),-5110,--,4284,--,-4029,--,5636,--,990,--,-1326,--,6529,--,-3268,--,5307,--,3687,--,-1729,--,7323,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-1066,--,-2130,--,-1061,--,-2120,--,-1060,--,-2109,--,-1059,--,-2102,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),48579,--,120331,--,50533,--,113845,--,54283,--,134900,--,76857,--,112004,--,55901,--,108858,--,67196,--,85668,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),129868,165258,149652,167774,129145,164671,147667,161004,152198,191597,345465,55221,63024,95286,49649,84777,55320,23051,36271,33284,55948,64743,73650,11548,24820, 
 现金的期初余额(万元),149652,149652,147667,147667,147667,147667,345465,345465,345465,345465,49649,49649,49649,49649,36271,36271,36271,36271,55948,55948,73650,73650,11548,24820,51310, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19783,15607,1985,20107,-18522,17004,-197798,-184462,-193267,-153869,295816,5572,13375,45637,13378,48506,19048,-13221,-19676,-22664,-17702,-8907,62102,-13272,-26490, 

