 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3123,12653,9345,6251,3209,10315,7306,4741,2403,9046,6841,4491,2280,7493,5675,3727,1862,6706,5174,3356,1388,6007,4414,2742,1191,4280,3051,1881,2858,1040,808, 
 支付的各项税费(万元),1122,2319,1821,1243,705,3184,1856,1236,560,2058,1753,1031,440,2383,1789,1051,501,2718,2183,1466,812,3401,2234,1276,672,2936,2266,1402,1721,848,1038, 
 支付的其他与经营活动有关的现金(万元),698,2953,2380,1690,1010,2651,2032,1487,623,2467,1745,1236,557,3024,2224,1288,429,2650,2123,1516,740,2125,1825,1413,370,1263,1423,749,2199,680,238, 
 经营活动现金流出小计(万元),19876,108270,83501,53980,24760,95958,72084,40484,18413,62453,54537,34286,14477,68929,56346,37878,17602,75290,53246,34607,14763,83084,55466,39591,21604,97071,81698,43346,52356,22499,17585, 
 经营活动产生的现金流量净额(万元),7670,-1152,-5166,-1519,-4398,-15098,-12396,-5011,-1918,5182,5145,992,3668,4417,-1215,-4722,-1953,3140,8302,2538,3837,-3378,-5117,-5450,-2927,-7819,-16181,-5275,-3872,1625,3532, 
 收回投资所收到的现金(万元),--,59,14,60,3,53,53,35,--,272,116,188,62,238,--,--,--,--,164,479,40,--,--,--,--,--,--,--,--,1000,2140, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,23,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2302,34,20,19,0,43,--,--,--,18,14,2,1,43,3,3,3,30,30,28,2,13,9,2,--,3,3,3,0,--,18, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,341,341,341,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,376,35,35,--,15,--,--,--,77,77,77,--,1008,340,340,310,149,--,--,--,--,--,--,--,2800,2800,2800,1800,1200,1200, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2302,469,70,114,3,111,53,35,0,707,548,607,63,1288,344,343,313,203,194,507,42,13,9,2,0,2803,2803,2803,1800,2200,3358, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4780,12535,8007,5594,3834,5555,1007,769,588,2408,2046,1450,691,1792,412,256,296,980,619,796,659,2812,3612,2680,1134,3021,1779,1208,5998,5222,593, 
 投资所支付的现金(万元),61,14,--,--,--,54,--,--,3,5000,5002,5000,5000,30,131,--,--,69,--,--,--,--,--,--,--,--,--,--,--,--,1000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4897,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,2800,1800,1200, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4841,12549,8007,5594,3834,5609,1007,769,592,7408,7048,6450,5691,6720,542,256,296,1050,619,796,659,2812,3612,2680,1134,3021,1779,2208,8898,7022,2793, 
 投资活动产生的现金流量净额(万元),-2539,-12080,-7938,-5480,-3831,-5498,-954,-734,-592,-6701,-6500,-5843,-5628,-5432,-199,87,16,-847,-425,-289,-617,-2799,-3604,-2678,-1134,-218,1024,595,-7098,-4822,564, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,650,650,650,--,--,--,--,--,--,--,--,--,31443,31443,31443,31443,--,--,--,4629,--,175, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,650,650,650,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),13500,55300,39800,14800,13500,40000,26000,13000,5000,36904,30904,22904,8797,30749,18140,8585,1585,28111,11000,9000,3000,37950,21300,11700,11700,39352,30296,15146,22110,14440,10379, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1550,16690,13590,11050,3950,5260,2950,1550,750,9915,4565,3595,846,488,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),15050,71990,53390,25850,17450,45260,28950,14550,5750,47469,36119,27149,9643,31237,18140,8585,1585,28111,11000,9000,3000,69393,52743,43143,43143,39352,30296,15146,26739,14440,10554, 
 偿还债务支付的现金(万元),15500,40000,26500,10500,4000,24500,17500,9000,5500,40393,36513,24992,6030,25421,18643,4766,3180,37430,24500,10000,7000,45601,29151,19651,10495,29411,17970,11620,13145,9990,10264, 
 分配股利、利润或偿付利息所支付的现金(万元),788,2801,2327,1628,561,1995,1177,848,257,3306,3155,2796,431,1062,766,521,193,1815,1608,1328,342,7244,6891,6561,491,1969,1508,727,1049,461,821, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),6100,13688,9388,7278,2310,7248,--,--,--,9907,3900,2730,481,55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),22388,56488,38215,19405,6871,33742,18677,9848,5757,53606,43568,30518,6942,26538,19409,5287,3373,39246,26108,11328,7342,52845,36042,26212,10986,31380,19478,12347,14194,10451,11085, 
 筹资活动产生的现金流量净额(万元),-7338,15502,15175,6445,10579,11518,10273,4702,-7,-6137,-7449,-3369,2702,4699,-1269,3299,-1788,-11135,-15108,-2328,-4342,16548,16702,16931,32157,7972,10818,2799,12545,3989,-531, 
 汇率变动对现金及现金等价物的影响(万元),-9,11,22,19,1,-2,3,-1,-1,0,8,-0,0,0,0,5,0,-1,--,--,--,--,--,--,--,-1,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2216,2281,2094,-535,2351,-9080,-3074,-1043,-2519,-7655,-8797,-8220,742,3684,-2683,-1332,-3725,-8843,-7231,-79,-1122,10371,7981,8803,28096,-65,-4339,-1881,1574,792,3566, 
 加:期初现金及现金等价物余额(万元),4025,1744,1744,1744,1744,10824,4335,4335,4335,11990,11990,11990,11990,8306,8306,8306,8306,17149,17149,17149,17149,6777,6777,6777,6777,6843,6843,6843,5269,4477,912, 
 期末现金及现金等价物余额(万元),1809,4025,3838,1209,4095,1744,1261,3292,1817,4335,3194,3770,12733,11990,5623,6974,4581,8306,9918,17070,16027,17149,14758,15581,34874,6777,2504,4962,6843,5269,4477, 
 净利润(万元),--,330,--,705,--,1868,--,1603,--,242,--,579,--,2307,--,1427,--,407,--,-719,--,4150,--,1021,--,8130,--,4959,4425,2144,893, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,539,--,-24,--,1670,--,125,--,271,--,290,--,644,--,426,--,1248,--,1353,--,-86,--,-207,--,313,--,438,265,65,-112, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3216,--,1489,--,2966,--,1417,--,2331,--,1158,--,1930,--,939,--,1799,--,882,--,1419,--,647,--,828,--,389,617,486,371, 
 无形资产摊销(万元),--,263,--,126,--,258,--,54,--,105,--,53,--,61,--,29,--,53,--,26,--,47,--,23,--,38,--,19,37,10,10, 
 长期待摊费用摊销(万元),--,56,--,27,--,70,--,43,--,142,--,86,--,155,--,64,--,167,--,73,--,400,--,67,--,134,--,67,107,71,4, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,4,--,-2,--,--,--,13,--,15,--,-2,--,-2,--,3,--,-1,--,-8,--,-1,--,8,--,8,0,1,0, 
 固定资产报废损失(万元),--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-11,--,4,--,0,--,9,--,60,--,38,--,-60,--,-1,--,1,--,-303,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2419,--,1142,--,1397,--,615,--,1281,--,727,--,1020,--,428,--,1093,--,612,--,1572,--,883,--,1988,--,729,1060,465,503, 
 投资损失(万元),--,14,--,-23,--,-53,--,-33,--,-352,--,-251,--,-238,--,-1,--,-23,--,-177,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-64,--,50,--,-99,--,21,--,47,--,-185,--,65,--,217,--,-224,--,-225,--,55,--,-37,--,11,--,-80,-163,9,20, 
 递延所得税负债增加(万元),--,-12,--,-3,--,14,--,-5,--,-18,--,-10,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6676,--,-6285,--,-14453,--,-7809,--,898,--,-740,--,1046,--,-4063,--,-2483,--,3024,--,-3736,--,887,--,-3528,--,-1421,-9414,-2497,383, 
 经营性应收项目的减少(万元),--,-5234,--,-1071,--,-9616,--,-677,--,50,--,-295,--,-3001,--,-3721,--,705,--,-3044,--,-1390,--,-5619,--,-2351,--,-5770,-5160,-992,-34, 
 经营性应付项目的增加(万元),--,4128,--,2393,--,988,--,-331,--,309,--,-413,--,564,--,-454,--,422,--,958,--,-5802,--,-3113,--,-13390,--,-4612,4354,1864,1492, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-124,--,-53,--,-106,--,-41,--,-196,--,-59,--,-85,--,-9,--,-28,--,79,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1152,--,-1519,--,-15098,--,-5011,--,5182,--,992,--,4417,--,-4722,--,3140,--,2538,--,-3378,--,-5450,--,-7819,--,-5275,-3872,1625,3532, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1809,4025,3838,1209,4095,1744,1261,3292,1817,4335,3194,3770,12733,11990,5623,6974,4581,8306,9918,17070,16027,17149,14758,15581,34874,6777,2504,4962,6843,5269,4477, 
 现金的期初余额(万元),4025,1744,1744,1744,1744,10824,4335,4335,4335,11990,11990,11990,11990,8306,8306,8306,8306,17149,17149,17149,17149,6777,6777,6777,6777,6843,6843,6843,5269,4477,912, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2216,2281,2094,-535,2351,-9080,-3074,-1043,-2519,-7655,-8797,-8220,742,3684,-2683,-1332,-3725,-8843,-7231,-79,-1122,10371,7981,8803,28096,-66,-4339,-1881,1574,792,3566, 

