 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),1411,59,59,2083,2004,1926,1822,1912,1771,1679,322,1565,902,943, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,310,70,84,--,--,--,--,--,--,--,--,509,1847, 
 筹资活动现金流出小计(万元),7811,6769,6529,10267,8984,7606,4902,10712,9451,11879,6902,14665,19211,12191, 
 筹资活动产生的现金流量净额(万元),-7811,-6769,-6529,30791,-3704,-3626,-2422,-2312,-2171,-2979,-1622,-1565,1929,4152, 
 汇率变动对现金及现金等价物的影响(万元),-1,-0,-0,1,-0,0,-0,1,--,-13,-6,0,3,--, 
 现金及现金等价物净增加额(万元),-27705,-26478,-21488,35658,-1511,530,-907,1568,-3384,1825,1180,-4460,4426,-1034, 
 加:期初现金及现金等价物余额(万元),41925,41925,41925,6267,6267,6267,6267,4699,4699,2874,2874,7334,2908,3942, 
 期末现金及现金等价物余额(万元),14220,15447,20437,41925,4756,6797,5359,6267,1315,4699,4054,2874,7334,2908, 
 净利润(万元),--,2855,--,7053,--,3760,--,6667,--,4712,3036,4607,4451,3856, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-783,--,1210,--,390,--,1662,--,781,328,625,509,514, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,548,--,1152,--,579,--,1151,--,1142,572,1014,809,642, 
 无形资产摊销(万元),--,139,--,285,--,143,--,285,--,271,130,252,199,197, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-196,--,4,--,4,--,21,--,6,--,-5,14,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,157, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,50,--,361,--,205,--,504,--,622,324,631,880,944, 
 投资损失(万元),--,--,--,--,--,--,--,-5,--,--,--,--,-243,--, 
 递延所得税资产减少(万元),--,142,--,-164,--,-49,--,-215,--,-139,-71,-103,-54,-64, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2384,--,593,--,101,--,295,--,1818,1145,-2495,863,-1475, 
 经营性应收项目的减少(万元),--,-3932,--,-5309,--,-29,--,-9268,--,223,932,-7901,-2974,-5652, 
 经营性应付项目的增加(万元),--,646,--,382,--,-773,--,3352,--,-4090,-3443,3543,-217,-1839, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2915,--,5567,--,4332,--,4449,--,5346,2952,168,4237,-2719, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14220,15447,20437,41925,4756,6797,5359,6267,1315,4699,4054,2874,7334,2908, 
 现金的期初余额(万元),41925,41925,41925,6267,6267,6267,6267,4699,4699,2874,2874,7334,2908,3942, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-27705,-26478,-21488,35658,-1511,530,-907,1568,-3384,1825,1180,-4460,4426,-1034, 

