 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 其他(万元),--,--,1367,1422,300,1912,7,-6, 
 经营活动产生现金流量净额(万元),--,1757,2276,1538,1165,2752,1191,1832, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7632,6704,7805,8267,3545,6118,1386,1941, 
 现金的期初余额(万元),7805,7805,6118,6118,6118,1386,1941,1044, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-174,-1102,1688,2150,-2573,4731,-554,896, 

