 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 净利润(万元),--,3619,6751,--,3528,5969,4939,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,211,409,--,233,271,130,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,540,876,--,408,892,785,--, 
 无形资产摊销(万元),--,14,23,--,10,19,19,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,--,--,1,--,--, 
 固定资产报废损失(万元),--,0,10,--,1,43,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,161,277,--,151,112,240,--, 
 投资损失(万元),--,--,--,--,--,-12,-13,--, 
 递延所得税资产减少(万元),--,-59,-59,--,24,-104,-13,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1950,-601,--,-413,-455,-22,--, 
 经营性应收项目的减少(万元),--,-1639,-2299,--,-3269,1058,-162,--, 
 经营性应付项目的增加(万元),--,1834,731,--,1266,50,-1603,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2662,6350,--,1940,7844,4298,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23785,6077,5572,3772,7649,8722,1755,1109, 
 现金的期初余额(万元),5572,5572,8722,9058,8722,1755,1109,2508, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18213,505,-3150,-5286,-1073,6967,646,-1399, 

