 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,160,50,47,31497,19074,37037, 
 筹资活动现金流入小计(万元),327,349,7409,6633,6629,49291,20937,38337, 
 偿还债务支付的现金(万元),503,200,200,200,--,4600,1700,5393, 
 分配股利、利润或偿付利息所支付的现金(万元),4052,3367,10,5,--,210,136,230, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,356,55,53,33135,23492,30963, 
 筹资活动现金流出小计(万元),4554,3567,565,261,53,37944,25328,36587, 
 筹资活动产生的现金流量净额(万元),-4227,-3218,6844,6372,6576,11347,-4391,1750, 
 汇率变动对现金及现金等价物的影响(万元),-0,-0,0,--,-0,0,-1,--, 
 现金及现金等价物净增加额(万元),-3652,-2105,3718,3162,4021,8175,-831,458, 
 加:期初现金及现金等价物余额(万元),12322,12322,8604,7927,7927,429,1260,802, 
 期末现金及现金等价物余额(万元),8670,10216,12322,11089,11948,8604,429,1260, 
 净利润(万元),--,9267,19602,--,--,7421,14140,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,725,778,--,--,532,263,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1143,1995,--,--,1325,893,--, 
 无形资产摊销(万元),--,13,27,--,--,24,15,--, 
 长期待摊费用摊销(万元),--,89,118,--,--,17,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-4,4,--,--,-1,116,--, 
 固定资产报废损失(万元),--,--,--,--,--,4,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,15,21,--,--,142,136,--, 
 投资损失(万元),--,-9,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-114,-129,--,--,-88,-50,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2105,-4904,--,--,-3249,-2289,--, 
 经营性应收项目的减少(万元),--,-6121,-11656,--,--,-19978,-5831,--, 
 经营性应付项目的增加(万元),--,1475,-1000,--,--,1279,-2097,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,397,--,--,13018,1,--, 
 经营活动产生现金流量净额(万元),--,4374,5253,--,--,448,5296,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8670,10216,12322,11089,11948,8604,429,1260, 
 现金的期初余额(万元),12322,12322,8604,7927,7927,429,1260,802, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3652,-2105,3718,3162,4021,8175,-831,458, 

