 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 公允价值变动损失(万元),--,--,--,--,--,17,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,1,--,1,--,--, 
 投资损失(万元),--,-88,--,-152,--,-60,--,-147,--,-89,--,--, 
 递延所得税资产减少(万元),--,-20,--,-24,--,-20,--,-8,--,11,--,--, 
 递延所得税负债增加(万元),--,-6,--,-11,--,-6,--,-11,--,-50,--,--, 
 存货的减少(万元),--,-617,--,-21,--,-473,--,1509,--,-2005,--,--, 
 经营性应收项目的减少(万元),--,-4168,--,-5375,--,-3646,--,-4652,--,-1119,--,--, 
 经营性应付项目的增加(万元),--,96,--,3269,--,1042,--,1317,--,2405,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2310,--,3874,--,-948,--,3499,--,3798,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4946,29531,3469,2002,6476,2749,1672,249,1785,342,1247,658, 
 现金的期初余额(万元),4258,2002,2002,249,1881,249,249,342,342,1247,658,1000, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),688,27530,1467,1753,4595,2500,1423,-93,1442,-904,588,-342, 

