 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 取得投资收益所收到的现金(万元),--,--,12,7,4,21,21,63,--,11, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,160,160,252,55,37,150,188,20, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1954,1954,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,5741,4036,1071,3791,878,3213,188,1030, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1500,1048,4560,2013,971,2979,1973,4739,3388,2456, 
 投资所支付的现金(万元),15000,--,3632,3632,1332,3695,1650,3000,--,1000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,888,938,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16500,1048,8192,5645,2303,7562,4561,7739,3388,3456, 
 投资活动产生的现金流量净额(万元),-16499,-1048,-2451,-1608,-1233,-3771,-3684,-4527,-3200,-2425, 
 吸收投资收到的现金(万元),25220,--,--,--,--,12053,12053,2700,--,995, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),200,200,1000,200,--,1960,950,2302,2360,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,3000,--,--, 
 筹资活动现金流入小计(万元),25420,200,1000,200,0,14013,13003,8002,2360,1495, 
 偿还债务支付的现金(万元),200,--,1070,120,60,3330,2380,1759,523,500, 
 分配股利、利润或偿付利息所支付的现金(万元),39,21,57,41,28,150,113,201,40,12, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,3000,3000,2700,137,--, 
 筹资活动现金流出小计(万元),239,21,1127,161,88,6480,5492,4660,700,512, 
 筹资活动产生的现金流量净额(万元),25181,179,-127,39,-88,7533,7511,3343,1660,983, 
 汇率变动对现金及现金等价物的影响(万元),-309,-150,402,170,126,359,40,-5,-7,-1, 
 现金及现金等价物净增加额(万元),14216,2224,1043,690,318,6030,4858,380,-691,-1465, 
 加:期初现金及现金等价物余额(万元),8229,8229,7185,7185,7185,1155,1155,775,1466,2931, 
 期末现金及现金等价物余额(万元),22445,10453,8229,7875,7503,7185,6013,1155,775,1466, 
 净利润(万元),--,4407,6546,--,3217,1849,1196,1914,2205,797, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,96,198,--,119,139,41,148,77,29, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,748,1465,--,740,1156,482,533,411,325, 
 无形资产摊销(万元),--,24,47,--,23,39,18,35,34,14, 
 长期待摊费用摊销(万元),--,49,135,--,73,297,228,131,62,46, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,-200,--,-211,16,10,1,22,-11, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,171,-346,--,-98,-212,70,66,33,13, 
 投资损失(万元),--,--,-828,--,-4,-21,-21,-62,--,-11, 
 递延所得税资产减少(万元),--,-1,-34,--,-3,-24,4,22,57,-96, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-43,-192,--,-572,-277,-98,-101,-179,-16, 
 经营性应收项目的减少(万元),--,-2398,-3475,--,-1094,-3411,-1091,-1447,-2125,-1032, 
 经营性应付项目的增加(万元),--,190,-98,--,-677,1187,151,118,260,-80, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,1172,--,210,--,--, 
 经营活动产生现金流量净额(万元),--,3243,3218,--,1512,1910,991,1569,856,-21, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),22445,--,8229,7875,--,7185,6013,1155,775,1466, 
 现金的期初余额(万元),8229,--,7185,7185,--,1155,1155,775,1466,2931, 
 现金等价物的期末余额(万元),--,10453,--,--,7503,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,8229,--,--,7185,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14216,2224,1043,690,318,6030,4858,380,-691,-1465, 

