 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4,754,23,3,3,484,891,78,55,135,106,95,67,74,65,64,49,413,628,1077, 
 投资所支付的现金(万元),2125,750,1750,750,750,1750,1750,750,--,--,--,--,--,--,--,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,5146,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2129,6649,1773,753,753,2234,2641,828,55,135,106,95,67,74,65,64,49,413,628,1077, 
 投资活动产生的现金流量净额(万元),-2125,-6637,-1,-743,-752,-2233,-2641,-828,-55,-133,-104,-93,-67,-73,-65,-64,-49,-412,-534,-1076, 
 吸收投资收到的现金(万元),--,--,--,--,--,6037,6037,6037,--,29022,29022,29022,--,0,--,0,--,0,0,1800, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),4653,42375,21027,17603,3990,11521,7968,4498,--,11967,7977,2997,--,14907,14907,8452,3500,14680,7366,6800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),4653,42435,21027,17603,3990,17558,14005,10535,0,40989,36999,32019,0,14907,14907,8452,3500,14680,7366,8600, 
 偿还债务支付的现金(万元),6753,16610,11391,4498,--,10170,4980,--,--,17902,17902,8450,3500,12002,12002,6002,3500,9980,6366,5300, 
 分配股利、利润或偿付利息所支付的现金(万元),280,920,869,621,119,1149,1038,904,106,1267,1178,367,205,785,556,361,181,533,1817,320, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,2534,1948,1948,1811,382,360,360,--,741,1345,1345,--,0,--,0,--,0,0,166, 
 筹资活动现金流出小计(万元),7033,20064,14208,7066,1930,11702,6378,1264,106,19910,20425,10161,3705,12787,12558,6363,3681,10513,8183,5786, 
 筹资活动产生的现金流量净额(万元),-2380,22371,6819,10537,2060,5857,7627,9271,-106,21079,16574,21857,-3705,2120,2349,2089,-181,4167,-817,2814, 
 汇率变动对现金及现金等价物的影响(万元),-2,-13,-10,-4,-0,7,-2,-2,-4,20,18,7,3,6,5,7,0,-35,14,18, 
 现金及现金等价物净增加额(万元),-11482,-4611,-16743,-6995,-10431,-11572,-16511,-9654,-9956,4262,-14360,-1303,-22681,7423,-15469,-15519,-19330,5814,2979,4196, 
 加:期初现金及现金等价物余额(万元),18873,23484,23484,23484,23484,35055,35055,35055,35055,30794,30794,30794,30794,23370,23370,23370,23370,17556,14578,10382, 
 期末现金及现金等价物余额(万元),7391,18873,6741,16489,13052,23484,18544,25401,25099,35055,16434,29491,8112,30794,7902,7851,4040,23370,17556,14578, 
 净利润(万元),--,4754,--,72,--,3191,--,1776,--,4545,--,2401,--,5671,--,2108,--,5261,4771,4214, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2475,--,--,--,3194,--,--,--,1495,--,--,--,1131,--,586,--,681,496,47, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,179,--,93,--,224,--,115,--,256,--,131,--,267,--,135,--,252,210,141, 
 无形资产摊销(万元),--,62,--,24,--,92,--,51,--,181,--,91,--,180,--,90,--,166,135,91, 
 长期待摊费用摊销(万元),--,360,--,29,--,68,--,40,--,104,--,38,--,101,--,51,--,111,86,68, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-4,--,-3,--,11,--,9,--,3,--,3,--,0,--,0,--,2,--,1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,5, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,885,--,319,--,468,--,221,--,521,--,359,--,779,--,353,--,579,442,338, 
 投资损失(万元),--,37,--,0,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-425,--,0,--,-789,--,-0,--,-426,--,--,--,-260,--,-146,--,-167,-101,-142, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1854,--,-5271,--,-3131,--,-1365,--,-2192,--,-1673,--,2074,--,-1052,--,-1261,-409,3716, 
 经营性应收项目的减少(万元),--,-37644,--,-14091,--,-16705,--,-13549,--,-11419,--,-15018,--,-7548,--,-13554,--,-7748,-5703,972, 
 经营性应付项目的增加(万元),--,7103,--,2043,--,-2077,--,-5393,--,-9774,--,-9405,--,2974,--,-6120,--,4219,4388,-7013, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,32,--,--,--,236,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-20332,--,-16785,--,-15203,--,-18095,--,-16705,--,-23075,--,5371,--,-17550,--,2094,4315,2439, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7391,18873,6741,16489,13052,23484,18544,25401,25099,35055,16434,29491,8112,30794,7902,7851,4040,23370,17556,14578, 
 现金的期初余额(万元),18873,23484,23484,23484,23484,35055,35055,35055,35055,30794,30794,30794,30794,23370,23370,23370,23370,17556,14578,10382, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11482,-4611,-16743,-6995,-10431,-11572,-16511,-9654,-9956,4262,-14360,-1303,-22681,7423,-15469,-15519,-19330,5814,2979,4196, 

