 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 递延所得税资产减少(万元),--,-1263,--,-2315,-1451,-1284,--,-109,--,178,-4,--,--, 
 递延所得税负债增加(万元),--,26,--,25,-2,-2,--,-3,--,-9,-9,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,565,--,-22907,-17070,-27292,--,-573,--,-22,-275,--,--, 
 经营性应付项目的增加(万元),--,-5633,--,32199,22271,17599,--,774,--,31,1788,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1866,--,--,--,--,--,--,--,--,627,--,--, 
 经营活动产生现金流量净额(万元),--,33674,--,79237,60343,25421,--,18664,--,20379,18500,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),58791,85868,197736,194394,93472,64099,49319,44444,41503,33893,21992,34851,34408, 
 现金的期初余额(万元),194394,194394,194394,44444,44444,44444,44988,33893,33893,21992,34851,34408,23189, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-135603,-108525,3342,149950,49028,19655,4331,10551,7610,11901,-12859,443,11219, 

