 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1358,2634,2432,2136,2257,5753,4760,4276,2323,15765,14331,10271,7920,21902,16793,2920,--,2950,7489,1636,--,6468,18737,7701,12972, 
 投资所支付的现金(万元),--,--,--,--,--,200,--,--,--,--,--,--,--,18807,18807,--,--,--,--,--,--,13500,8314,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,8000,8000,--,--,7,--,7,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1358,2634,2432,2136,2257,5953,4760,4276,2323,15765,14331,10271,7920,48709,43600,2920,--,2956,7489,1643,--,19968,27051,7701,12972, 
 投资活动产生的现金流量净额(万元),-1358,6252,6454,6256,-2086,-4620,-3637,-3874,-2141,-14457,-13215,-9854,-7740,-47789,-43209,-2768,--,-2790,-6937,-1477,--,-19726,-27029,-7700,-12964, 
 吸收投资收到的现金(万元),--,300,180,0,--,500,500,500,--,--,--,--,--,27680,27680,--,--,--,--,--,--,100,536,819,1075, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,300,180,0,--,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,0,0, 
 取得借款收到的现金(万元),500,3000,3000,3000,--,15200,4700,4700,--,25029,10029,7400,6400,38313,20394,3438,--,8000,3000,3000,--,27000,13900,1000,1500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,975,--,--,--,1124,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 筹资活动现金流入小计(万元),500,4275,3180,3000,0,16824,5200,5200,0,25029,10029,7400,6400,65993,48074,3438,--,8000,3000,3000,--,27100,14436,1819,2575, 
 偿还债务支付的现金(万元),143,17096,16762,16296,10000,12965,380,--,--,41773,19810,17410,10500,27500,18000,2100,--,7500,4500,4500,--,13900,1000,12000,13000, 
 分配股利、利润或偿付利息所支付的现金(万元),71,4990,4908,4839,67,4830,4561,4190,131,5343,4845,3691,351,5523,4767,3410,--,5115,5856,4576,--,2234,7002,6706,1038, 
 其中：子公司支付给少数股东的股利、利润(万元),--,410,--,--,--,767,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,2358,2358,--,--,--,--,--,--,--,--,0,0, 
 筹资活动现金流出小计(万元),214,22086,21670,21135,10067,17795,4941,4190,131,47116,24654,21100,10851,35381,25125,5510,--,12615,10356,9076,--,16134,8002,18706,14038, 
 筹资活动产生的现金流量净额(万元),286,-17811,-18490,-18135,-10067,-971,259,1010,-131,-22088,-14626,-13700,-4451,30612,22949,-2073,--,-4615,-7356,-6076,--,10966,6434,-16887,-11463, 
 汇率变动对现金及现金等价物的影响(万元),-133,-46,-67,-19,-4,52,-11,49,40,-51,608,267,-20,37,69,25,--,-77,-20,-6,--,--,--,0,0, 
 现金及现金等价物净增加额(万元),-2826,-13438,-9811,-10623,-12908,31531,29052,20103,6521,-14898,-12144,-15020,-14522,3073,-10373,-749,--,448,5119,930,--,-13180,-29459,-7433,20773, 
 加:期初现金及现金等价物余额(万元),43437,56875,56875,56875,56875,25345,25345,25345,25345,40242,48249,40242,48249,37170,44368,17080,--,12932,33047,12932,--,26112,55571,63004,42231, 
 期末现金及现金等价物余额(万元),40611,43437,47064,46252,43967,56875,54397,45447,31865,25345,36105,25222,33727,40242,33995,16330,--,13380,38167,13862,--,12932,26112,55571,63004, 
 净利润(万元),--,13939,--,6582,--,14066,--,6160,--,12051,--,4697,--,12158,--,--,--,9088,--,--,--,13700,22435,22081,9989, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,862,--,561,--,2370,--,786,--,982,--,248,--,1668,--,--,--,863,--,--,--,545,60,1688,396, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,8609,--,4256,--,8187,--,4044,--,6520,--,2945,--,5795,--,--,--,4877,--,--,--,4121,2984,2061,1508, 
 无形资产摊销(万元),--,459,--,229,--,436,--,208,--,403,--,209,--,407,--,--,--,218,--,--,--,211,196,--,--, 
 长期待摊费用摊销(万元),--,118,--,59,--,132,--,68,--,177,--,92,--,195,--,--,--,189,--,--,--,107,56,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-46,--,3,--,-26,--,-26,--,592,--,-22,--,-32,--,--,--,2,--,--,--,0,1,--,--, 
 固定资产报废损失(万元),--,0,--,0,--,4,--,0,--,-1,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-498,--,-519,--,265,--,63,--,653,--,291,--,1412,--,--,--,1355,--,--,--,928,71,--,--, 
 投资损失(万元),--,-572,--,-81,--,-548,--,0,--,-547,--,-37,--,-528,--,--,--,-1141,--,--,--,-241,--,--,--, 
 递延所得税资产减少(万元),--,-192,--,-162,--,-542,--,-73,--,-78,--,9,--,-211,--,--,--,63,--,--,--,351,-288,-1036,-656, 
 递延所得税负债增加(万元),--,32,--,-22,--,0,--,-3,--,0,--,0,--,9,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,106,--,-591,--,-1710,--,-7075,--,9178,--,5225,--,4618,--,--,--,-18567,--,--,--,-4754,-16516,-3114,-2735, 
 经营性应收项目的减少(万元),--,-3149,--,-4459,--,1862,--,7238,--,-4144,--,-7361,--,-40983,--,--,--,13424,--,--,--,-11432,-17273,-4994,-4841, 
 经营性应付项目的增加(万元),--,-21503,--,-4582,--,12573,--,11526,--,-4089,--,1970,--,35705,--,--,--,-2442,--,--,--,-7957,-589,38,41031, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,430,409, 
 经营活动产生现金流量净额(万元),--,-1834,--,1276,--,37070,--,22918,--,21697,--,8267,--,20212,--,--,--,7930,--,--,--,-4420,-8863,17154,45200, 
 债务转为资本(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),40611,43437,47064,46252,43967,56875,54397,45447,31865,25345,36105,25222,33727,40242,33995,16330,--,13380,38167,13862,--,12932,26112,55571,63004, 
 现金的期初余额(万元),43437,56875,56875,56875,56875,25345,25345,25345,25345,40242,48249,40242,48249,37170,44368,17080,--,12932,33047,12932,--,26112,55571,63004,42231, 
 现金等价物的期末余额(万元),--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2826,-13438,-9811,-10623,-12908,31531,29052,20103,6521,-14898,-12144,-15020,-14522,3073,-10373,-749,--,448,5119,930,--,-13180,-29459,-7433,20773, 

