 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 财务费用(万元),--,883,--,1183,--,933,--,1118,--,491,--,827,--,302,--,303,--,-119,--,145,--,47,--,172,--,119,--,235,--,101,58,--, 
 投资损失(万元),--,2623,--,-3661,--,-398,--,-1477,--,508,--,-683,--,-17,--,-220,--,-64,--,-77,--,47,--,178,--,7,--,-33,--,-20,-16,--, 
 递延所得税资产减少(万元),--,-186,--,-64,--,-148,--,-516,--,-261,--,-293,--,-556,--,-301,--,-10,--,-50,--,-71,--,-94,--,--,--,-92,--,-33,-2,--, 
 递延所得税负债增加(万元),--,-222,--,-303,--,-302,--,-172,--,-57,--,-27,--,-5,--,97,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,1,--, 
 存货的减少(万元),--,-21765,--,-10364,--,-13855,--,-38600,--,-3702,--,-9270,--,-6429,--,-1443,--,568,--,-463,--,-927,--,502,--,2395,--,-281,--,-752,-1135,--, 
 经营性应收项目的减少(万元),--,-47500,--,-16931,--,-22777,--,-8369,--,12754,--,-18940,--,-3938,--,-12728,--,-1687,--,-75,--,-584,--,-3779,--,-6153,--,-3583,--,-1275,-282,--, 
 经营性应付项目的增加(万元),--,-12993,--,35760,--,26975,--,40042,--,-13884,--,48880,--,9536,--,7788,--,-192,--,-2029,--,-1182,--,-1657,--,-2201,--,3981,--,2001,1915,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,-4767,--,--,--,-1097,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-46611,--,66611,--,11206,--,58345,--,18315,--,34418,--,3625,--,1544,--,-1437,--,327,--,-2046,--,691,--,-3951,--,4951,--,3058,2174,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),167710,176418,267176,302116,255389,248349,235453,244971,78348,72194,52049,54484,51974,30997,27678,34618,20416,31060,30326,35111,38950,42941,43724,47351,45023,43910,11747,16984,11709,10187,5771,2706, 
 现金的期初余额(万元),302116,302116,302116,244971,244971,244971,244971,54484,54484,54484,54484,34618,34618,34618,34618,35111,35111,35111,35111,47351,47351,47351,47044,16984,17084,16984,16984,10187,10187,5771,2706,3368, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-134406,-125698,-34940,57145,10418,3378,-9518,190487,23865,17711,-2435,19866,17357,-3620,-6939,-494,-14696,-4052,-4785,-12240,-8401,-4410,-3321,30367,27939,26926,-5237,6797,1522,4416,3064,-661, 

