 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 资产减值准备(万元),--,10099,--,182,--,3702,--,21,--,266,--,118,--,1830,--,198,--,383,--,243,--,238,--,48,--,-6,7,147,380, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,12907,--,6083,--,12031,--,5658,--,8555,--,2144,--,3104,--,1761,--,3040,--,1430,--,2759,--,1341,--,2616,2254,1869,1357, 
 无形资产摊销(万元),--,1097,--,539,--,1007,--,476,--,887,--,170,--,189,--,90,--,154,--,70,--,138,--,68,--,122,101,73,63, 
 长期待摊费用摊销(万元),--,58,--,24,--,66,--,36,--,62,--,45,--,19,--,5,--,11,--,12,--,--,--,--,--,--,--,6,6, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-327,--,-20,--,-31,--,53,--,-4,--,-5,--,-22,--,-11,--,2,--,2,--,-5,--,-5,--,18,--,95,0, 
 固定资产报废损失(万元),--,2,--,--,--,58,--,--,--,117,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 财务费用(万元),--,2011,--,1317,--,2670,--,1555,--,2313,--,662,--,43,--,-77,--,146,--,304,--,971,--,509,--,1001,1052,673,584, 
 投资损失(万元),--,10,--,--,--,16,--,5,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 递延所得税资产减少(万元),--,-564,--,-584,--,-11,--,38,--,-48,--,-45,--,-249,--,-6,--,-42,--,-34,--,-32,--,-15,--,192,-83,-123,-31, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存货的减少(万元),--,-3143,--,-4235,--,-2858,--,-2152,--,-406,--,-219,--,1204,--,940,--,-2288,--,-1298,--,81,--,-367,--,2787,513,-5974,-729, 
 经营性应收项目的减少(万元),--,8761,--,5154,--,-3149,--,3225,--,-10311,--,-3098,--,2073,--,-924,--,-2110,--,-1916,--,-6924,--,-5297,--,-8056,-2237,-2349,-3842, 
 经营性应付项目的增加(万元),--,-3973,--,-2242,--,425,--,-2715,--,-4468,--,-1571,--,-1885,--,-1606,--,1718,--,749,--,1099,--,1088,--,-1534,-2122,-1734,3582, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,17898,--,8081,--,15132,--,7435,--,3398,--,1372,--,9957,--,3444,--,7312,--,2892,--,3664,--,80,--,3033,4800,-1454,5514, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15608,16292,18372,9549,12184,15804,11861,12886,5361,18802,17869,14023,26271,16752,16927,14907,18670,14957,17905,20296,31532,5741,--,3927,5116,5414,4156,5710,5608, 
 现金的期初余额(万元),16292,15804,15804,15804,15866,18802,18802,18802,14906,16752,20621,16752,16751,14957,15357,14957,15357,5741,5741,5741,5741,5414,--,5414,5414,4156,5710,5608,2471, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-685,488,2568,-6255,-3683,-2998,-6941,-5917,-9546,2050,-2751,-2730,9520,1795,1570,-50,3313,9216,12164,14555,25791,327,--,-1488,-299,1258,-1554,102,3137, 

