 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2011-12-31, 
 经营活动产生的现金流量净额(万元),-17682,-11533,-10580,9299,-13020,-5680,-6034,12468,-2388,1560,-3926,3651,3589,974, 
 收回投资所收到的现金(万元),35000,5000,--,5000,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),696,72,--,48,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),35696,5072,0,5048,0,0,0,0,0,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3527,1532,1270,4836,2940,1731,1489,7068,5401,2247,1319,4005,2416,791, 
 投资所支付的现金(万元),45000,15000,--,30000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,25000,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),48527,16532,1270,34836,27940,1731,1489,7068,5401,2247,1319,4005,2416,791, 
 投资活动产生的现金流量净额(万元),-12831,-11460,-1270,-29788,-27940,-1731,-1489,-7068,-5401,-2247,-1319,-4005,-2416,-791, 
 吸收投资收到的现金(万元),--,--,--,63450,63450,63450,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,3000,3000,3000,--,12900,10970,6970,--,8000,4500,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),218,192,--,--,--,--,--,--,--,--,--,--,80,--, 
 筹资活动现金流入小计(万元),218,192,0,66450,66450,66450,0,12900,10970,6970,0,8000,4580,0, 
 偿还债务支付的现金(万元),--,--,--,14900,13900,9117,73,9000,7000,4000,--,4500,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),4320,4320,--,289,289,276,145,2376,2241,2104,113,1921,147,1601, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),147,121,--,602,602,114,29,83,47,--,--,--,--,--, 
 筹资活动现金流出小计(万元),4467,4441,0,15792,14792,9507,247,11459,9288,6104,113,6421,147,1601, 
 筹资活动产生的现金流量净额(万元),-4249,-4249,0,50658,51658,56943,-247,1441,1682,866,-113,1579,4433,-1601, 
 汇率变动对现金及现金等价物的影响(万元),-6,-4,-2,20,8,6,-2,19,13,-0,1,1,-6,-144, 
 现金及现金等价物净增加额(万元),-34768,-27246,-11852,30189,10707,49539,-7771,6859,-6094,179,-5357,1225,5601,-1562, 
 加:期初现金及现金等价物余额(万元),49823,49823,49823,19634,19634,19634,19634,12775,12775,12775,12775,11550,5949,4003, 
 期末现金及现金等价物余额(万元),15055,22577,37971,49823,30341,69173,11863,19634,6681,12954,7417,12775,11550,2441, 
 净利润(万元),--,3886,--,14093,--,5128,2091,11981,--,5072,1849,9310,7869,4286, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,550,--,308,--,544,241,17,--,76,370,71,-38,83, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,570,--,1020,--,486,242,802,--,338,166,274,197,30, 
 无形资产摊销(万元),--,16,--,31,--,16,8,31,--,15,8,27,14,78, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,59,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-67,--,270,--,270,146,494,--,241,112,336,153,144, 
 投资损失(万元),--,-451,--,-294,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-99,--,-169,--,-100,-43,-17,--,-14,-61,-1,63,-57, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2879,--,-5992,--,-2635,-3619,-5353,--,-3755,-903,-5932,-4616,-1864, 
 经营性应收项目的减少(万元),--,-3490,--,-9073,--,-9409,-2029,-1813,--,-3469,-8030,1987,900,-2035, 
 经营性应付项目的增加(万元),--,-9569,--,9105,--,20,-3071,6325,--,3057,2564,-2422,-1012,309, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-11533,--,9299,--,-5680,-6034,12468,--,1560,-3926,3651,3589,974, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15055,22577,37971,49823,30341,69173,11863,19634,6681,12954,7417,12775,11550,2441, 
 现金的期初余额(万元),49823,49823,49823,19634,19634,19634,19634,12775,12775,12775,12775,11550,5949,4003, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-34768,-27246,-11852,30189,10707,49539,-7771,6859,-6094,179,-5357,1225,5601,-1562, 

