 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 经营性应付项目的增加(万元),--,687,-1766,--,--,101,4123,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,0,-10,--,--,9,-61,--,--, 
 经营活动产生现金流量净额(万元),--,5196,6120,--,--,5710,10061,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23196,45938,9986,3607,9055,8083,12585,7481,7721, 
 现金的期初余额(万元),9986,9986,8083,8083,8083,12585,7481,7721,6580, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13210,35952,1903,-4475,973,-4502,5104,-240,1141, 

