 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,36,329,7,41,41,12,43,169, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13299,4348,12435,9171,9941,3319,4622,3523,1451, 
 投资所支付的现金(万元),--,--,--,--,314,314,120,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13299,4348,12435,9171,10256,3633,4742,3523,1451, 
 投资活动产生的现金流量净额(万元),-13299,-4313,-12106,-9164,-10215,-3592,-4730,-3480,-1282, 
 吸收投资收到的现金(万元),65085,--,--,--,30692,30692,--,9600,7853, 
 其中：子公司吸收少数股东投资收到的现金(万元),600,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,2300,2300,23585,57432,176664, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,3943,3943,35441,124763,163125, 
 筹资活动现金流入小计(万元),65085,0,0,0,36934,36934,59025,191795,347642, 
 偿还债务支付的现金(万元),--,--,2300,2300,6243,6243,37791,128026,166206, 
 分配股利、利润或偿付利息所支付的现金(万元),10000,10000,5294,5294,11558,11496,6917,9609,6247, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,44, 
 支付其他与筹资活动有关的现金(万元),87,--,10,--,--,50,21089,55122,173653, 
 筹资活动现金流出小计(万元),10087,10000,7604,7594,17801,17788,65796,192757,346106, 
 筹资活动产生的现金流量净额(万元),54998,-10000,-7604,-7594,19133,19146,-6771,-962,1536, 
 汇率变动对现金及现金等价物的影响(万元),-64,-37,97,35,85,2,4,-24,-5, 
 现金及现金等价物净增加额(万元),60767,-2217,-6658,-112,24214,25204,601,64,11999, 
 加:期初现金及现金等价物余额(万元),42142,42142,48800,48800,24586,24586,23986,23921,11923, 
 期末现金及现金等价物余额(万元),102909,39924,42142,48688,48800,49790,24586,23986,23921, 
 净利润(万元),--,8113,13042,--,11914,5980,10528,9336,7769, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-8,-184,--,232,221,-56,-24,90, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1248,2523,--,2129,988,1693,1387,1205, 
 无形资产摊销(万元),--,49,64,--,56,28,61,118,93, 
 长期待摊费用摊销(万元),--,--,--,--,7,6,18,22,52, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,-149,--,2,-3,6,10,3, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,35,-72,--,197,218,413,744,2890, 
 投资损失(万元),--,-42,-51,--,-8,--,--,--,-12, 
 递延所得税资产减少(万元),--,1,46,--,-86,-82,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-292,-3,--,543,-224,-702,3617,2717, 
 经营性应收项目的减少(万元),--,3264,-5620,--,-340,1029,-987,-5404,-728, 
 经营性应付项目的增加(万元),--,-236,3359,--,565,1489,1125,-5276,-2330, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,12132,12954,--,15210,9649,12098,4530,11749, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),102909,39924,42142,48688,48800,49790,24586,23986,23921, 
 现金的期初余额(万元),42142,42142,48800,48800,24586,24586,23986,23921,11923, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),60767,-2217,-6658,-112,24214,25204,601,64,11999, 

